Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Rairangpur,Identification No.09 of 2024-25,2024_RWSS_104264_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Paper cost EMD GSTIN GST Clearance certificate PAN Contractor Registration Certificate Affida,16-Aug-2024 09:00 AM,28-Aug-2024 11:00 AM,16-Aug-2024 09:00 AM,27-Aug-2024 05:30 PM,16-Aug-2024 09:00 AM ,22-Aug-2024 05:30 PM ,16-Aug-2024 09:00 AM,27-Aug-2024 05:30 PM,"8,000",Yes,fixed,,Nil,Nil,1.0,Modification of DTCN,Other,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,EE RWSS Division Rairangpur,O/o EE RWSS Division Rairangpur,Shifting of rising and distribution main of PWS scheme to village Jialda coming under PWD road from Anlajodi to Kona from 7.000 KM to 25.265 KM under Bahalda Block in the District of Mayurbhanj (R and B Deposit 2023-2024),Shifting of rising and distribution main of PWS scheme to village Jialda coming under PWD road from Anlajodi to Kona from 7.000 KM to 25.265 KM under Bahalda Block in the District of Mayurbhanj (R and B Deposit 2023-2024),Please refer Tender documents. ,NA ,"7,05,004",Civil Works - Water Works,NA ,Tender,90.0,90.0,Rairangpur,757043.0,NA ,NA ,NA ,O/o EE RWSS Division Rairangpur,No ,No,AOC,08-May-2025,"INR 599,324",90.0,Kumari Priyadarshini,08-May-2025 10:31 AM,wojialda.pdf (253.00 KB),Work order issued,1.0,2535932.0,DOLLY PATRA,INR,"599,324",1,2536093,Amit Mandal,27-Aug-2024 04:39 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,Finance,Admitted above 13 nos Bidders,Kumari Priyadarshini,13-Sep-2024 04:36 PM,finance_504918.pdf,BOQ Comparative Chart,Shrikanta Rout,Internal,Shrikanta Rout Kumari Priyadarshini Chinmoy Kumar Saha,Kumari Priyadarshini,08-May-2025 10:27 AM,finsummary_504918.pdf (465.49 KB),Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Rairangpur,2024_RWSS_104264_6,Identification No.09 of 2024-25,Shifting of rising and distribution main of PWS scheme to village Jialda coming under PWD road from Anlajodi to Kona from 7.000 KM to 25.265 KM under Bahalda Block in the District of Mayurbhanj (R and B Deposit 2023-2024),Shrikanta Rout,Internal,Shrikanta Rout Kumari Priyadarshini Chinmoy Kumar Saha,Kumari Priyadarshini,13-Sep-2024 04:37 PM,techsummary_504918.pdf (189.75 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Required Documents as per DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2535517,Bijay puthal,27-Aug-2024 11:22 AM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2535264,BISWAJIT PANDA,26-Aug-2024 08:20 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2535932,DOLLY PATRA,27-Aug-2024 02:32 PM,Accepted-AOC,L1 Accepted,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2535775,NALINIKANTA MANDAL,27-Aug-2024 01:22 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2535064,NILA RATAN MANDAL,26-Aug-2024 02:22 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2535378,NIMAI TUDU,26-Aug-2024 11:29 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2535831,Prabhat Ranjan Pattnaik,27-Aug-2024 04:01 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2536181,RANJAN KUMAR PRADHAN,27-Aug-2024 05:07 PM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2535408,RITIKRANJAN PATTANAIK,27-Aug-2024 08:18 AM,Rejected-AOC,L1 Rejected,08-May-2025 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
