Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||JUNAGARH Block,PS-JNG-T-3/2024-25,2025_PRDJH_111584_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No Relation certificate",13-Mar-2025 11:00 AM,25-Mar-2025 11:00 AM,13-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,13-Mar-2025 11:00 AM ,17-Mar-2025 05:00 PM ,13-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,"22,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"Block Development Officer, Junagarh","O/o Panchayat Samiti, Junagarh",Construction of GPLF Building with Market complex at Banijara GP under Junagarh Block,Building,Please refer Tender documents. ,NA ,"21,78,638",Civil Works - Buildings,NA ,Tender,90.0,180.0,Junagarh,766014.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Junagarh",No ,No,AOC,28-May-2025,"INR 1,852,060",180.0,Debasis Kar,28-May-2025 01:10 PM,Banijara.pdf (410.00 KB),1.0,2863335.0,GRISMANTA KUMAR MEHER,INR,"1,852,060",1,2865659,ADITYA KUMAR MISHRA,24-Mar-2025 02:39 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,Finance,16 nos. bidder participated,Debasis Kar,26-Mar-2025 02:00 PM,,BOQ Comparative Chart,"Block Development Officer, Junagarh",Internal,,Debasis Kar,28-May-2025 01:09 PM,finsummary_532957.pdf (410.07 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||JUNAGARH Block,2025_PRDJH_111584_2,PS-JNG-T-3/2024-25,Construction of GPLF Building with Market complex at Banijara GP under Junagarh Block,"Block Development Officer, Junagarh",Internal,,Debasis Kar,28-May-2025 01:05 PM,techsummary_532957.pdf (410.07 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2863077,AMIT KUMAR AGRAWAL,20-Mar-2025 10:54 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2862366,ARCHITA PRIYADARSANI MISHRA,20-Mar-2025 06:59 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2864343,CH SUBASH CHANDRA PATRO,23-Mar-2025 11:56 AM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2864514,GITANJALI MEHER,22-Mar-2025 02:01 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2863335,GRISMANTA KUMAR MEHER,21-Mar-2025 06:43 PM,Accepted-AOC,Qualified,28-May-2025 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2865582,JITENDRA MUND,23-Mar-2025 07:39 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2865685,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",24-Mar-2025 10:41 AM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2864407,M/S SHREE SHYAM REALCON,24-Mar-2025 10:08 AM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2866212,PRITAM KUMAR NEGI,24-Mar-2025 02:03 PM,Rejected-Finance,Disqualified,28-May-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
