Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,SE/MDC-26/2024-25,2025_CEMWR_110890_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN",19-Feb-2025 11:00 AM,06-Mar-2025 11:00 AM,19-Feb-2025 11:00 AM,04-Mar-2025 05:00 PM,19-Feb-2025 11:00 AM ,04-Mar-2025 05:00 PM ,19-Feb-2025 11:00 AM,04-Mar-2025 05:00 PM,"6,500",Yes,fixed,,Nil,Nil,1.0,Corrigendum to point No. 7 of Tender Notice,Other,,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"SuperintendingEngineer,Mechanical Division,Cuttack","OFFICE OF THE SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK","Renovation of Praharajpur Minor HR gate of Kissannagar Irrigation Sub-Division under Mahanadi South Division, Cuttack for the year 2024-25.","Renovation of Praharajpur Minor HR gate of Kissannagar Irrigation Sub-Division under Mahanadi South Division, Cuttack for the year 2024-25.",Please refer Tender documents. ,NA ,"6,47,280",Mechanical Works,NA ,Tender,90.0,30.0,Kishannagar,754130.0,NA ,NA ,NA ,CUTTACK,No ,No,AOC,29-May-2025,"INR 550,250",30.0,BISHNU NARAYAN MOHAPATRA,29-May-2025 04:56 PM,26.pdf (276.00 KB),1.0,2825549.0,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,INR,"550,250",1,2830972,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",22-Feb-2025 10:54 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED SUCCESSFULLY.,BISHNU NARAYAN MOHAPATRA,06-Mar-2025 12:01 PM,,BOQ Comparative Chart,"SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,29-May-2025 04:48 PM,finsummary_530750.pdf (240.92 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Cuttack,2025_CEMWR_110890_1,SE/MDC-26/2024-25,"Renovation of Praharajpur Minor HR gate of Kissannagar Irrigation Sub-Division under Mahanadi South Division, Cuttack for the year 2024-25.","SUPERINTENDING ENGINEER, MECHANICAL DIVISION, JAGATPUR, CUTTACK",Internal,,BISHNU NARAYAN MOHAPATRA,23-May-2025 06:08 PM,techsummary_530750.pdf (634.47 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2837258,M/S Abirvab Steel Product,04-Mar-2025 10:44 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2844126,M/S ADITYA INDUSTRIAL ENTERPRISERS(PROP.SUKANTA SAHOO),04-Mar-2025 02:32 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2825549,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,27-Feb-2025 09:29 PM,Accepted-AOC,SUCCESSFUL BIDDER AND WINNER OF LOTTERY,29-May-2025 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2837215,M/S Ashreebad Fabricators,04-Mar-2025 11:23 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2825567,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,27-Feb-2025 09:39 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2841835,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",28-Feb-2025 11:09 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2830339,M/S SAIKRUPA ENTERPRISERS (PROP.UMESH CHANDRA SWAIN),28-Feb-2025 11:26 AM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2841342,Sarkar Engineering Works,28-Feb-2025 01:07 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2827127,SPS INDUSTRY,03-Mar-2025 08:59 PM,Rejected-Technical,LOSER OF LOTTERY,23-May-2025 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
