Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Division, Baripada",17/RWSSBD/2024-25,2025_RWSS_109762_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Tender Paper Cost RC GSTN PAN Experience certificate Affidavit Other document as per DTCN,24-Jan-2025 11:00 AM,04-Feb-2025 11:00 AM,24-Jan-2025 11:00 AM,03-Feb-2025 05:00 PM,24-Jan-2025 11:00 AM ,31-Jan-2025 05:00 PM ,24-Jan-2025 11:00 AM,03-Feb-2025 05:00 PM,29-Mar-2025 01:10 PM,"1,81,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Executive Engineer,Near Stadium field PO Bhanjapur Baripada Mayurbhanj,Provision of drinking water supply to left out habitations Betnoti Harizana Sahi Sathilo Part Bhagabati Part I II Bhagabati Village of RPWS to village Betnoti in Betnoti GP under Betnoti Block BASUDHA Programme,Provision of drinking water supply to left out habitations Betnoti Harizana Sahi Sathilo Part Bhagabati Part I II Bhagabati Village of RPWS to village Betnoti in Betnoti GP under Betnoti Block BASUDHA Programme,Please refer Tender documents. ,NA ,"1,81,30,248",Civil Works - Water Works,NA ,Tender,180.0,180.0,Baripada,757002.0,NA ,NA ,NA ,EE RWSS Division Baripada,No ,No,AOC,15-May-2025,"INR 18,130,247.8",180.0,Jnanendra Kumar Nayak,15-May-2025 10:01 AM,2670.pdf (319.00 KB),1.0,2788836.0,KAMALAKANTA DAS,INR,"15,412,524",1,2786305,ASHIS KUMAR PAUL,31-Jan-2025 01:50 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,Finance,Admitted,Jnanendra Kumar Nayak,29-Mar-2025 01:24 PM,,BOQ Comparative Chart,S E,Internal,,Jnanendra Kumar Nayak,15-May-2025 09:51 AM,finsummary_527032.pdf (1764.65 KB),"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Division, Baripada",2025_RWSS_109762_2,17/RWSSBD/2024-25,Provision of drinking water supply to left out habitations Betnoti Harizana Sahi Sathilo Part Bhagabati Part I II Bhagabati Village of RPWS to village Betnoti in Betnoti GP under Betnoti Block BASUDHA Programme,Technical,Admitted,Jnanendra Kumar Nayak,29-Mar-2025 12:53 PM,,S E,Internal,,Jnanendra Kumar Nayak,29-Mar-2025 01:04 PM,29-Mar-2025 01:10 PM,techsummary_527032.pdf (1836.25 KB),1.0,2nd corrigendum,Corrigendum,29-Mar-2025 11:48 AM,1961.pdf ,24.67,Financial Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2777759,CHINTAMANI KUNDA,02-Feb-2025 12:45 AM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,corrigendum,Corrigendum,29-Mar-2025 12:36 PM,1961.pdf ,24.67,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2794626,Dhyanaranjan Nanda,03-Feb-2025 01:17 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2794742,DINABANDHU NAYAK,03-Feb-2025 01:34 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2795009,GOLAK BIHARI NAYAK,03-Feb-2025 03:14 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2788836,KAMALAKANTA DAS,01-Feb-2025 04:46 PM,Accepted-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2795323,KEDARNATH GOUDA,03-Feb-2025 04:50 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2792793,MANIMALA MALLICK,03-Feb-2025 04:53 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2793733,PADMALOCHAN MALIK,02-Feb-2025 08:28 PM,Rejected-Technical,Eliminated,29-Mar-2025 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2793748,SACHIDANANDA DHAL,03-Feb-2025 12:45 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2792192,SANDEEP PRADHAN,02-Feb-2025 05:22 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2794986,SARADA PRASADA JENA,03-Feb-2025 02:59 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,2789776,SRI JAGANNATH SINGH,31-Jan-2025 09:42 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,2793897,SUNAKAR PRADHAN,02-Feb-2025 05:55 PM,Rejected-AOC,AOC,15-May-2025 10:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
