Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,"467, Dated-13/03/3024",2024_BDABU_102619_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, EPF and ESI, RC and Tender Cost",16-Mar-2024 09:00 AM,28-Mar-2024 11:30 AM,16-Mar-2024 09:00 AM,27-Mar-2024 05:00 PM,NA ,NA ,16-Mar-2024 09:00 AM,27-Mar-2024 05:00 PM,25-Apr-2024 11:00 AM,"29,466",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer-IV, BDA, Bhubaneswar.","Office of the Executive Engineer-IV, BDA, Bhubaneswar.","Illumination of the pathway and Park area for SP-5 Park and play ground in old AG Colony, Bhubaneswar","Illumination of the pathway and Park area for SP-5 Park and play ground in old AG Colony, Bhubaneswar",Please refer Tender documents. ,NA ,"29,46,576",Electrical Works,NA ,Tender,90.0,730.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"Executive Engineer-IV, BDA, Bhubaneswar.",No ,No,AOC,09-May-2025,"INR 2,504,884",730.0,MADHUSUDAN SAHOO,09-May-2025 02:00 PM,AoC.pdf (588.00 KB),Date of Commencement 18/07/2024 and Date of Completion 16/08/2024,1.0,2487114.0,RSC ELECTRICAL AND CONSTRUCTION,INR,"2,504,884",1,2486865,JAY HANUMAN ENTERPRISES,27-Mar-2024 04:49 PM,Rejected-Technical,REJECTED,24-Apr-2024 04:50 PM,Finance,Financial Bid (Cover-II) downloaded and evaluation under process.,MADHUSUDAN SAHOO,25-Apr-2024 11:40 AM,,BOQ Comparative Chart,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,09-May-2025 01:54 PM,finsummary_499974.pdf (735.11 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,2024_BDABU_102619_1,"467, Dated-13/03/3024","Illumination of the pathway and Park area for SP-5 Park and play ground in old AG Colony, Bhubaneswar",Technical,Technical Bid (Cover-I) downloaded and evaluation under process.,MADHUSUDAN SAHOO,28-Mar-2024 12:52 PM,,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar",MADHUSUDAN SAHOO,24-Apr-2024 04:50 PM,25-Apr-2024 11:00 AM,techsummary_499974.pdf (1015.14 KB),AOC
,,,,,,,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2485528,JBS ENTERPRISES,27-Mar-2024 04:19 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2485602,MODERN WINDING AND ELECTRICALS,25-Mar-2024 12:48 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2485532,M/S GANGA ELECTRIC,27-Mar-2024 04:14 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2485319,Ms. JAYANTI ELECTRICALS,24-Mar-2024 03:49 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2485521,M/s.TULSHI ENTERPRISES,27-Mar-2024 04:11 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2487114,RSC ELECTRICAL AND CONSTRUCTION,27-Mar-2024 02:19 PM,Accepted-AOC,As per transparent lottery system.,09-May-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2485524,R.S. ENTERPRISE,27-Mar-2024 04:17 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2485621,SRD ENERGY TREE PVT LTD,25-Mar-2024 01:08 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2478577,T.RABIN KUMAR PATRO,16-Mar-2024 06:24 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2484384,UNIVERSAL PROJECT AND MAINTENANCE,27-Mar-2024 01:42 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 01:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
