Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Division, Baripada",17/RWSSBD/2024-25,2025_RWSS_109762_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Online Tender Paper Cost RC GSTN PAN Experience certificate Affidavit Other document as per DTCN,24-Jan-2025 11:00 AM,04-Feb-2025 11:00 AM,24-Jan-2025 11:00 AM,03-Feb-2025 05:00 PM,24-Jan-2025 11:00 AM ,31-Jan-2025 05:00 PM ,24-Jan-2025 11:00 AM,03-Feb-2025 05:00 PM,29-Mar-2025 01:10 PM,"1,32,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Executive Engineer,Near Stadium Field PO Bhanjapur Mayurbhanj,Provision of drinking water supply to left out habitations Sathilo part Adibasi Sahi of RPWS to village Sathilo in Sathilo GP under Betnoti Block BASUDHA Programme,Provision of drinking water supply to left out habitations Sathilo part Adibasi Sahi of RPWS to village Sathilo in Sathilo GP under Betnoti Block BASUDHA Programme,Please refer Tender documents. ,NA ,"1,32,07,080",Civil Works - Water Works,NA ,Tender,180.0,180.0,Baripada,757002.0,NA ,NA ,NA ,EE RWSS Division Baripada,No ,No,AOC,14-May-2025,"INR 13,207,080",180.0,Jnanendra Kumar Nayak,14-May-2025 01:21 PM,2674.pdf (382.00 KB),1.0,2793904.0,SUNAKAR PRADHAN,INR,"11,227,339",1,2786257,ASHIS KUMAR PAUL,31-Jan-2025 01:43 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,Finance,Admitted,Jnanendra Kumar Nayak,29-Mar-2025 01:18 PM,,BOQ Comparative Chart,SE,Internal,,Jnanendra Kumar Nayak,14-May-2025 01:13 PM,finsummary_527031.pdf (2161.68 KB),"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EE RWSS Division, Baripada",2025_RWSS_109762_1,17/RWSSBD/2024-25,Provision of drinking water supply to left out habitations Sathilo part Adibasi Sahi of RPWS to village Sathilo in Sathilo GP under Betnoti Block BASUDHA Programme,Technical,Admitted,Jnanendra Kumar Nayak,29-Mar-2025 12:50 PM,,SE,Internal,,Jnanendra Kumar Nayak,29-Mar-2025 01:00 PM,29-Mar-2025 01:10 PM,techsummary_527031.pdf (1836.25 KB),1.0,2nd corrigendum,2nd Corrigendum,29-Mar-2025 11:49 AM,1961.pdf ,24.67,Financial Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2788330,CHINTAMANI KUNDA,02-Feb-2025 11:44 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,corrigendum,Corrigendum,29-Mar-2025 12:21 PM,1961.pdf ,24.67,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2794719,Dhyanaranjan Nanda,03-Feb-2025 01:55 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2794967,GOLAK BIHARI NAYAK,03-Feb-2025 02:58 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2788808,KAMALAKANTA DAS,01-Feb-2025 04:36 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2795309,KEDARNATH GOUDA,03-Feb-2025 04:45 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2792790,MANIMALA MALLICK,03-Feb-2025 04:52 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2793736,PADMALOCHAN MALIK,02-Feb-2025 08:37 PM,Rejected-Technical,eliminated,29-Mar-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2793728,SACHIDANANDA DHAL,03-Feb-2025 12:38 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2793874,SANDEEP PRADHAN,02-Feb-2025 05:31 PM,Rejected-AOC,AOC,14-May-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
