Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-25 of 2024,2025_CERWI_109057_10,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",18-Jan-2025 04:00 PM,29-Jan-2025 11:00 AM,18-Jan-2025 04:00 PM,28-Jan-2025 05:00 PM,NA ,NA ,18-Jan-2025 04:00 PM,28-Jan-2025 05:00 PM,15-Apr-2025 05:00 PM,"3,38,897",Yes,percentage,1.0%,Nil,Nil,1.0,Other Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",Construction of road from Jhinkijhari Mangala Temple to Anda under MMSY-TRIP in the Dist. of Khordha for the year 2024-25,Construction of road from Jhinkijhari Mangala Temple to Anda under MMSY-TRIP in the Dist. of Khordha for the year 2024-25,Please refer Tender documents. ,NA ,"3,38,89,677",Civil Works - Roads,NA ,Tender,90.0,240.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,AOC,23-May-2025,"INR 29,833,083",240.0,Naran Murmu,23-May-2025 02:32 PM,JinkijhariAgmtDetails.pdf (3794.00 KB),"Work order letter No.4866 dtd.19.05.25 and Agmt No.07 P1 of 2025-26 dtd.19.05.25 of Superintending Engineer, Rural Works Division, Bhubaneswar",1.0,2780401.0,Pravat Kumar Dalasinghray,INR,"29,833,083",1,2783479,ABHISEK SINGH SAMANTA,28-Jan-2025 04:40 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,Finance,9 nos bidder qualified in the tender,Mausumi Mishra,15-Apr-2025 06:58 PM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Naran Murmu,23-May-2025 02:03 PM,finsummary_523738.pdf (252.77 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109057_10,Tender Online C.C-25 of 2024,Construction of road from Jhinkijhari Mangala Temple to Anda under MMSY-TRIP in the Dist. of Khordha for the year 2024-25,Technical,10 nos bidder participated in the tender,Kumari Suvalaxmi,02-Feb-2025 11:50 AM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,09-Apr-2025 01:37 PM,15-Apr-2025 05:00 PM,techsummary_523738.pdf (1347.82 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2784018,BASUDEV CONTECH INDIA PRIVATE LIMITED,28-Jan-2025 03:47 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2778487,BICHITRANANDA SAMANTARAY,28-Jan-2025 04:42 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2779794,BIJAN KUMAR SUNDARAY,27-Jan-2025 07:19 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2778846,JIMENDRA KUMAR BEHERA,28-Jan-2025 02:48 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2783732,NIRANJAN ROUT,28-Jan-2025 03:30 PM,Rejected-Finance,Other than L1,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2780401,Pravat Kumar Dalasinghray,28-Jan-2025 09:34 AM,Accepted-AOC,Accepted,23-May-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2784072,SUBASH CHANDRA BARIK,28-Jan-2025 04:04 PM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2782549,SUMANTA KUMAR SAHOO,28-Jan-2025 08:24 AM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),09-Apr-2025 01:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2781250,TUSHAR KANTA NAYAK,28-Jan-2025 11:25 AM,Rejected-Finance,Other than L1 and L2,23-May-2025 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
