Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Kesinga NAC,KSNG-NAC-07/2024-25,2025_ORULB_111736_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,20-Mar-2025 10:00 AM,07-Apr-2025 11:00 AM,20-Mar-2025 10:00 AM,03-Apr-2025 05:00 PM,NA ,NA ,20-Mar-2025 10:00 AM,03-Apr-2025 05:00 PM,25-Apr-2025 09:00 AM,"1,35,425",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,NAC KESINGA","Nac,Kesinga,Kalahandi","Supply of Sanitation workers and allied services for day to day sanitation work like road sweeping, drain cleaning, bush cutting and garbage lifting of all wards (except ward no-3) out of 12 nos. of ward of kesinga NAC","Supply of Sanitation workers and allied services for day to day sanitation work like road sweeping, drain cleaning, bush cutting and garbage lifting of all wards (except ward no-3) out of 12 nos. of ward of kesinga NAC",Please refer Tender documents. ,NA ,"1,35,42,532",Human Resources Supply,NA ,Tender,90.0,365.0,"NAC,KESINGA",766012.0,NA ,NA ,NA ,"office of the Notified Area Council,Kesinga",No ,No,AOC,01-May-2025,"INR 14,063,919.48",365.0,Chinmaya Acharya,01-May-2025 11:51 AM,Work.pdf (494.00 KB),As per Committee,1.0,2873077.0,Green Circle Environment Pvt. Ltd.,INR,"14,063,919.48",1,2874809,FAMOUS SECURITY SERVICE,02-Apr-2025 05:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Apr-2025 11:25 AM,Finance,As per Tender Committee.,Chinmaya Acharya,01-May-2025 09:46 AM,finance_533465.pdf,BOQ Comparative Chart,Nruparaj Yadav,Internal,As per Tender Committee,Chinmaya Acharya,01-May-2025 10:06 AM,finsummary_533465.pdf (653.82 KB),Municipal Bodies||Kesinga NAC,2025_ORULB_111736_1,KSNG-NAC-07/2024-25,"Supply of Sanitation workers and allied services for day to day sanitation work like road sweeping, drain cleaning, bush cutting and garbage lifting of all wards (except ward no-3) out of 12 nos. of ward of kesinga NAC",Technical,As per Tender Committee,Narayan Maharana,23-Apr-2025 11:25 AM,technical_533465.pdf,Nruparaj Yadav,Internal,"Chairperson,NAC,Kesinga,STO,Kesinga,Additional Tahasildar,Kesinga,ME,Bhawanipatna Municipality,EO,NAC,Kesinga",Narayan Maharana,23-Apr-2025 11:39 AM,25-Apr-2025 09:00 AM,techsummary_533465.pdf (1078.26 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2874268,G.MANJU SERVICES PRIVATE LIMITED,01-Apr-2025 02:52 PM,Rejected-AOC,reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2873077,Green Circle Environment Pvt. Ltd.,02-Apr-2025 04:32 PM,Accepted-AOC,Accept,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2867759,GROUP 1 SECURITY FORCE,31-Mar-2025 04:07 PM,Rejected-AOC,Reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2874347,Herald Manpower And Placemnet Services,01-Apr-2025 06:28 PM,Rejected-Technical,As per tender committee,23-Apr-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2874344,M/S CARE SECURITY AND ALLIED SERVICES,02-Apr-2025 06:27 PM,Rejected-AOC,reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2872217,M/s U. Tech Service,31-Mar-2025 04:48 PM,Rejected-AOC,Reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2874851,Neta Security Services Private limited,03-Apr-2025 01:30 PM,Rejected-AOC,reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2870702,NISCHINT MULTISERVICE PVT. LTD.,29-Mar-2025 03:54 PM,Rejected-AOC,Reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2875237,ROYAL SECURITY SERVICES,03-Apr-2025 01:10 PM,Rejected-Technical,As per tender committee,23-Apr-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2874109,SURENDRA BARIK INFRASERVICE PRIVATE LIMITED,31-Mar-2025 08:00 PM,Rejected-AOC,reject,01-May-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
