Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Tourism Devl. Corp.,BP I/16/2024-25 Dt.17.02.2025,2025_OTDC_111262_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,03-Mar-2025 09:00 AM,18-Mar-2025 11:30 AM,03-Mar-2025 09:00 AM,17-Mar-2025 05:00 PM,NA ,NA ,03-Mar-2025 09:00 AM,17-Mar-2025 05:00 PM,04-Apr-2025 03:00 PM,"1,17,730",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000","1,800",Nil,Nil,No,"O/o Superintending Engineer, OTDC Ltd. BBSR","O/o Superintending Engineer, OTDC Ltd. BBSR",Repair and Renovation of Panthanivas Chandipur in Balasore District,Repair and Renovation of Panthanivas Chandipur in Balasore District,As per DTCN ,NA ,"1,17,73,000",Civil Works - Others,NA ,Tender,90.0,270.0,"Chandipur, Balasore",756025.0,NA ,NA ,NA ,"O/o Superintending Engineer, OTDC Ltd. BBSR",No ,No,AOC,29-May-2025,"INR 11,809,692",270.0,Subrat Kumar Jena,29-May-2025 12:14 PM,PNSChandipurWO.pdf (745.00 KB),Worki Order,1.0,2856676.0,RABINDRA NATH TUDU,INR,"11,809,692",1,2857472,ASHOK KUMAR DAS,17-Mar-2025 01:37 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,Finance,Proceding,Subrat Kumar Jena,29-May-2025 11:57 AM,finance_531911.pdf,BOQ Comparative Chart,S.K. BEHERA,Internal,L.SAHOOS NAIKA.S. SWAINP.K.JENA,Subrat Kumar Jena,29-May-2025 12:02 PM,finsummary_531911.pdf (1391.80 KB),Odisha Tourism Devl. Corp.,2025_OTDC_111262_1,BP I/16/2024-25 Dt.17.02.2025,Repair and Renovation of Panthanivas Chandipur in Balasore District,Technical,Technical Bid proceeding,Subrat Kumar Jena,04-Apr-2025 01:22 PM,technical_531911.pdf,S.K. Behera,Internal,L.SAHOOS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,04-Apr-2025 01:32 PM,04-Apr-2025 03:00 PM,techsummary_531911.pdf (993.19 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2853534,ASHOK KUMAR DASH,13-Mar-2025 01:42 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2859482,Bimalesh Nayak,17-Mar-2025 04:46 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2858640,JEETESH RANJAN BEHERA,17-Mar-2025 01:37 PM,Rejected-Technical,Not Fulfilled eligibility criteria,04-Apr-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2849487,MAHESWAR PARIDA,12-Mar-2025 03:20 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2859207,M/S SILICON INTERIORS,17-Mar-2025 03:32 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2858697,NIRAKAR SAMAL,17-Mar-2025 01:31 PM,Rejected-Technical,Not Fulfilled eligibility criteria,04-Apr-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2854548,PRASANA KUMAR SAHOO,14-Mar-2025 12:24 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2856676,RABINDRA NATH TUDU,16-Mar-2025 03:10 PM,Accepted-AOC,Fulfilled eligibility criteria,29-May-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2859510,RAMA CHANDRA MAHAKUD,17-Mar-2025 04:58 PM,Rejected-Technical,Not Fulfilled eligibility criteria,04-Apr-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
