Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,15/OPHWC/2024-25,2025_OSPHW_110660_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",14-Feb-2025 06:55 PM,01-Mar-2025 10:30 AM,14-Feb-2025 06:55 PM,28-Feb-2025 05:00 PM,NA ,NA ,14-Feb-2025 06:55 PM,28-Feb-2025 05:00 PM,04-Apr-2025 10:30 AM,"6,98,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Construction of 24 F Type Qtrs. at Printing Stationery and Publication, Odisha, Madhupatna, Cuttack.",Building Work,Please refer Tender documents  ,NA ,"6,98,24,759",Civil Works - Buildings,NA ,Tender,90.0,365.0,CUTTACK,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,02-May-2025,"INR 61,382,945.51",365.0,Bikram Keshari Malla,02-May-2025 11:41 AM,WORKMNJUI.pdf (890.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 30.04.2025,1.0,2836549.0,Sarada Prasad Swain,INR,"61,382,945.51",1,2838946,ASHISH AGARWAL,26-Feb-2025 07:24 PM,Rejected-Finance,DUE TO L4 BIDDER,02-May-2025 11:36 AM,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,04-Apr-2025 11:50 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,02-May-2025 11:36 AM,finsummary_530105.pdf (747.11 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_110660_1,15/OPHWC/2024-25,"Construction of 24 F Type Qtrs. at Printing Stationery and Publication, Odisha, Madhupatna, Cuttack.",Technical,TEN BIDDER HAVE PARTICIPATED,Bikram Keshari Malla,01-Mar-2025 12:31 PM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Mohan Kumar Ka,03-Apr-2025 05:24 PM,04-Apr-2025 10:30 AM,techsummary_530105.pdf (481.53 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2841520,MESSERS DAKSHYA CONSTRUCTION,28-Feb-2025 02:46 PM,Rejected-Finance,DUE TO L5 BIDDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2834436,Ms GOLDEN WOOD PECKER,26-Feb-2025 08:18 PM,Rejected-Technical,Non submission of adequate similar nature of works as per DTCN clause no-11 and 110(j).,03-Apr-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2840762,M/s Lalitendu Satpathy,28-Feb-2025 10:41 AM,Rejected-Finance,DUE TO L3 BIDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2840962,PRITESH KUMAR JENA,28-Feb-2025 01:29 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,03-Apr-2025 05:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2841492,PRITHUDIPTI BOSE,28-Feb-2025 02:08 PM,Rejected-Finance,DUE TO L2 BIDDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2839560,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,28-Feb-2025 12:42 PM,Rejected-Finance,DUE TO L5 BIDDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2836549,Sarada Prasad Swain,26-Feb-2025 12:59 PM,Accepted-AOC,QUALIFIED BIDDER,02-May-2025 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2841622,SUJIT KUMAR JENA,28-Feb-2025 03:40 PM,Rejected-Finance,DUE TO L5 BIDDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2841234,SURYA KANTA NAYAK,28-Feb-2025 03:22 PM,Rejected-Finance,DUE TO L5 BIDDER,02-May-2025 11:36 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
