Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Tourism Devl. Corp.,BP I/16/2024-25 Dt.17.02.2025,2025_OTDC_111264_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,03-Mar-2025 09:00 AM,18-Mar-2025 11:30 AM,03-Mar-2025 09:00 AM,17-Mar-2025 05:00 PM,NA ,NA ,03-Mar-2025 09:00 AM,17-Mar-2025 05:00 PM,04-Apr-2025 03:05 PM,"78,480",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000","1,800",Nil,Nil,No,"Superintending Engineer, O.T.D.C Ltd","Superintending Engineer, O.T.D.C Ltd",Repair and Renovation of Panthanivas Chandaneswar in Balasore District,Repair and Renovation of Panthanivas Chandaneswar in Balasore District,As per DTCN ,NA ,"78,48,000",Civil Works - Others,NA ,Tender,90.0,270.0,"Chandaneswar, Balasore",756085.0,NA ,NA ,NA ,"Superintending Engineer, O.T.D.C Ltd Lewis road",No ,No,AOC,29-May-2025,"INR 7,872,211",270.0,Subrat Kumar Jena,29-May-2025 11:53 AM,PNSChandaneswarWO.pdf (735.00 KB),Work Order,1.0,2852192.0,MAHESWAR PARIDA,INR,"7,872,211",1,2857973,ALOK KUMAR SAHOO,17-Mar-2025 10:50 AM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,Finance,Price Bid Proceeding,Subrat Kumar Jena,29-May-2025 11:36 AM,finance_531912.pdf,BOQ Comparative Chart,S.K. BEHERA,Internal,L.SAHOOS NAIKA.S. SWAINP.K.JENA,Subrat Kumar Jena,29-May-2025 11:41 AM,finsummary_531912.pdf (1493.91 KB),Odisha Tourism Devl. Corp.,2025_OTDC_111264_1,BP I/16/2024-25 Dt.17.02.2025,Repair and Renovation of Panthanivas Chandaneswar in Balasore District,Technical,Technicl Bid proceeding,Subrat Kumar Jena,04-Apr-2025 01:40 PM,,S.K. Behera,Internal,L.SAHOOS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,04-Apr-2025 01:45 PM,04-Apr-2025 03:05 PM,techsummary_531912.pdf (1172.17 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2859575,Bimalesh Nayak,17-Mar-2025 04:53 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2859117,GANGADHAR SAHOO,17-Mar-2025 03:11 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2852192,MAHESWAR PARIDA,12-Mar-2025 03:16 PM,Accepted-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2850538,M/S DURGAMADHAB CONSTRUCTION AND INTERIOR,12-Mar-2025 01:31 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2859236,M/S SILICON INTERIORS,17-Mar-2025 03:38 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2858179,Ranjan Kumar Sethi,17-Mar-2025 01:02 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2850413,SANTANU KUMAR PRADHAN,11-Mar-2025 12:42 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2859288,SMRUTI DHAR BEHERA,17-Mar-2025 03:54 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2848553,SS TRADERS AND CONSTRUCTION,14-Mar-2025 03:20 PM,Rejected-AOC,Fulfilled eligibility criteria,29-May-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
