Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Pipli NAC,PIPILI-NAC-SAN(1)/2025-26,2025_ORULB_113211_1,Yes,Open Tender,Item Wise,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Regist. of licence, GST, Regd, PAN, Paper cost, Affidavit, Decl and other doc as per DTCN",09-May-2025 12:00 PM,26-May-2025 11:00 AM,09-May-2025 12:00 PM,23-May-2025 05:00 PM,NA ,NA ,09-May-2025 12:00 PM,23-May-2025 05:00 PM,29-May-2025 01:00 PM,"1,70,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Executive Officer, Pipli NAC","Office of the Executive officer, Pipli NAC, Pipli,Puri-752104",Supply of Manpower for sanitation and other works in Pipli NAC,Supply of Manpower for sanitation and other works in Pipli NAC,Please refer Tender documents. ,NA ,"1,68,21,540",Human Resources Supply,NA ,Tender,365.0,NA ,Pipli NAC,752104.0,NA ,NA ,NA ,"Office of Executive Officer, Pipli NAC",No ,No,AOC,31-May-2025,"INR 1,308,928",365.0,Kadambini Jena,31-May-2025 04:55 PM,WorkOrder.pdf (441.00 KB),1.0,2928720.0,PRABHUPADA AGENCY,INR,"1,308,928",1,2925963,Green Circle Environment Pvt. Ltd.,22-May-2025 05:11 PM,Rejected-Technical,Not submitted certificate of registration of contract labour license and undertaking towards execution of tranportation of waste,29-May-2025 12:52 PM,Finance,After due verification 2 nos. of bidder have qualified for financial bid opening,Kadambini Jena,31-May-2025 04:45 PM,,BOQ Comparative Chart,Chairperson,Internal,,Kadambini Jena,31-May-2025 04:52 PM,finsummary_538958.pdf (181.94 KB),Municipal Bodies||Pipli NAC,2025_ORULB_113211_1,PIPILI-NAC-SAN(1)/2025-26,Supply of Manpower for sanitation and other works in Pipli NAC,Technical,13 nos. of bidder have participate in bidding process.,Kadambini Jena,29-May-2025 12:09 PM,,Chairperson,Internal,,Kadambini Jena,29-May-2025 12:52 PM,29-May-2025 01:00 PM,techsummary_538958.pdf (413.80 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2929601,GROUP NO-5 SECURITY SERVICE,23-May-2025 04:50 PM,Rejected-Technical,"not submitted IT forms last 3FY, certificate contract labour license and under taking of transportation of waste",29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2927184,Herald Manpower And Placemnet Services,22-May-2025 02:11 PM,Rejected-Technical,"not submitted IT forms last 3 FY, valid contract linces and affidavit before Executive Magistrate",29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2930067,L&K Services Private Limited,23-May-2025 02:59 PM,Rejected-Technical,"not submitted GST last 3 months, affidavit before the Executive magistrate and under taking of transportation of waste",29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2928421,NIRAKAR SECURITY AND CONSULTANCY SERVICES PVT. LTD.,22-May-2025 12:40 PM,Rejected-Technical,not submitted IT forms last 3 FY and affiadavit before Executive Magistrate,29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2926478,NISCHINT MULTISERVICE PVT. LTD.,22-May-2025 04:49 PM,Rejected-Technical,Not submitted certificate of registration of contract labour license,29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2926328,PMR CONSORTIUM,23-May-2025 12:40 PM,Rejected-Technical,not submitted IT form 3 FY Years undertaking towards transportation,29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2928720,PRABHUPADA AGENCY,22-May-2025 02:25 PM,Accepted-AOC,Valid financial bid,31-May-2025 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2911883,PRATYUSH,23-May-2025 12:50 PM,Rejected-Technical,Not submitted certificate of registration of contract labour license,29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2928571,SOCIAL ACTIVITIES AND HEALTH ADVANCEMENT (SAHA),22-May-2025 08:07 PM,Rejected-Technical,not submitted last lT forms last 3 FY and undertaking towards transportation of waste,29-May-2025 12:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
