Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,07/2024-2025/dt.15/02/2025,2025_RWSS_111172_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,COST OF TENDER PAPER,GST,LABOUR LICENCE,PANCARD,TURN OVER CERTIFICATE ETC AS PER DTCN",27-Feb-2025 03:00 PM,13-Mar-2025 11:00 AM,27-Feb-2025 03:00 PM,12-Mar-2025 05:00 PM,27-Feb-2025 03:00 PM ,11-Mar-2025 05:00 PM ,27-Feb-2025 03:00 PM,12-Mar-2025 05:00 PM,26-Mar-2025 03:30 PM,"2,11,357",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,EXECUTIVE ENGINEER RWSS DIVISION NABARANGPUR,EXECUTIVE ENGINEER RWSS DIVISION NABARANGPUR OFFICE NEAR CHINA MARKET,EXECUTION OF RPWS TO VILLAGE BURJA PH-I OF G.P BURJA UNDER UMERKOTE BLOCK IN THE DISTRICT OF NABARANGPUR INCLUDING 5 YEARS O and M. (NEW),EXECUTION OF RPWS TO VILLAGE BURJA PH-I OF G.P BURJA UNDER UMERKOTE BLOCK IN THE DISTRICT OF NABARANGPUR INCLUDING 5 YEARS O and M. (NEW),Please refer Tender documents. ,NA ,"2,11,35,678",Civil Works - Water Works,NA ,Tender,180.0,NA ,Nabarangpur,764059.0,NA ,NA ,NA ,EXECUTIVE ENGINEER RWSS DIVISION NABARANGPUR,No ,No,AOC,17-May-2025,"INR 17,967,440",300.0,Pratik Kumar Rout,17-May-2025 01:39 PM,BurjaAOC.pdf (636.00 KB),1.0,2851950.0,M/s Sarat Chandro Patnaik,INR,"17,967,440",1,2850304,AJAY SARKAR,11-Mar-2025 12:21 PM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,Finance,TOTAL 16 NOS. OF BIDDER ARE ADMITTED,Pratik Kumar Rout,26-Mar-2025 05:39 PM,,BOQ Comparative Chart,Additional Chief Engineer RWSS Circle Koraput,Internal,EE RWSS Circle Koraput AEE RWSS Circle Koraput EE RWSS Nabarangpur DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,17-May-2025 01:32 PM,finsummary_531575.pdf (2003.40 KB),Rural Water Supply and Sanitation||RWSS Circle Koraput||RWSS Division Nawarangpur,2025_RWSS_111172_1,07/2024-2025/dt.15/02/2025,EXECUTION OF RPWS TO VILLAGE BURJA PH-I OF G.P BURJA UNDER UMERKOTE BLOCK IN THE DISTRICT OF NABARANGPUR INCLUDING 5 YEARS O and M. (NEW),Technical,TOTAL 19 NOS. OF BIDS ARE SUBMITTED AND ALL THE 19 NOS. OF BIDS ARE ADMITTED,Pratik Kumar Rout,13-Mar-2025 01:04 PM,,Additional Chief Engineer RWSS Circle Koraput,Internal,ACE RWSS Circle Koraput EE RWSS Circle Koraput AEE RWSS Circle Koraput EE RWSS Nabarangpur DAO RWSS Nabarangpur AEE RWSS Nabarangpur AE RWSS Nabarangpur,Pratik Kumar Rout,26-Mar-2025 11:33 AM,26-Mar-2025 03:30 PM,techsummary_531575.pdf (1349.12 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"EXPERIENCE CERTIFICATE, BID CAPACITY, NO RELATIONSHIP,NO LITIGATION AS PER DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2850886,BIKRAM KUMAR GUPTA,12-Mar-2025 02:00 PM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2842939,Chanchal Mahapatra,07-Mar-2025 03:59 PM,Rejected-AOC,2ND LOWEST BIDDER,17-May-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2849979,DEBABRATA PATRA,11-Mar-2025 04:06 PM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2851215,DHARANIDHAR SETHY,11-Mar-2025 09:03 PM,Rejected-Technical,Labour licence or undertaking not uploaded,26-Mar-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2851605,HIMANSU BISWAL,12-Mar-2025 02:50 PM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2851620,KAPILENDRA SAHOO,12-Mar-2025 11:32 AM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2848489,MANORAMA SASAMALA,10-Mar-2025 02:13 PM,Rejected-Technical,Labour licence or undertaking not uploaded,26-Mar-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2851053,M/S SAI VAISHNAVI BUILDCON,12-Mar-2025 02:10 PM,Rejected-Finance,L3 BIDDER,17-May-2025 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2851950,M/s Sarat Chandro Patnaik,12-Mar-2025 01:27 PM,Accepted-AOC,1ST LOWEST BIDDER,17-May-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
