Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,ACE-UKP-02/2024-25 (Sl.No.05),2025_UKHWK_109853_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender cost, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC",28-Jan-2025 10:00 AM,14-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,13-Feb-2025 05:30 PM,NA ,NA ,28-Jan-2025 10:00 AM,13-Feb-2025 05:30 PM,10-Mar-2025 12:00 PM,"2,48,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"Additional Chief Engineer, Upper Kolab Project, Ba","Office of the ACE, UKP, Bariniput, Dist-Koraput, Odisha-764006.",Canal lining and renovation of Girigaon Distributary from RD 2.50 Km to tail.,Canal lining and renovation works.,As per DTCN ,NA ,"2,48,24,920",Civil Works - Canal,NA ,Tender,90.0,180.0,JEYPORE,764001.0,NA ,NA ,NA ,"Office of the ACE, UKP, Bariniput,Dist-Koraput.",No ,No,AOC,20-May-2025,"INR 21,103,663.82",180.0,Nilamani Gyanchand Behera,20-May-2025 11:44 AM,AOC-05.pdf (600.00 KB),Agreement Value,1.0,2816450.0,ANIL KUMAR SADANGI,INR,"21,103,663.82",1,2815976,AMAN AGRAWAL,13-Feb-2025 03:17 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,Finance,Financial Bid Opening Summary,Nilamani Gyanchand Behera,12-Mar-2025 03:41 PM,finance_527402.pdf,BOQ Comparative Chart,"Additional Chief Engineer, UKP, Bariniput",Internal,"Estimator, O/o the A.C.E., U.K.P., Bariniput and Assistant to the A.C.E., U.K.P., Bariniput",Nilamani Gyanchand Behera,12-Mar-2025 04:32 PM,finsummary_527402.pdf (513.54 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Head Works Division Kolab Nagar,2025_UKHWK_109853_1,ACE-UKP-02/2024-25 (Sl.No.05),Canal lining and renovation of Girigaon Distributary from RD 2.50 Km to tail.,Technical,Bid Opening Summary,Nilamani Gyanchand Behera,09-Mar-2025 08:03 PM,technical_527402.pdf,"Additional Chief Engineer, UKP, Bariniput",Internal,"Estimator, O/o the A.C.E., UKP, Bariniput and Assistant to A.C.E., UKP, Bariniput",Nilamani Gyanchand Behera,09-Mar-2025 11:27 PM,10-Mar-2025 12:00 PM,techsummary_527402.pdf (581.55 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit, undertaking and any other documents as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2804208,AMIT KUMAR BARIK,11-Feb-2025 11:40 AM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2816450,ANIL KUMAR SADANGI,13-Feb-2025 05:27 PM,Accepted-AOC,"Selected in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2815539,Ankit Kumar Swain,13-Feb-2025 01:37 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2810887,BABU NAHAK,12-Feb-2025 08:13 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2797364,BHASKAR CHANDRA NAYAK,13-Feb-2025 01:05 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2809658,BIRAJA MAHIMA PANIGRAHI,12-Feb-2025 06:42 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2805160,BISWA RANJAN PATRA,11-Feb-2025 03:26 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2808336,CHITTA RANJAN SARKAR,10-Feb-2025 07:21 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2814591,Deepa Ray,12-Feb-2025 10:36 PM,Rejected-Technical,Invalid,09-Mar-2025 11:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2816494,DIPAK KUMAR AGRAWAL,13-Feb-2025 05:26 PM,Rejected-Technical,Invalid,09-Mar-2025 11:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2814471,GANARAM MAHALA,13-Feb-2025 01:11 PM,Rejected-AOC,"Disqualified in the lottery process conducted in the office of the A.C.E., U.K.P., Bariniput.",20-May-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
