Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,BID ID NO.22 EELID (KJA/2024-25) DATE. 12.03.2025,2025_OLIC_111730_24,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper Cost,EMD,GSTIN,PAN,Affidavit,Civil and HT License,Joint Venture Agreement",18-Mar-2025 12:30 PM,29-Mar-2025 11:00 AM,18-Mar-2025 12:30 PM,28-Mar-2025 05:00 PM,18-Mar-2025 12:30 PM ,25-Mar-2025 05:00 PM ,18-Mar-2025 12:30 PM,28-Mar-2025 05:00 PM,09-Apr-2025 11:00 AM,"9,068",Yes,fixed,,Nil,Nil,1.0,Corrigendum-1,Other,,1.0,ICICI BANK,"4,720",0.0,Nil,Nil,No,Executive Engineer,"At-Ankura,Po-Karanjia,Dist-Mayurbhanj",Reinforcement of Talabeuria-II LIP Under Raruan Block in Mayurbhanj District,Reinforcement Works Extension of Distribution System of Talabeuria-II LIP Under Raruan Block in Mayurbhanj District,Please refer Tender documents ,NA ,"9,06,830",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,Karanjia,757037.0,NA ,NA ,NA ,Karanjia,No ,No,AOC,21-May-2025,"INR 770,896",90.0,BIKRAMADITYA PANIGRAHY,22-May-2025 11:08 AM,Talabeuria-IIPKG-24.pdf (321.00 KB),AOC,1.0,2868138.0,BALARAM SENAPATI,INR,"770,896",1,2869874,ALOKA KUMAR BHUYAN,26-Mar-2025 08:31 PM,Rejected-AOC,Rejected,22-May-2025 11:08 AM,Finance,Financial Bid opening Summary,BIKRAMADITYA PANIGRAHY,09-Apr-2025 06:25 PM,finance_533510.pdf,BOQ Comparative Chart,Bikramaditya,Internal,"Bikramaditya, Kamala, Abhimanyu, Bibhu Prakash, Abhijeet",BIKRAMADITYA PANIGRAHY,21-May-2025 12:25 PM,finsummary_533510.pdf (1131.92 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,2025_OLIC_111730_24,BID ID NO.22 EELID (KJA/2024-25) DATE. 12.03.2025,Reinforcement of Talabeuria-II LIP Under Raruan Block in Mayurbhanj District,Technical,Note-10 Bidders participated after scrutiny of the documents technical evaluation will be finalised.,BIKRAMADITYA PANIGRAHY,07-Apr-2025 12:28 PM,technical_533510.pdf,Bikramaditya,Internal,"Bikramaditya, Kamala, Abhimanyu, Bibhu Prakash, Abhijeet",BIKRAMADITYA PANIGRAHY,08-Apr-2025 06:46 PM,09-Apr-2025 11:00 AM,techsummary_533510.pdf (961.79 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2869901,ANNAPURNA ROUT,28-Mar-2025 12:13 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2868974,ARUN KUMAR BHAISAL,26-Mar-2025 12:04 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2869609,ASHIRBAD NAYAK,26-Mar-2025 05:49 PM,Rejected-Technical,Exp. Cert. not Submitted,08-Apr-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2868138,BALARAM SENAPATI,25-Mar-2025 05:47 PM,Accepted-AOC,Awarded,22-May-2025 11:08 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2871978,JAYANTA KUMAR MOHANTY,28-Mar-2025 01:35 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2871248,LAKSHMIMANI GIRI,27-Mar-2025 11:30 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2868084,MAHASWETA DHADA,28-Mar-2025 02:14 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2867975,MANO RANJAN BEHERA,27-Mar-2025 01:10 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2871679,SAGARIKA GIRI,28-Mar-2025 12:04 PM,Rejected-Finance,Not Selected in Lottery,21-May-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
