Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN,CCENC(RANDB) /16/ 2024-25,2024_EICCL_108146_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online Proof Copy of Tender Cost, Bid Security, GSTIN, PAN, R.C and Affidavit",12-Dec-2024 10:00 AM,06-Jan-2025 11:00 AM,12-Dec-2024 10:00 AM,04-Jan-2025 05:00 PM,12-Dec-2024 10:00 AM ,30-Dec-2024 05:00 PM ,12-Dec-2024 10:00 AM,04-Jan-2025 05:00 PM,28-Jan-2025 11:00 AM,"5,96,400",Yes,fixed,,Nil,Nil,1.0,MODIFICATION IN CRITICAL DATE,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"C.C.E, Northern R AND B Circle, SAMBALPUR","O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",Construction of H.L Bridge over Badajore Nallah at 3-500 Km on Beunra to Sodamal road ODR in the District of Sambalpur under State Plan Scheme for the year 2024-25,BRIDGE WORK,Please refer Tender documents. ,NA ,"5,96,35,836",Civil Works - Bridges,NA ,Tender,90.0,450.0,SAMBALPUR,768214.0,NA ,NA ,NA ,"O/O THE C.C.E, Northern R AND B Circle, SAMBALPUR",No ,No,AOC,02-May-2025,"INR 50,696,424",450.0,Rama Chandra Sethi,02-May-2025 06:37 PM,AGTBADAJORE.pdf (353.00 KB),1.0,2726602.0,M/S SUMEET & ASSOCIATES,INR,"50,696,424",1,2708108,JYOTI MEHER,03-Jan-2025 06:51 PM,Rejected-Technical,As per the decision of Tender Evaluation Committee,25-Jan-2025 07:24 PM,Finance,FINANCIAL BID OPENED,Anam Charan Sahoo,30-Jan-2025 11:29 AM,,BOQ Comparative Chart,CCE NC,Internal,,Rama Chandra Sethi,02-May-2025 06:18 PM,finsummary_520119.pdf (1980.10 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN,2024_EICCL_108146_3,CCENC(RANDB) /16/ 2024-25,Construction of H.L Bridge over Badajore Nallah at 3-500 Km on Beunra to Sodamal road ODR in the District of Sambalpur under State Plan Scheme for the year 2024-25,Technical,TECHNICAL BID OPENED,Anam Charan Sahoo,09-Jan-2025 04:52 PM,,"CCE,NORTHERN R AND B CIRCLE,SAMBALPUR",Internal,,Anam Charan Sahoo,25-Jan-2025 07:24 PM,28-Jan-2025 11:00 AM,techsummary_520119.pdf (492.85 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Ownership of machineries, work experience and MOU for composite Building work etc",,,,,,,,,,,,,,,,2.0,MODIFICATION IN PLANT AND MECHINERY,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2727952,KHIROD KUMAR SETHI,04-Jan-2025 11:37 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,02-May-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work experience certificate and other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2704912,"M/S SHIBAJI CONSTRUCTION, PROP. KHAGESWAR BEHERA",21-Dec-2024 11:29 AM,Rejected-Technical,As per the decision of Tender Evaluation Committee,25-Jan-2025 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2703583,MS SHREE SHARDA CONSTRUCTIONS,25-Dec-2024 07:07 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,02-May-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2726602,M/S SUMEET & ASSOCIATES,04-Jan-2025 12:33 PM,Accepted-AOC,AFT DRAWN,02-May-2025 06:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2728106,PRDIP KUMAR AGRAWAL,04-Jan-2025 12:41 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,02-May-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2715622,Rudra Mohapatra,02-Jan-2025 06:16 PM,Rejected-Technical,As per the decision of Tender Evaluation Committee,25-Jan-2025 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2726742,SAJAN KUMAR GUPTA,04-Jan-2025 02:43 PM,Rejected-Technical,As per the decision of Tender Evaluation Committee,25-Jan-2025 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2709230,SANJIT KUMAR NAIK,03-Jan-2025 09:54 AM,Rejected-Finance,UNSUCCESSFUL BIDDER,02-May-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2725357,SRINIBAS PRADHAN,04-Jan-2025 12:04 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,02-May-2025 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
