Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division,e-Procurement Notice No.13/ 2023-24,2024_CDJID_100726_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN, PAN, Contractor Registration Certificate",07-Feb-2024 10:00 AM,16-Feb-2024 11:30 AM,07-Feb-2024 10:00 AM,15-Feb-2024 05:00 PM,07-Feb-2024 10:00 AM ,13-Feb-2024 05:00 PM ,07-Feb-2024 10:00 AM,15-Feb-2024 05:00 PM,"42,010",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,Superintending Engineer,"O/o the SE, Jajpur Irrigation Division, Jajpur",JJPR-27/23-24 Protection to scoured bank on Ramarakul Hasanabad TRE near Upper Sailo.,Embankment protection,Please refer Tender documents. ,NA ,"42,01,392",Civil Works - Others,NA ,Tender,90.0,180.0,Dhamnagar,756117.0,NA ,NA ,NA ,"O/o the SE, Jajpur Irrigation Division, Jajpur",No ,No,AOC,02-May-2025,"INR 3,571,603.42",180.0,Ratnakar Dalai,02-May-2025 06:38 PM,13-27.pdf (475.00 KB),Contract Awarded,1.0,2441482.0,RUPALI ROY,INR,"3,571,603.42",1,2440153,Arun Kumar Das,15-Feb-2024 01:49 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,Finance,Bidders Uploaded documents of all the participated bidders have been downloaded successfully.,Sarat Chandra Ghadei,17-Feb-2024 12:28 PM,finance_490737.pdf,BOQ Comparative Chart,"Superintending Engineer, Jajpur Irrigation Division",Internal,"Estimator and DAO, Jajpur Irrigation Division",Ratnakar Dalai,02-May-2025 06:36 PM,finsummary_490737.pdf (475.38 KB),CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Jajpur Irrigation Division,2024_CDJID_100726_22,e-Procurement Notice No.13/ 2023-24,JJPR-27/23-24 Protection to scoured bank on Ramarakul Hasanabad TRE near Upper Sailo.,"Superintending Engineer, Jajpur Irrigation Division",Internal,"Estimator and DAO, Jajpur Irrigation Division",Sarat Chandra Ghadei,09-Apr-2024 04:06 PM,techsummary_490737.pdf (267.25 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavits, No Relation Certificate, undertakings and any other documents as per SBD/DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2441279,ASHIT KUMAR JENA,14-Feb-2024 09:37 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2439684,ASHUTOSH ENGINEERING,14-Feb-2024 12:46 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2442853,ASHUTOSH NAYAK,15-Feb-2024 02:13 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2439306,BIBHUTI BHUSAN NATH,14-Feb-2024 09:39 AM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2439173,BICHITRA KUMAR NATH,13-Feb-2024 10:28 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2441196,BIKASH NAYAK,14-Feb-2024 09:13 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2443488,BIKRANTA KUMAR BISWAL,15-Feb-2024 04:20 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2439270,BINAYA KUMAR NATH,14-Feb-2024 08:41 AM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2439206,BISWA RANJAN BAI,13-Feb-2024 10:58 PM,Rejected-Technical,Did not satisfies as per DTCN,09-Apr-2024 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
