Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,"1127, Dated-30/08/2024",2024_BDABU_104596_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, EPF and ESI, RC and Tender Cost",03-Sep-2024 04:00 PM,18-Sep-2024 11:30 AM,03-Sep-2024 04:00 PM,17-Sep-2024 05:00 PM,NA ,NA ,03-Sep-2024 04:00 PM,17-Sep-2024 05:00 PM,08-Nov-2024 12:00 PM,"21,451",Yes,percentage,1.0%,Nil,Nil,1.0,Extension of Date,Date,,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer-IV, BDA, Bhubaneswar.","Office of the Executive Engineer-IV, BDA, Bhubaneswar.","Illumination of Buddha Jayanti Park Parking area, Bhubaneswar","Illumination of Buddha Jayanti Park Parking area, Bhubaneswar",Please refer Tender documents. ,NA ,"21,45,149",Electrical Works,NA ,Tender,90.0,21.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"Executive Engineer-IV, BDA, Bhubaneswar.",No ,No,AOC,08-May-2025,"INR 1,823,591",21.0,MADHUSUDAN SAHOO,08-May-2025 05:37 PM,AoCbuddha.pdf (459.00 KB),Date of Commencement 23/12/2024 and Date of Completion 12/01/2025,1.0,2546423.0,ASPIRE CONSTRUCTION,INR,"1,823,591",1,2546423,ASPIRE CONSTRUCTION,12-Sep-2024 04:39 PM,Accepted-AOC,As per transparent lottery system.,08-May-2025 05:37 PM,Finance,Financial Bid (Cover-II) downloaded and evaluation under process.,MADHUSUDAN SAHOO,08-Nov-2024 02:05 PM,,BOQ Comparative Chart,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,08-May-2025 05:32 PM,finsummary_506021.pdf (580.29 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,2024_BDABU_104596_3,"1127, Dated-30/08/2024","Illumination of Buddha Jayanti Park Parking area, Bhubaneswar",Technical,Technical Bid (Cover-I) downloaded and evaluation under process.,MADHUSUDAN SAHOO,18-Sep-2024 12:55 PM,,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator, SDO-I and DAO, Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,07-Nov-2024 02:31 PM,08-Nov-2024 12:00 PM,techsummary_506021.pdf (692.74 KB),AOC
,,,,,,,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,2.0,Change in Minimum Eligibility Criteria,Other,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2545433,CORESPIKE ELECTRICALS PVT LTD,11-Sep-2024 05:33 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2550501,FOCUS POINT,17-Sep-2024 03:44 PM,Rejected-Finance,As per the rate quoted in the financial bid.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2548271,GREEN INNOVATIVE POWER PRIVATE LIMITED,15-Sep-2024 08:02 PM,Rejected-Technical,REJECTED,07-Nov-2024 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2550803,Jay Maa Engineering,17-Sep-2024 04:27 PM,Rejected-Technical,REJECTED,07-Nov-2024 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2549772,JBS ENTERPRISES,17-Sep-2024 04:45 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2546467,MODERN WINDING AND ELECTRICALS,12-Sep-2024 05:09 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2544508,M/S D.S. ASSOCIATES,10-Sep-2024 08:58 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2549753,M/S GANGA ELECTRIC,17-Sep-2024 04:30 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2548025,Ms. JAYANTI ELECTRICALS,15-Sep-2024 01:22 PM,Rejected-Finance,As per transparent lottery system.,08-May-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
