Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,"833, Dated-03/07/2024",2024_BDABU_103526_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN, EPF and ESI, RC and Tender Cost",08-Jul-2024 09:00 AM,23-Jul-2024 11:30 AM,08-Jul-2024 09:00 AM,22-Jul-2024 05:00 PM,NA ,NA ,08-Jul-2024 09:00 AM,22-Jul-2024 05:00 PM,17-Oct-2024 01:00 PM,"12,745",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"Executive Engineer-IV, BDA, Bhubaneswar.","Office of the Executive Engineer-IV, BDA, Bhubaneswar.","Provision of Street light from NH-16 to CGEWHO Kendriya Vihar, Tamando, Bhubaneswar","Provision of Street light from NH-16 to CGEWHO Kendriya Vihar, Tamando, Bhubaneswar",Please refer Tender documents. ,NA ,"12,74,475",Electrical Works,NA ,Tender,90.0,21.0,BHUBANESWAR,751001.0,NA ,NA ,NA ,"Executive Engineer-IV, BDA, Bhubaneswar.",No ,No,AOC,09-May-2025,"INR 1,083,431",21.0,MADHUSUDAN SAHOO,09-May-2025 01:01 PM,AoCkendriyavidyalaya.pdf (400.00 KB),Date of Commencement 06/12/2024 and Date of Completion 26/12/2024,1.0,2514888.0,M/S GANGA ELECTRIC,INR,"1,083,431",1,2516488,ANIL KUMAR SAHU,22-Jul-2024 04:17 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 12:55 PM,Finance,Financial Bid (Cover-II) downloaded and evaluation under process,MADHUSUDAN SAHOO,17-Oct-2024 01:10 PM,,BOQ Comparative Chart,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-I, Division No.IV, S.D.O. -I (Elect), Division No.IV and D.A.O., Division No.IV, BDA, Bhubaneswar.",MADHUSUDAN SAHOO,09-May-2025 12:55 PM,finsummary_502600.pdf (590.30 KB),Bhubaneswar Development Authority||Bhubaneswar Development Authority||EE BDA Division IV,2024_BDABU_103526_1,"833, Dated-03/07/2024","Provision of Street light from NH-16 to CGEWHO Kendriya Vihar, Tamando, Bhubaneswar",Technical,Technical Bid (Cover-I) downloaded and evaluation under process.,MADHUSUDAN SAHOO,23-Jul-2024 01:48 PM,,"EXECUTIVE ENGINEER-IV, BDA, BHUBANESWAR.",Internal,"Estimator-II, AEE (Elect) and DAO, Division No.IV, BDA, Bhubaneswar.",Hembram Bhujuram,17-Oct-2024 12:46 PM,17-Oct-2024 01:00 PM,techsummary_502600.pdf (1308.30 KB),AOC
,,,,,,,,,,,,,,,,.pdf,All other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2515213,Asmacs.Prop.Dev Mohanty,22-Jul-2024 01:28 PM,Rejected-Finance,As per the rate quoted in the financial bid.,09-May-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2516241,Debajyoti millennium pvt ltd,22-Jul-2024 02:00 PM,Rejected-Technical,REJECTED,17-Oct-2024 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2515768,FOCUS POINT,22-Jul-2024 12:05 PM,Rejected-Technical,REJECTED,17-Oct-2024 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2516439,HARSHITHA CONSTRUCTIONS PROP-MUTTINENI SURESHBABU,22-Jul-2024 04:45 PM,Rejected-Technical,REJECTED,17-Oct-2024 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2514901,JBS ENTERPRISES,22-Jul-2024 03:25 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2514617,MODERN WINDING AND ELECTRICALS,18-Jul-2024 12:44 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2515527,M/S D.S. ASSOCIATES,22-Jul-2024 01:11 PM,Rejected-Finance,As per transparent lottery system.,09-May-2025 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2516083,M/s. EASTERN ENGINEERING,22-Jul-2024 01:19 PM,Rejected-Technical,REJECTED,17-Oct-2024 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2514888,M/S GANGA ELECTRIC,22-Jul-2024 03:21 PM,Accepted-AOC,As per transparent lottery system.,09-May-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
