Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,BID ID NO.22 EELID (KJA/2024-25) DATE. 12.03.2025,2025_OLIC_111730_22,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper Cost,EMD,GSTIN,PAN,Affidavit,Civil and HT License,Joint Venture Agreement",18-Mar-2025 12:00 PM,29-Mar-2025 12:00 PM,18-Mar-2025 12:00 PM,28-Mar-2025 05:00 PM,18-Mar-2025 12:00 PM ,25-Mar-2025 05:00 PM ,18-Mar-2025 12:00 PM,28-Mar-2025 05:00 PM,09-Apr-2025 11:00 AM,"16,526",Yes,fixed,,Nil,Nil,1.0,Corrigendum-1,Other,,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,Executive Engineer,"At-Ankura,Po-Karanjia,Dist-Mayurbhanj",Reinforcement of Nuagaon-I and II LIP Under Raruan Block in Mayurbhanj District,Reinforcement Works Extension of Distribution System of Nuagaon-I and II LIP Under Raruan Block in Mayurbhanj District,Please refer Tender documents ,NA ,"16,52,622",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,Karanjia,757037.0,NA ,NA ,NA ,Karanjia,No ,No,AOC,21-May-2025,"INR 1,404,894",90.0,BIKRAMADITYA PANIGRAHY,22-May-2025 11:04 AM,Nuagaon-IandIIPKG-22.pdf (404.00 KB),AOC,1.0,2871228.0,LAKSHMIMANI GIRI,INR,"1,404,894",1,2869862,ALOKA KUMAR BHUYAN,26-Mar-2025 08:21 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,Finance,Financial Bid opening Summary,BIKRAMADITYA PANIGRAHY,09-Apr-2025 06:18 PM,finance_533508.pdf,BOQ Comparative Chart,Bikramaditya,Internal,"Bikramaditya, Kamala, Abhimanyu, Bibhu Prakash, Abhijeet",BIKRAMADITYA PANIGRAHY,21-May-2025 12:17 PM,finsummary_533508.pdf (1131.92 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,2025_OLIC_111730_22,BID ID NO.22 EELID (KJA/2024-25) DATE. 12.03.2025,Reinforcement of Nuagaon-I and II LIP Under Raruan Block in Mayurbhanj District,Technical,Note-11 Bidders participated after scrutiny of the documents technical evaluation will be finalised.,BIKRAMADITYA PANIGRAHY,07-Apr-2025 12:17 PM,technical_533508.pdf,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2869887,ANNAPURNA ROUT,28-Mar-2025 12:00 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2868990,ARUN KUMAR BHAISAL,26-Mar-2025 12:14 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2868117,BALARAM SENAPATI,25-Mar-2025 05:40 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2872221,BIPIN BEHARI MAJHI,28-Mar-2025 03:48 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2869776,GIRIDHARI JENA,26-Mar-2025 07:56 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2871228,LAKSHMIMANI GIRI,27-Mar-2025 11:22 PM,Accepted-AOC,Awarded,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2868088,MAHASWETA DHADA,28-Mar-2025 02:20 PM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2871152,M/S.BAISAKHI CONSTRUCTION PVT.LTD,28-Mar-2025 11:59 AM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2871657,SAGARIKA GIRI,28-Mar-2025 11:25 AM,Rejected-AOC,Rejected,22-May-2025 11:04 AM,,,,,,,,,,,,,,,,,,,,,,AOC
