Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul,ACEAIC- 02/2 /2024-25,2025_CEBBS_109707_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,(i) Valid Original Contractors Registration Certificate (CDMS),24-Jan-2025 10:00 AM,10-Feb-2025 11:30 AM,24-Jan-2025 10:00 AM,09-Feb-2025 05:30 PM,24-Jan-2025 10:00 AM ,31-Jan-2025 05:30 PM ,24-Jan-2025 10:00 AM,09-Feb-2025 05:30 PM,13-Feb-2025 04:00 PM,"1,46,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"Additional Chief Engineer,AIC,Angul","Office of the Additional Chief Engineer,Angul Irrigation Circle,Matiasahi,Angul.",Restoration and protection to flood embankment on river Mahanadi Left at Belpunji of Athamallik Block,Restoration and protection to flood embankment on river Mahanadi Left at Belpunji of Athamallik Block,Please refer Tender documents. ,NA ,"1,46,47,917",Civil Works - Others,NA ,Rate Contract,90.0,NA ,Athamallik,759125.0,NA ,NA ,NA ,"O/o the ACE,AIC,Matiasahi,Angul",No ,No,AOC,28-Feb-2025,"INR 12,452,194.51",120.0,Kulamani Sethy,05-May-2025 12:16 PM,Belpunji.pdf (528.00 KB),1.0,2805480.0,BIBEKANANDA PATRA,INR,"12,452,194.51",1,2805480,BIBEKANANDA PATRA,09-Feb-2025 04:25 PM,Accepted-AOC,Found as winner in the lottery program and deposited the required amount of security deposits as per DTCN.,05-May-2025 12:16 PM,Finance,Total 11(Eleven) nos of bidders have submitted financial bids.Their bids have been admitted for evaluation.,Swasti Debaswini Dehury,13-Feb-2025 04:23 PM,,BOQ Comparative Chart,"Er.Kulamani Sethy,Additional Chief Engineer Angul Irrigation Circle,Angul.",Internal,,Kulamani Sethy,17-Feb-2025 03:57 PM,finsummary_526843.pdf (258.36 KB),CE and BM Brahmani Basin Samal||SE Angul Irrigation Circle Angul,2025_CEBBS_109707_1,ACEAIC- 02/2 /2024-25,Restoration and protection to flood embankment on river Mahanadi Left at Belpunji of Athamallik Block,Technical,Total 12 (Twelve) nos of bidders have submitted technical bids.Their bids have been admitted for evaluation.,Kulamani Sethy,10-Feb-2025 01:09 PM,,"Er.Kulamani Sethy,Additional Chief Engineer Angul Irrigation Circle,Angul.",Internal,,Kulamani Sethy,13-Feb-2025 01:48 PM,13-Feb-2025 04:00 PM,techsummary_526843.pdf (1080.87 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"ii) Valid and active GST Registration Certificate,",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2805516,BISWARANJAN PATTANAYAK,09-Feb-2025 04:53 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(iii) Original affidavit regarding authenticity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2804382,KARNALJIT PRADHAN,08-Feb-2025 06:55 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(iv) No relation certificate (v) Valid active PAN Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2804622,MADHUSUDAN PANDA,08-Feb-2025 08:54 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(vi) Bid Security( EMD) in online mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2804458,Mukesh Kumar Kudei,08-Feb-2025 07:21 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,(vii)All other required documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2804744,PRADYUMNA KUMAR MISHRA,09-Feb-2025 11:48 AM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2805427,PRADYUMNA KUMAR PRADHAN,09-Feb-2025 03:47 PM,Rejected-Technical,Not qualified in all criteria as per DTCN.,13-Feb-2025 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2803020,RAMAKANTA SAHOO,07-Feb-2025 06:27 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2805386,RASMI RANJAN BEHERA,09-Feb-2025 02:59 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2802796,SANDIP KUMAR MAJHI,07-Feb-2025 10:03 PM,Rejected-Finance,Not found as winner in the Lottery Proramme.,17-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
