Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
PHEO||PH Circle Bhawanipatna||PH Division Balangir,SEPHBGR 28/2024-25,2024_PHEO_108117_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor registration certificate, Experience certificate, etc",10-Dec-2024 12:30 PM,27-Dec-2024 11:00 AM,10-Dec-2024 12:30 PM,26-Dec-2024 05:00 PM,10-Dec-2024 12:30 PM ,23-Dec-2024 05:00 PM ,10-Dec-2024 12:30 PM,26-Dec-2024 05:00 PM,13-Mar-2025 11:30 AM,"6,81,048",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Superintending Engineer,"Superintending Engineer, P.H. Division, Balangir",Construction of ESR near Indoor stadium and Colpada in connection with the work Augmentation of water supply system along with ancillary works for Subarnapur town.,Construction of ESR near Indoor stadium and Colpada in connection with the work Augmentation of water supply system along with ancillary works for Subarnapur town.,Please refer DTCN ,NA ,"6,81,04,754",Civil Works - Water Works,NA ,Tender,120.0,360.0,Subarnapur Municipality,767017.0,NA ,NA ,NA ,"Superintending Engineer, P.H. Division, Balangir",No ,No,AOC,27-May-2025,"INR 68,104,753.53",360.0,Indrajit Sahu,27-May-2025 09:28 AM,WO.pdf (709.00 KB),L1 bidder has respond,1.0,2711866.0,BALDEV PANDA,INR,"61,226,173.42",1,2712512,ADITYA ENGINEERING SERVICES,26-Dec-2024 04:44 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,Finance,Bid has opened,Indrajit Sahu,13-Mar-2025 11:52 AM,finance_520052.pdf,BOQ Comparative Chart,Superitendng Engineer,Internal,"Superintending Engineer, Divisional Accounts Officer, EE Estimator",Indrajit Sahu,27-May-2025 09:16 AM,finsummary_520052.pdf (965.61 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2024_PHEO_108117_1,SEPHBGR 28/2024-25,Construction of ESR near Indoor stadium and Colpada in connection with the work Augmentation of water supply system along with ancillary works for Subarnapur town.,Technical,Opening summary,Indrajit Sahu,27-Dec-2024 01:09 PM,technical_520052.pdf,Superintending Engineer,Internal,"Superintending Engineer, Divisional Accounts Officer, EE Estimator",Indrajit Sahu,06-Mar-2025 01:19 PM,13-Mar-2025 11:30 AM,techsummary_520052.pdf (51.30 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2711866,BALDEV PANDA,26-Dec-2024 04:08 PM,Accepted-AOC,Awarded as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2710103,GOYAL CONSTRUCTIONS AND LAND SCAPPERS,25-Dec-2024 01:57 PM,Rejected-Technical,Similar nature of work dosenot fullfil as per the clause DTCN,06-Mar-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2695871,Haresh Kumar Agrawal,26-Dec-2024 02:35 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2706532,Jayadev Panda,25-Dec-2024 07:29 PM,Rejected-Technical,Similar nature of work dosenot fullfil as per the clause DTCN,06-Mar-2025 01:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2707699,KUBER CONSTRUCTION CO,26-Dec-2024 04:57 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2710640,MITTAL INFRAPROJECTS,25-Dec-2024 12:25 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2711655,M/S SABITA ENTERPRISES,26-Dec-2024 04:17 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2711509,M/S TANUSHREE CONSTRUCTION PROPRIETOR RAJENDRA BEHERA,26-Dec-2024 03:34 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2710619,SUSANTA KUMAR NAYAK,25-Dec-2024 01:38 PM,Rejected-AOC,Rejected as per OPWD code,27-May-2025 09:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
