Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-23 OF 2024-25,2025_EICCL_111106_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",25-Feb-2025 01:00 PM,07-Mar-2025 11:30 AM,25-Feb-2025 01:00 PM,06-Mar-2025 05:00 PM,25-Feb-2025 01:00 PM ,06-Mar-2025 05:00 PM ,25-Feb-2025 01:00 PM,06-Mar-2025 05:00 PM,28-Mar-2025 09:00 AM,"14,292",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH",Construction of compound wall (Godabari and Narmada ladies Hostel) at H.E.T.C. Barpali in the District Bargarh for the year 2024-25,CIVIL WORK,PLEASE REFER THE TENDER DOCUMENTS ,NA ,"14,29,160",Civil Works - Buildings,NA ,Tender,90.0,90.0,BARPALI,768029.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,AOC,29-May-2025,"INR 1,214,929",90.0,Arun Kumar Pandey,29-May-2025 01:16 PM,AOCCOMPOUNDWALLHETC.pdf (711.00 KB),1.0,2844411.0,PRATIMA PANDA,INR,"1,214,929",1,2844397,AJIT KUMAR DASH,04-Mar-2025 09:51 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,Finance,Total No. of 17 nos bidder accepted for financial evaluation process.,Umesh Chandra Bhoi,28-Mar-2025 12:27 PM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,29-May-2025 01:06 PM,finsummary_531388.pdf (710.93 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2025_EICCL_111106_3,IFB-SE PWD-23 OF 2024-25,Construction of compound wall (Godabari and Narmada ladies Hostel) at H.E.T.C. Barpali in the District Bargarh for the year 2024-25,Technical,Total No. of 17 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,07-Mar-2025 12:41 PM,,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,26-Mar-2025 04:55 PM,28-Mar-2025 09:00 AM,techsummary_531388.pdf (330.14 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2843614,Akash Parida,03-Mar-2025 04:43 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2842619,AMIT AGRAWAL,02-Mar-2025 12:38 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2844668,ARABINDA BABU,05-Mar-2025 12:54 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2845805,BALAKRISHNA SAHOO,06-Mar-2025 01:31 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2845940,BANDITA TRIPATHY,06-Mar-2025 02:46 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2846010,GOKUL PRASAD GAHIR,06-Mar-2025 03:21 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2844855,JAYAPRAKASH NAYAK,05-Mar-2025 04:44 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2843435,JITEN SUNA,03-Mar-2025 10:00 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2845839,Kedia Traders,06-Mar-2025 01:46 PM,Rejected-AOC,Transparent Lottery System,29-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
