Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
WATCO Bhubaneswar||Director (Projects) Watco,WATCO (P)-1(2)/2024-25 Dtd.06.02.2025,2025_DPWTC_110459_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",13-Feb-2025 11:00 AM,01-Mar-2025 12:30 PM,13-Feb-2025 11:00 AM,28-Feb-2025 05:00 PM,NA ,NA ,13-Feb-2025 11:00 AM,28-Feb-2025 05:00 PM,25-Mar-2025 11:30 AM,"2,46,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",Nil,Nil,No,Director Projects,"The Director Projects, Office of the Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","Provision for laying of different dia D.I water supply pipe line in newly developed areas at different wards, under Khordha Municipality","Provision for laying of different dia D.I water supply pipe line in newly developed areas at different wards, under Khordha Municipality",Please refer Tender documents. ,NA ,"2,46,48,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,Khordha Municipality,752055.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,13-May-2025,"INR 20,952,946",90.0,Debabrata Mohanty,13-May-2025 01:16 PM,AOC.pdf (1635.00 KB),1.0,2841362.0,LAXMIDHAR BHOL,INR,"20,952,946",1,2841328,BALAJI SOLAR SYSTEMS,28-Feb-2025 04:33 PM,Rejected-AOC,Not a lowest bidder,13-May-2025 01:16 PM,Finance,Six no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,25-Mar-2025 11:43 AM,,BOQ Comparative Chart,Director-Project,Internal,,Debabrata Mohanty,13-May-2025 01:11 PM,finsummary_529631.pdf (3463.93 KB),WATCO Bhubaneswar||Director (Projects) Watco,2025_DPWTC_110459_1,WATCO (P)-1(2)/2024-25 Dtd.06.02.2025,"Provision for laying of different dia D.I water supply pipe line in newly developed areas at different wards, under Khordha Municipality",Technical,Ten no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,01-Mar-2025 01:08 PM,,Director-Project,Internal,,Debabrata Mohanty,24-Mar-2025 04:41 PM,25-Mar-2025 11:30 AM,techsummary_529631.pdf (554.88 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2830688,Biswajeet Sahoo,22-Feb-2025 02:21 PM,Rejected-AOC,Not a lowest bidder,13-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2840070,isar engineers pvt ltd,28-Feb-2025 12:06 PM,Rejected-Technical,Technically disqualified,24-Mar-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2841362,LAXMIDHAR BHOL,28-Feb-2025 01:26 PM,Accepted-AOC,Lowest bidder,13-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2834907,M/S HARA ENGINEERING WORKS,26-Feb-2025 11:24 AM,Rejected-Technical,Technically disqualified,24-Mar-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2841100,SANGRAM SWAIN,28-Feb-2025 10:57 AM,Rejected-Technical,Technically disqualified,24-Mar-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2841698,SAROJINI MOHANTY,28-Feb-2025 04:30 PM,Rejected-AOC,Not a lowest bidder,13-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2827104,SISIRA KANTA JENA,20-Feb-2025 11:32 AM,Rejected-AOC,Not a lowest bidder,13-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2828342,SRABANI KAR,20-Feb-2025 07:49 PM,Rejected-Technical,Technically disqualified,24-Mar-2025 04:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2841472,SUSANTA KUMAR NAYAK,28-Feb-2025 02:43 PM,Rejected-AOC,Not a lowest bidder,13-May-2025 01:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
