Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||KHANDAPARA Block,e-TCN-01/2022/23,2023_PRBKP_86411_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,27-Feb-2023 11:00 AM,10-Mar-2023 11:00 AM,27-Feb-2023 11:00 AM,08-Mar-2023 05:00 PM,NA ,NA ,27-Feb-2023 11:00 AM,08-Mar-2023 05:00 PM,"34,500",Yes,fixed,,Nil,Nil,1.0,APS IN FAVOUR OF BDO KHANDAPADA,Technical Bid,,1.0,ICICI BANK,"6,000",Nil,Nil,No,"Block Development Officer,Khandapada","O/o Panchayat Samiti ,Khandapada",New construction of Day care cum Health and wellness centre at Ranichheli under Khandapada block for the year 2022-23,New construction of Day care cum Health and wellness centre at Ranichheli under Khandapada block for the year 2022-23,NA ,NA ,"34,17,796",Civil Works - Buildings,NA ,Tender,90.0,180.0,"Panchayat Samiti ,Khandapada",752077.0,NA ,NA ,NA ,"Panchayat Samiti ,Khandapada",No ,No,AOC,10-Jul-2024,"INR 3,417,496",180.0,Dillip Kumar Behera,10-Jul-2024 04:56 PM,aocranichheli.pdf (913.00 KB),1.0,2095533.0,RABINDRA KUMAR PRADHAN,INR,"3,417,496",1,2096301,ARABINDA PATRA,08-Mar-2023 07:29 AM,Rejected-AOC,,10-Jul-2024 04:56 PM,Finance,All tenders accepted,Dillip Kumar Behera,09-Jul-2024 02:16 PM,,BOQ Comparative Chart,"BDO,KHANDAPARA",Internal,,Dillip Kumar Behera,09-Jul-2024 02:50 PM,finsummary_429891.pdf (1124.64 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nayagarh||KHANDAPARA Block,2023_PRBKP_86411_7,e-TCN-01/2022/23,New construction of Day care cum Health and wellness centre at Ranichheli under Khandapada block for the year 2022-23,"BDO,Khandapada",Internal,,Dillip Kumar Behera,09-Jul-2024 02:26 PM,techsummary_429891.pdf (1124.64 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2096240,BISWAJIT BEHERA,07-Mar-2023 08:04 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2096296,DEBABRATA BEHERA,07-Mar-2023 10:24 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2092774,PRAMODA KUMAR SWAIN,02-Mar-2023 01:41 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2095533,RABINDRA KUMAR PRADHAN,05-Mar-2023 07:35 PM,Accepted-AOC,qualified,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2096051,SANGRAM KUMAR PANDA,07-Mar-2023 08:54 AM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2096262,SATYABRATA PRADHAN,07-Mar-2023 08:48 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2094473,SAUBHAGYA MOHAPATRA,02-Mar-2023 08:13 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2094495,SAUMYA RANJAN MOHAPATRA,02-Mar-2023 09:12 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2096094,SOMANATH SAHOO,07-Mar-2023 07:43 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2096331,SUSANTA KUMAR NAYAK,08-Mar-2023 02:40 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2096177,SUSHANT KUMAR DALEI,07-Mar-2023 04:19 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,2096336,THAKUR PRASAD PANDA,08-Mar-2023 03:57 PM,Rejected-AOC,,10-Jul-2024 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
