Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-03/2024 Dt.17.05.2024,2024_ORULB_103032_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of all documents,20-May-2024 05:00 PM,31-May-2024 11:30 AM,20-May-2024 05:00 PM,30-May-2024 05:00 PM,NA ,NA ,20-May-2024 05:00 PM,30-May-2024 05:00 PM,05-Jun-2024 11:00 AM,"1,08,300",Yes,fixed,,Nil,Nil,1.0,Modification in the eligibility criteria,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Executive Engineer, Central Tender Cell, BBSR","ICOMC Tower, UNIT-9, BHUBANESWAR MUNIPICAL CORPORATION",Desilting of storm water R and B Div-III drain in BMC area for ensuring Monsoon-2024,Desilting of storm water R and B Div-III drain in BMC area for ensuring Monsoon-2024,Please refer Tender documents. ,NA ,"1,08,21,975",Civil Works - Others,NA ,Tender,120.0,150.0,BMC Area Limit,751022.0,NA ,NA ,NA ,"ICOMC Tower, UNIT-9, BMC",No ,No,AOC,16-Jul-2024,"INR 10,303,731",150.0,Goutam Chandra Das,16-Jul-2024 03:27 PM,WO-15.24.pdf (2229.00 KB),1.0,2493092.0,AMIN BARISAL,INR,"10,303,731",1,2493092,AMIN BARISAL,30-May-2024 12:09 PM,Accepted-AOC,1st lowest,16-Jul-2024 03:28 PM,Finance,all are responsive,Lipsa Parida,05-Jun-2024 05:20 PM,,BOQ Comparative Chart,City Engineer,Internal,"CITY ENGINEER,CFO, EEDRAINAGE,DC(LEGAL), EETENDERCELL,EEASSTTOCITY ENGINEER",Goutam Chandra Das,16-Jul-2024 02:24 PM,finsummary_501051.pdf (2228.71 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_103032_1,BMC-EE-Tender Cell-03/2024 Dt.17.05.2024,Desilting of storm water R and B Div-III drain in BMC area for ensuring Monsoon-2024,Technical,11 bids opened successfully,Lipsa Parida,31-May-2024 04:17 PM,technical_501051.pdf,City Engineer,Internal,"CITY ENGINEER,CFO,SE DRAINAGE,EEDRAINAGE,DC(LEGAL), EETENDERCELL,EEASSTTOCITY ENGINEER",Priyabrata Behera,04-Jun-2024 06:18 PM,05-Jun-2024 11:00 AM,techsummary_501051.pdf (559.59 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2493019,AMIYA KUMAR PAIKARAY,27-May-2024 02:30 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2493111,BIJAYA KUMAR PARIDA,30-May-2024 04:39 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2493085,KRUSHNA CHANDRA MOHANTY,29-May-2024 05:35 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2493088,M/S OMM SAI ASSOCIATES,29-May-2024 05:52 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2493109,PRAMOD MALIK,30-May-2024 04:33 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2493098,RAJENDRA KUMAR MALLICK,30-May-2024 04:00 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2493099,SATYAJIT ROY,30-May-2024 03:41 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2493058,SUKANT KUMAR MOHANTY,28-May-2024 12:17 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2493090,SUVENDRA KUMAR JENA,29-May-2024 07:57 PM,Rejected-Finance,OTHER THAN 1ST LOWEST,16-Jul-2024 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
