Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jagatsinghpur||ERASAMA Block,BDO-EPS-01 of 2025-26,2025_PRBES_112111_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor R.C, Affidavit, NRC, undertakings, GSTIN, PAN and any other documents as per SBD/DTCN",03-Apr-2025 10:00 AM,17-Apr-2025 11:00 AM,03-Apr-2025 10:00 AM,16-Apr-2025 05:30 PM,NA ,NA ,03-Apr-2025 10:00 AM,16-Apr-2025 05:30 PM,"22,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,Block Development Officer,"O/o the Panchayat Samit, Ersama",Construction of GPLF Office Building with Market Complex at Pokhariapada G.P.,Building Work,Please refer Tender documents. ,NA ,"21,93,604",Civil Works - Buildings,NA ,Tender,90.0,180.0,Ersama,754139.0,NA ,NA ,NA ,"O/o the Panchayat Samit, Ersama",No ,No,AOC,09-Jul-2025,"INR 1,864,783",180.0,DASARATHI JENA,09-Jul-2025 07:19 PM,Anjali.pdf (1398.00 KB),1.0,2886033.0,ANJALI ROUT,INR,"1,864,783",1,2886033,ANJALI ROUT,16-Apr-2025 03:06 PM,Accepted-AOC,Work order in her favour,09-Jul-2025 07:19 PM,Finance,"The opening of the Technical Bid, it is found that 10 nos. of bidder has been participated in the above said work",DASARATHI JENA,17-Apr-2025 01:51 PM,,BOQ Comparative Chart,Block Development Officer,Internal,,DASARATHI JENA,20-Jun-2025 07:46 PM,finsummary_535106.pdf (310.16 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jagatsinghpur||ERASAMA Block,2025_PRBES_112111_5,BDO-EPS-01 of 2025-26,Construction of GPLF Office Building with Market Complex at Pokhariapada G.P.,Block Development Officer,Internal,,DASARATHI JENA,20-Jun-2025 07:43 PM,techsummary_535106.pdf (310.16 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2885588,ASHOK KUMAR SAHOO,16-Apr-2025 02:55 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2885366,DIPTI PRASAD DASH,15-Apr-2025 09:27 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2879466,MAHENDRA KUMAR SENAPATI,09-Apr-2025 11:42 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2885294,M/S SUSIL MALLICK,15-Apr-2025 10:01 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2886007,NITYANANDA ROUT,16-Apr-2025 02:37 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2885339,PRAGNYA PARAMITA PRIYADARSINI,15-Apr-2025 08:52 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2885130,RAJESH KUMAR DAS,15-Apr-2025 05:18 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2886263,SAMIR SEKHAR SWAIN,16-Apr-2025 04:03 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2885628,TANMAYA KUMAR MOHANTY,16-Apr-2025 11:43 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,20-Jun-2025 07:46 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
