Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
IDCO||IDCO||IDCO,PC /EST/E-48/2024-25,2025_IDCO_112206_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST,EPF and EPF latest challan, Affidavits and all Other document as per DTCN.",05-Apr-2025 05:00 PM,22-Apr-2025 11:30 AM,05-Apr-2025 05:00 PM,21-Apr-2025 05:00 PM,05-Apr-2025 05:00 PM ,19-Apr-2025 05:00 PM ,05-Apr-2025 05:00 PM,21-Apr-2025 05:00 PM,19-May-2025 11:30 AM,"1,85,460",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022","Construction of SFRC Pre-cast, Pre-tensioned Compound Wall at over an area of Ac.555.40 of land allotted to Ms. Kalyani Steel at Gajamara, Dhenkanal, Odisha.","Construction of SFRC Pre-cast, Pre-tensioned Compound Wall at over an area of Ac.555.40 of land allotted to Ms. Kalyani Steel at Gajamara, Dhenkanal, Odisha.",Please refer Tender documents. ,NA ,"1,85,45,713",Civil Works - Others,"SFRC Pre-Cast, Pre-tensioned Compound wall ",Tender,90.0,120.0,"Gajamara, Dhenkanal, Odisha.",759013.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,AOC,30-Jul-2025,"INR 15,765,710.63",120.0,Debapriya Tripathy,30-Jul-2025 12:09 PM,agreement.pdf (2947.00 KB),1.0,2890097.0,LALITENDU PARIDA,INR,"15,765,710.63",1,2878932,AJAYA KUMAR PATTNAIK,19-Apr-2025 08:17 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,Finance,Financial bids have been opened,Debapriya Tripathy,19-May-2025 12:00 PM,finance_535355.pdf,BOQ Comparative Chart,CGM PC,Internal,,Debapriya Tripathy,30-Jul-2025 11:54 AM,finsummary_535355.pdf (1816.64 KB),IDCO||IDCO||IDCO,2025_IDCO_112206_1,PC /EST/E-48/2024-25,"Construction of SFRC Pre-cast, Pre-tensioned Compound Wall at over an area of Ac.555.40 of land allotted to Ms. Kalyani Steel at Gajamara, Dhenkanal, Odisha.",Technical,Technical bids have been opened.,Debapriya Tripathy,22-Apr-2025 05:44 PM,technical_535355.pdf,CGM PC,Internal,SE PC ACCOUNTS OFFICER DH ANGUL,Debapriya Tripathy,14-May-2025 05:53 PM,19-May-2025 11:30 AM,techsummary_535355.pdf (96.04 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2885135,Amit Enterprise,16-Apr-2025 05:48 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2889959,Anup kumar agrawal,21-Apr-2025 04:14 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2886947,AUROBINDA PARIDA,17-Apr-2025 11:44 AM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2888097,BHUASUNI PRECAST PVT.LTD.,18-Apr-2025 04:40 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2890130,DHIRENDRA KUMAR JAIN,21-Apr-2025 01:23 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2889307,DILIP KUMAR BARAL,20-Apr-2025 12:28 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2889222,JAI BAJRANGBALI INFRA,20-Apr-2025 11:05 AM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2890036,JIMENDRA KUMAR BEHERA,21-Apr-2025 12:52 PM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2889237,KAMALA AGRAWAL,20-Apr-2025 11:36 AM,Rejected-AOC,L1 BIDDER,30-Jul-2025 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
