Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-25 of 2024,2025_CERWI_109057_41,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",11-Jan-2025 09:00 AM,29-Jan-2025 11:00 AM,11-Jan-2025 09:00 AM,28-Jan-2025 05:00 PM,NA ,NA ,11-Jan-2025 09:00 AM,28-Jan-2025 05:00 PM,20-Mar-2025 05:00 PM,"3,55,752",Yes,percentage,1.0%,Nil,Nil,1.0,Other Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",Improvement of PWD road to Bhola (BBSR) under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Improvement of PWD road to Bhola (BBSR) under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Please refer Tender documents. ,NA ,"3,55,75,214",Civil Works - Roads,NA ,Tender,90.0,240.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,AOC,17-Jun-2025,"INR 30,242,489",240.0,Naran Murmu,15-Jul-2025 01:40 PM,BholaAgmtDetails.pdf (4459.00 KB),"Work order letter No.5274 dtd.4.06.2025 and Agmt No.13 P1 of 2025-26 dtd.04.06.2025 of Superintending Engineer, Rural Works Division, Bhubaneswar",1.0,2783924.0,SACHIDANANDA PARIDA,INR,"30,242,489",1,2782950,AMIT KUMAR BISWAL,28-Jan-2025 11:27 AM,Rejected-Technical,As per Clause No.2.1(5) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Insufficient Turnover),14-Mar-2025 01:49 PM,Finance,12 nos bidder qualified in the tender,Mausumi Mishra,21-Mar-2025 01:13 PM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,17-Jun-2025 01:40 PM,finsummary_523791.pdf (253.50 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109057_41,Tender Online C.C-25 of 2024,Improvement of PWD road to Bhola (BBSR) under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Technical,14 nos bidder participated in the tender,Kumari Suvalaxmi,02-Feb-2025 12:42 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,14-Mar-2025 01:49 PM,20-Mar-2025 05:00 PM,techsummary_523791.pdf (2413.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2783612,BIBEKANANDA BADAJENA,28-Jan-2025 02:03 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2778421,BICHITRANANDA SAMANTARAY,27-Jan-2025 09:30 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2783909,DILLIP KUMAR SWAIN,28-Jan-2025 03:27 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2781012,FAYAJ INFRATECH PVT LTD,28-Jan-2025 07:39 AM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2782820,"M/S. SHREE AGENCIES,PROP.- SUBHASIS JENA",28-Jan-2025 11:04 AM,Rejected-AOC,Rejected,15-Jul-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2780897,RAJESH RANJAN KHUNTIA,28-Jan-2025 02:46 PM,Rejected-Finance,Other than L1,17-Jun-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2783504,RAJ KISHORE SAHOO,28-Jan-2025 01:55 PM,Rejected-Technical,As per Clause No.2.1 (6) of the Eligibility Criteria of General Instructions To the Tenderers and as per Note of Format-III of ITB of the DTCN (Undertaking for Hotmix Plant within 60 Km not furnished),14-Mar-2025 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2783924,SACHIDANANDA PARIDA,28-Jan-2025 04:31 PM,Accepted-AOC,Accepted,15-Jul-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2783436,SANDIP KUMAR PADHI,28-Jan-2025 02:10 PM,Rejected-AOC,Rejected,15-Jul-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
