Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-06/2025-26 dt. 11.04.2025,2025_ORULB_112568_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copies of all the documents,17-Apr-2025 03:00 PM,02-May-2025 03:30 PM,17-Apr-2025 03:00 PM,02-May-2025 03:00 PM,17-Apr-2025 03:00 PM ,21-Apr-2025 04:30 PM ,17-Apr-2025 03:00 PM,02-May-2025 03:00 PM,21-May-2025 03:00 PM,"76,000",Yes,fixed,,Nil,Nil,1.0,Specification for Tools and equipment,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Executive Engineer, Central Tender Cell,BMC","UG Floor,Central Tender Cell,ICOMC Tower, BMC",Desilting of R and B Division-II drains by BMC in Old Town Area for Monsoon 2025-26,Desilting of R and B Division-II drains by BMC in Old Town Area for Monsoon 2025-26,Please refer Tender documents. ,NA ,"75,91,464",Civil Works - Others,NA ,Tender,120.0,180.0,BMC Area,751022.0,Office chamber of EE (Central Tender Cell) ,"UG Floor,Central Tender Cell,ICOMC Tower, BMC ",22-Apr-2025 12:30 PM ,"Central Tender Cell, BMC",No ,No,AOC,16-Jul-2025,"INR 7,615,133",180.0,Lipsa Parida,16-Jul-2025 05:05 PM,WO_38_25.pdf (1547.00 KB),1.0,2893345.0,AQUA SERVICES,INR,"7,615,133",1,2903114,ABHILASH BHATTA,01-May-2025 01:29 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,Finance,17 bids opened successfully,Lipsa Parida,21-May-2025 03:51 PM,finance_536906.pdf,BOQ Comparative Chart,City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,16-Jul-2025 05:01 PM,finsummary_536906.pdf (1932.53 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_112568_3,BMC-EE-Tender Cell-06/2025-26 dt. 11.04.2025,Desilting of R and B Division-II drains by BMC in Old Town Area for Monsoon 2025-26,Technical,18 bids opened successfully,Lipsa Parida,02-May-2025 05:26 PM,technical_536906.pdf,City engineer,Internal,"EETENDERCELL,EEDRAINAGE,ADDCOMMISSIONER(LEGAL)BMC,CFO,CITYENGINEER",Lipsa Parida,21-May-2025 01:21 PM,21-May-2025 03:00 PM,techsummary_536906.pdf (324.91 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2903650,ABHISHEK KARTIK RAY,02-May-2025 11:31 AM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2903288,AMBUJA BHUSAN SETHY,01-May-2025 03:30 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2902675,AMIN BARISAL,30-Apr-2025 07:07 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2893345,AQUA SERVICES,30-Apr-2025 07:38 PM,Accepted-AOC,1st lottery winner,16-Jul-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2900212,BALADEVJEW CONSTRUCTIONS PRIVATE LIMITED,29-Apr-2025 01:56 PM,Rejected-Technical,Technically disqualified,21-May-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2896017,BIBHU PRASAD SAHOO,26-Apr-2025 06:49 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2903365,M/S OMM SAI ASSOCIATES,01-May-2025 04:44 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2893995,M/S SATYAM AGENCY (PROPRIETOR) SMT. ROJALINI RATH,01-May-2025 11:31 AM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2903263,Nabaghana Parida,01-May-2025 02:55 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2902749,PITABASH ROUT,30-Apr-2025 09:18 PM,Rejected-Finance,other than 1st lottery winner,16-Jul-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
