Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
WATCO Bhubaneswar||Director (Projects) Watco,WATCO (P)-3(3)/2024-25 Dtd.26.03.2025,2025_DPWTC_112159_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",05-Apr-2025 11:00 AM,03-May-2025 12:30 PM,05-Apr-2025 11:00 AM,02-May-2025 05:00 PM,NA ,NA ,05-Apr-2025 11:00 AM,02-May-2025 05:00 PM,10-Jun-2025 11:30 AM,"2,20,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,ICICI BANK,"11,800",Nil,Nil,No,Director Projects,"The Director Projects, Office of the Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","Laying of water supply distribution system and other works in connection to Implementation of 24x7 Water supply to Sainik School and adjacent area in Ward No.12(Part) of BMC, Bhubaneswar","Laying of water supply distribution system and other works in connection to Implementation of 24x7 Water supply to Sainik School and adjacent area in Ward No.12(Part) of BMC, Bhubaneswar",Please refer Tender documents. ,NA ,"2,20,38,000",Civil Works - Water Works,NA ,Tender,120.0,270.0,"Sainik School, Bhubaneswar",751005.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,30-Jul-2025,"INR 18,734,874",270.0,Debabrata Mohanty,30-Jul-2025 11:56 AM,AOC.pdf (831.00 KB),1.0,2888507.0,Rakesh Kumar Jena,INR,"18,734,874",1,2903822,ASCENSOR LIFTS AND AUTOMATION PRIVATE LIMITED,02-May-2025 01:53 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,Finance,Sixteen no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,10-Jun-2025 11:55 AM,,BOQ Comparative Chart,Director-Project,Internal,,Debabrata Mohanty,30-Jul-2025 11:51 AM,finsummary_535247.pdf (1651.98 KB),WATCO Bhubaneswar||Director (Projects) Watco,2025_DPWTC_112159_1,WATCO (P)-3(3)/2024-25 Dtd.26.03.2025,"Laying of water supply distribution system and other works in connection to Implementation of 24x7 Water supply to Sainik School and adjacent area in Ward No.12(Part) of BMC, Bhubaneswar",Technical,Eighteen no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,03-May-2025 01:18 PM,,Director-Project,Internal,,Debabrata Mohanty,06-Jun-2025 05:54 PM,10-Jun-2025 11:30 AM,techsummary_535247.pdf (2410.14 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2903854,BALAJI SOLAR SYSTEMS,02-May-2025 03:01 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2889889,BIJAN ROUT,21-Apr-2025 11:36 AM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2882918,CHANDRABHANU BISWAL,17-Apr-2025 12:17 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2884252,CHINTAMANI KUNDA,01-May-2025 11:34 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2902909,DEBAKANTA MALLICK,01-May-2025 11:30 AM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2884722,DEBASH KUMAR SIA,21-Apr-2025 11:07 AM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2888037,Drite Automation and Engineering,18-Apr-2025 03:28 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2890080,GEET BASA,21-Apr-2025 01:19 PM,Rejected-Technical,Technically disqualified,06-Jun-2025 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2903857,LAXMIDHAR BHOL,02-May-2025 02:50 PM,Rejected-AOC,Not a lowest bidder,30-Jul-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
