Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-SUNABEDA,CCERWCSBD Online - 18/2024-25,2025_CERWI_110486_25,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost, EMD, RC,PAN, GST, Affidavit regarding correctness, No relation certificate",07-Mar-2025 10:00 AM,13-Mar-2025 11:00 AM,07-Mar-2025 10:00 AM,12-Mar-2025 05:00 PM,07-Mar-2025 10:00 AM ,11-Mar-2025 02:00 PM ,07-Mar-2025 10:00 AM,12-Mar-2025 05:00 PM,02-May-2025 11:00 AM,"3,31,000",Yes,fixed,,Nil,Nil,1.0,corrigendum-4,Technical Bid,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Chief Construction Engineer,"Rural Works Circle, Sunabeda-1, Near Jagannath Temple, PIN-763001, Dist-Koraput",Construction of road from Mudinaikguda to Kosgumuda Block Boundry (Jabaguda) under MMSY-CMRL in the Districts of Nabarangpur for the year 2024-25.,Construction of road from Mudinaikguda to Kosgumuda Block Boundry (Jabaguda) under MMSY-CMRL in the Districts of Nabarangpur for the year 2024-25.,N.A. ,NA ,"3,30,17,000",Civil Works - Roads,NA ,Tender,90.0,272.0,NABARANGPUR,764059.0,NA ,NA ,NA ,"Chief Construction Engineer, R.W.Circle, Sunabeda",No ,No,AOC,10-Jul-2025,"INR 33,016,647.519",272.0,Prabhakara Behera,10-Jul-2025 06:06 PM,AOCMUDINAIKGUDA.pdf (847.00 KB),Award of contract to HEMANTO KUMAR SWAIN through transparency lottery system,1.0,2851112.0,HEMANTO KUMAR SWAIN,INR,"28,067,452.06",1,2850029,ALOK KUMAR BISOYI,11-Mar-2025 04:02 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,Finance,cs,Prabhakara Behera,10-Jul-2025 05:55 PM,finance_532498.pdf,BOQ Comparative Chart,"Chief Construction Engineer, R.W. Circle, Sunabeda",Internal,"Superintending Engineer, DAO, Estimator of Rural Works Division-I, Nabarangpur , Estimator R.W. Circle, Sunabeda",Prabhakara Behera,10-Jul-2025 06:01 PM,finsummary_532498.pdf (914.51 KB),CE RW I||RWCIRCLE-SUNABEDA,2025_CERWI_110486_25,CCERWCSBD Online - 18/2024-25,Construction of road from Mudinaikguda to Kosgumuda Block Boundry (Jabaguda) under MMSY-CMRL in the Districts of Nabarangpur for the year 2024-25.,Technical,bidders name,Prabhakara Behera,29-Mar-2025 12:27 PM,technical_532498.pdf,"Chief Construction Engineer, R.W. Circle, Sunabeda",Internal,,Rinku Nahak,28-Apr-2025 04:46 PM,02-May-2025 11:00 AM,techsummary_532498.pdf (2096.46 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Annual Turn over certificate from CA, Similar nature of Work Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2851389,DASARATH GOND,12-Mar-2025 11:34 AM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2852041,Dhiraj Kumar Agrawal,12-Mar-2025 02:12 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2847944,HARIBANDHU KHORA,10-Mar-2025 10:10 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2851112,HEMANTO KUMAR SWAIN,12-Mar-2025 01:05 PM,Accepted-AOC,Award of contract to HEMANTO KUMAR SWAIN through transparency lottery system,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2852423,JAY PRAKASH SHARMA,12-Mar-2025 04:52 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2851375,Khaga Bhatara,12-Mar-2025 03:23 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2851783,PRABHAT KUMAR BISOYI,12-Mar-2025 12:40 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2851487,SANAT KUMAR GHOSE,12-Mar-2025 10:13 AM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2851056,Sandeep Bisoi,11-Mar-2025 11:18 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2850694,SARASWATI HOTA,11-Mar-2025 05:58 PM,Rejected-AOC,REJECT,10-Jul-2025 06:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2852015,SUBHRANSHU NAYAK,12-Mar-2025 04:01 PM,Rejected-Technical,DISQUALIFIED,28-Apr-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
