Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-25 of 2024,2025_CERWI_109057_45,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",15-Jan-2025 06:55 PM,29-Jan-2025 11:00 AM,15-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,NA ,NA ,15-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,20-Mar-2025 05:00 PM,"2,90,881",Yes,percentage,1.0%,Nil,Nil,1.0,Other Corrigendum,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",Improvement of Bhingarpur to Kuranga - Pradhan Road under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Improvement of Bhingarpur to Kuranga - Pradhan Road under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Please refer Tender documents. ,NA ,"2,90,88,066",Civil Works - Roads,NA ,Tender,90.0,180.0,Bhubaneswar,751022.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,AOC,15-Jul-2025,"INR 26,025,093",180.0,Naran Murmu,15-Jul-2025 01:00 PM,BhingarpurAgmtDetails.pdf (3740.00 KB),"Work order letter No.4469 dtd.29.04.25 and Agmt No.03 P1 of 2025-26 dtd.29.04.25 of Superintending Engineer, Rural Works Division, Bhubaneswar",1.0,2781982.0,DIPTIREKHA BEHERA,INR,"26,025,093",1,2778224,BICHITRANANDA SAMANTARAY,27-Jan-2025 10:10 PM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,Finance,11 nos bidder qualified in the tender,Mausumi Mishra,21-Mar-2025 01:38 PM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Naran Murmu,15-Jul-2025 12:51 PM,finsummary_523801.pdf (252.77 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109057_45,Tender Online C.C-25 of 2024,Improvement of Bhingarpur to Kuranga - Pradhan Road under MMSY-Improvement to Existing RD road in the Dist. of Khordha for the year 2024-25,Technical,13 nos bidder participated in the tender,Kumari Suvalaxmi,02-Feb-2025 12:53 PM,,Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionII Nayagarh SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,14-Mar-2025 02:00 PM,20-Mar-2025 05:00 PM,techsummary_523801.pdf (2413.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2781982,DIPTIREKHA BEHERA,27-Jan-2025 09:49 PM,Accepted-AOC,Accepted,15-Jul-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2777581,evertex projects pvt ltd,25-Jan-2025 10:00 PM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2780988,FAYAJ INFRATECH PVT LTD,28-Jan-2025 07:34 AM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2783927,KUNAL PATRA,28-Jan-2025 04:41 PM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2781728,MS SAI PRACHYA CONSTRUCTIONS,28-Jan-2025 12:49 PM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),14-Mar-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2776265,OM MAA CONSTRUCTION,28-Jan-2025 11:07 AM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2784047,PANKAJ KUMAR NAYAK,28-Jan-2025 03:54 PM,Rejected-Finance,Other than L1,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2779701,SATIKANTA BEHERA,27-Jan-2025 09:31 PM,Rejected-Finance,Other than L1 and L2,15-Jul-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2776695,SOVAN MOHAPATRA,25-Jan-2025 04:21 PM,Rejected-Technical,As per Clause No.2.1 (6) of the Eligibility Criteria of General Instructions To the Tenderers and as per Note of Format-III of ITB of the DTCN (Undertaking for Hotmix Plant within 60 Km not furnished),14-Mar-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
