Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha State Co-operative Marketing Federation Ltd,MARKFED/01/2024-25,2025_OSCMF_110213_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"LICENSE, PAN, GSTN, AFFIDAVIT, EPF",25-Feb-2025 12:30 PM,11-Mar-2025 12:00 PM,25-Feb-2025 12:30 PM,10-Mar-2025 05:00 PM,25-Feb-2025 12:30 PM ,10-Mar-2025 05:00 PM ,25-Feb-2025 12:30 PM,10-Mar-2025 05:00 PM,01-May-2025 12:00 PM,"1,30,584",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"Managing Director, MARKFED, Odisha, Bhubaneswar","o/o MARKFED, Odisha, Bhubaneswar",Construction of 1x500 MT and 1x250 MT godown along with office building at Rourkela,Construction of 1x500 MT and 1x250 MT godown along with office building at Rourkela,Please refer tender documents  ,NA  ,"1,30,58,433",Civil Works - Buildings,NA ,Tender,90.0,270.0,Rourkela,751006.0,NA ,NA ,NA ,"o/o MARKFED, Odisha, Bhubaneswar",No ,No,AOC,30-Jun-2025,"INR 13,099,149",270.0,Santosh Kumar Nayak,01-Jul-2025 02:04 PM,Rourkela.pdf (466.00 KB),AOC,1.0,2848133.0,Ashok Kumar Mishra,INR,"13,099,149",1,2848012,ABAKASH MISHRA,10-Mar-2025 12:51 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,Finance,Bid opening summary,Prafulla Kumar Behera,09-May-2025 01:49 PM,finance_531476.pdf,BOQ Comparative Chart,"Managing Director, MARKFED, Odisha",Internal,MDMarkfedSecretaryMarkfedGMMarkfedExecutiveEngineerOSAMBoardAssistantEngineerOSAMBoardJuniorEngineerOsamBoard,Biswa Ranjan dash,09-May-2025 05:54 PM,finsummary_531476.pdf (617.99 KB),Odisha State Co-operative Marketing Federation Ltd,2025_OSCMF_110213_7,MARKFED/01/2024-25,Construction of 1x500 MT and 1x250 MT godown along with office building at Rourkela,Technical,Bid Opening Summary,Biswa Ranjan dash,29-Apr-2025 02:58 PM,technical_531476.pdf,"Managing Director, MARKFED, Odisha",Internal,JuniorEngineerOSAMBoardAssistantEngineerOSAMBoardExecutiveEngineerOSAMBoardGMFianceMARKFEDSecretaryMARKFEDMDMARKFED,Biswa Ranjan dash,29-Apr-2025 03:04 PM,01-May-2025 12:00 PM,techsummary_531476.pdf (814.74 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2848133,Ashok Kumar Mishra,09-Mar-2025 08:34 PM,Accepted-AOC,Selected through lottery,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2849342,BASANTA KUMAR MOHANTY,10-Mar-2025 04:38 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2840180,GOPAL CHARAN BEHERA,27-Feb-2025 02:41 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2849403,HEMANTA KUMAR BEHERA,10-Mar-2025 04:47 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2847746,JYOTIRMAY PATRA,09-Mar-2025 11:07 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2847924,M/S GAYATRI ENTERPRISES,10-Mar-2025 12:30 AM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2848842,NIRANJAN JENA,10-Mar-2025 03:46 PM,Rejected-Technical,Technically not qualified,29-Apr-2025 03:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2847687,SATYA PRAKASH AGRAWAL,10-Mar-2025 12:43 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2846225,SWASTIK CONSTRUCTION,06-Mar-2025 05:44 PM,Rejected-AOC,unselected,01-Jul-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
