Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",SE-HID-ADV-01/2025-26,2025_CEBMB_113628_4,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTIN,PAN,EMD,CONTRACTOR RC,AFFIDEVIT,UNDERTAKING,DECLARING NO RELATIONSHIP ETC",22-May-2025 10:00 AM,03-Jun-2025 11:00 AM,22-May-2025 10:00 AM,02-Jun-2025 05:30 PM,22-May-2025 10:00 AM ,28-May-2025 05:30 PM ,22-May-2025 10:00 AM,02-Jun-2025 05:30 PM,"7,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o SE ,Harabhangi Irrigation Division,Adava",MR to Common Main Canal in between RD 00M to 2515M under Harabhangi Irrigation Project,Earthwork,Please refer Tender documents. ,NA ,"7,51,523",Civil Works - Canal,NA ,Tender,90.0,30.0,Adava,761217.0,NA ,NA ,NA ,"O/o SE,Harabhangi Irrigation Division",No ,No,AOC,24-Jul-2025,"INR 638,870",30.0,SUBRATA CHAUDHURY,28-Jul-2025 12:28 PM,04.pdf (702.00 KB),1.0,2943637.0,HARI KRUSHNA PRADHAN,INR,"638,870",1,2943637,HARI KRUSHNA PRADHAN,01-Jun-2025 02:37 PM,Accepted-AOC,L1 successful bidder through transparent lottery,28-Jul-2025 12:29 PM,Finance,All bids opened,SUBRATA CHAUDHURY,24-Jul-2025 12:05 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,,SUBRATA CHAUDHURY,24-Jul-2025 07:21 PM,finsummary_540273.pdf (559.59 KB),"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Harabhangi Irr Divn Adava",2025_CEBMB_113628_4,SE-HID-ADV-01/2025-26,MR to Common Main Canal in between RD 00M to 2515M under Harabhangi Irrigation Project,Superintending Engineer,Internal,,SUBRATA CHAUDHURY,24-Jul-2025 01:08 PM,techsummary_540273.pdf (559.59 KB),AOC
,,,,,,,,,,,,,,,,.pdf,ANY OTHER DOCUMENTS AS PER SBD AND DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2947286,MAHESWAR SAHU,02-Jun-2025 06:48 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2946173,PRAFULLA KUMAR SAHU,01-Jun-2025 10:56 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2945397,Prasanta Kumar Pattnayak,31-May-2025 11:50 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2944001,PRATAP CHANDRA SAHU,30-May-2025 06:25 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2947128,RADHA KRUSHNA SAHU,01-Jun-2025 07:19 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2935805,SATYAVAMA PRADHAN,28-May-2025 04:31 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2946295,Simanchal Raut,01-Jun-2025 11:49 AM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2930169,SONALI SAHU,23-May-2025 04:33 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2938955,TRUPTIRANI SAHU,29-May-2025 05:27 PM,Rejected-AOC,Unsuccessful bidder through transparent lottery,28-Jul-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
