Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Puri Municipality,P.M. 04/24-25,2025_ORULB_111180_35,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF AND AFFIDAVIT,ANY OTHER, AS PER DTCN",04-Mar-2025 03:00 PM,25-Mar-2025 11:00 AM,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,NA ,NA ,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,"12,713",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,Construction of Paver / CC Road from Subash Chandra Sahoo house to Kunu Mohanty house in W No 27,CIVIL,Please refer Tender documents. ,NA ,"12,71,239",Civil Works - Others,NA ,Tender,120.0,60.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,AOC,25-Jul-2025,"INR 1,080,680.67",60.0,Jayanta Kumar Maitra,25-Jul-2025 05:31 PM,PM04.pdf (7741.00 KB),1.0,2864151.0,SUNIL BISWAL,INR,"1,080,680.67",1,2865366,ASHOK KUMAR MOHANTY,24-Mar-2025 12:00 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,Finance,"11 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,27-Mar-2025 06:25 PM,finance_531793.pdf,BOQ Comparative Chart,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,25-Jul-2025 05:27 PM,finsummary_531793.pdf (7741.43 KB),Municipal Bodies||Puri Municipality,2025_ORULB_111180_35,P.M. 04/24-25,Construction of Paver / CC Road from Subash Chandra Sahoo house to Kunu Mohanty house in W No 27,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,25-Jul-2025 05:19 PM,techsummary_531793.pdf (7741.43 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2864253,ASIT KUMAR MEKAP,24-Mar-2025 12:25 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2866118,ASWINI KUMAR PRADHAN,24-Mar-2025 10:31 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2863243,BISWAJIT RATH,21-Mar-2025 02:34 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2865058,GOPAL KRUSHNA PRADHAN,24-Mar-2025 12:31 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2860854,MAMATA MISHRA,21-Mar-2025 03:42 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2864610,SANGRAM KUMAR BISWAL,23-Mar-2025 05:07 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2852969,SANJIT KUMAR SINGH,18-Mar-2025 12:34 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2863313,SAROJ KUMAR NAYAK,22-Mar-2025 01:05 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2852854,SOUMYA RANJAN DAS,12-Mar-2025 09:32 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,25-Jul-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2864151,SUNIL BISWAL,21-Mar-2025 09:13 PM,Accepted-AOC,WON BY LOTTERY PROCESS,25-Jul-2025 05:31 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
