Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa State Housing Board,02/CE/OSHB/2024-25,2025_OSHB_111944_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"EMD,Tender Cost,PAN,GSTN,EPF,RC",28-Mar-2025 01:00 PM,15-Apr-2025 12:30 PM,28-Mar-2025 01:00 PM,11-Apr-2025 03:00 PM,28-Mar-2025 01:00 PM ,03-Apr-2025 03:00 PM ,28-Mar-2025 01:00 PM,11-Apr-2025 03:00 PM,12-May-2025 12:15 PM,"90,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"Chief Engineer,OSHB","Odisha State Housing Board,A/32,Unit-III,Kharavelanagar,Bhubaneswar-751001","Construction of compound wall using SFRC slab at Suango Ac.17.00,Bhubaneswar","Construction of compound wall using SFRC slab at Suango Ac.17.00,Bhubaneswar",As per DTCN ,NA ,"90,00,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"O/O the Chief Engineer,OSHB,Bhubaneswar",No ,No,AOC,24-Jul-2025,"INR 7,577,625.05",180.0,Arundhati Jena,24-Jul-2025 05:04 PM,AOCSuango.pdf (464.00 KB),Work order issued to the Lowest Bidder Shyamsunder Realcon Private Ltd,1.0,2882328.0,Shyamsundar Realcon private limited,INR,"7,577,625.05",1,2880630,BHUASUNI PRECAST PVT.LTD.,10-Apr-2025 12:43 PM,Rejected-Finance,Stands L3,12-Jun-2025 05:12 PM,Finance,All 10 bidders are admitted.,Aurobinda Ghose,13-May-2025 02:19 PM,finance_534458.pdf,BOQ Comparative Chart,Chief Engineer,Internal,"Secreatry,FACAO,EE planning, EE I",Arundhati Jena,12-Jun-2025 05:12 PM,finsummary_534458.pdf (506.77 KB),Orissa State Housing Board,2025_OSHB_111944_1,02/CE/OSHB/2024-25,"Construction of compound wall using SFRC slab at Suango Ac.17.00,Bhubaneswar",Technical,10( Ten) bidders participated and all are admitted.,Arundhati Jena,15-Apr-2025 01:34 PM,technical_534458.pdf,Executive Engineer I,Internal,"Estimator,Divisional Accountant",Arundhati Jena,09-May-2025 02:39 PM,12-May-2025 12:15 PM,techsummary_534458.pdf (2277.55 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as required in DTCN.,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2878930,JK INFRASTRUCTURE,10-Apr-2025 04:33 PM,Rejected-Finance,Stands L6,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2879178,KL INFRAPROJECTS,10-Apr-2025 03:07 PM,Rejected-Finance,Stands L3,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2882029,M/S RAM TRADING CO,11-Apr-2025 02:36 PM,Rejected-Finance,Stands L3,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2880386,SAMARESH CHHOTARAY,10-Apr-2025 03:22 PM,Rejected-Finance,Stands L3,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2882076,SANJAY KUMAR AGRAWAL,11-Apr-2025 02:31 PM,Rejected-Finance,L2 through lottery,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2882232,SHASHIRAM MANGARAJ,11-Apr-2025 02:01 PM,Rejected-Finance,Stands L5,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2882328,Shyamsundar Realcon private limited,11-Apr-2025 02:50 PM,Accepted-AOC,Being the L1 Bidder,24-Jul-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2881885,SMRUTI DHAR BEHERA,11-Apr-2025 12:02 PM,Rejected-Finance,Stands L4,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2881015,SUBHASHREE BEHERA,10-Apr-2025 04:59 PM,Rejected-Finance,Stands L3,12-Jun-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
