Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Sambalpur Municipal Corporation,1/SMC_SBP/2025-26,2025_ORULB_112144_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",05-Apr-2025 12:30 PM,16-Apr-2025 11:00 AM,05-Apr-2025 12:30 PM,15-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 12:30 PM,15-Apr-2025 05:00 PM,"42,286",Yes,percentage,1.0%,Nil,Nil,1.0,Corrigendum to Tender Call Notice No. 3418 /SMC /Engg/Dt. 03.04.2025,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",Supply and Installation of LED Strip light including Feeder panel for ensuring Sital Sasthi Yatra-2025,Supply and Installation of LED Strip light including Feeder panel for ensuring Sital Sasthi Yatra-2025,Please refer Tender documents. ,NA ,"42,28,640",Electrical Works,NA ,Tender,120.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,AOC,21-Jul-2025,"INR 4,228,640",60.0,Vedbhushan .,21-Jul-2025 09:59 AM,1SMC1.pdf (1737.00 KB),successful,1.0,2883928.0,M/s MAHENDRA ENGINEERING WORKS,INR,"4,228,640",1,2884743,BHARAT KUMAR SAHOO,15-Apr-2025 01:39 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,Finance,tender opened,Vedbhushan .,23-Apr-2025 11:12 AM,finance_535415.pdf,BOQ Comparative Chart,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,14-Jul-2025 01:18 PM,finsummary_535415.pdf (889.14 KB),Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_112144_1,1/SMC_SBP/2025-26,Supply and Installation of LED Strip light including Feeder panel for ensuring Sital Sasthi Yatra-2025,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,14-Jul-2025 01:14 PM,techsummary_535415.pdf (889.14 KB),AOC
,,,,,,,,,,,,,,,,.xls,bill of quantity,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2883929,CASTOL ENTERPRISES,14-Apr-2025 04:00 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2884428,DIVINE ENTERPRISES,15-Apr-2025 12:04 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2883134,JBS ENTERPRISES,13-Apr-2025 10:05 AM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2884627,MARUTI CONSTRUCTIONS,15-Apr-2025 01:20 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2884750,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,15-Apr-2025 02:01 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2881789,M/S GANGA ELECTRIC,12-Apr-2025 12:35 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2883928,M/s MAHENDRA ENGINEERING WORKS,14-Apr-2025 03:51 PM,Accepted-AOC,successful,21-Jul-2025 09:59 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2885071,M/S OJAS TRADERS AND CONTRACTORS,15-Apr-2025 04:37 PM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2881764,M/s.TULSHI ENTERPRISES,12-Apr-2025 11:22 AM,Rejected-Technical,UNSUCCESSFUL,14-Jul-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
