Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Bhadrak",DDBDK-03-03/2024-25,2025_CEDC_110550_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GSTIN, Contractor RC, Affidavits, Undertakings and Other documents as per DTCN",13-Feb-2025 10:00 AM,25-Feb-2025 11:30 AM,13-Feb-2025 10:00 AM,24-Feb-2025 05:30 PM,13-Feb-2025 10:00 AM ,21-Feb-2025 05:30 PM ,13-Feb-2025 10:00 AM,24-Feb-2025 05:30 PM,"4,244",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,"S.E., Drainage Division, Bhadrak","Office of the Superintending Engineer, Drainage Division, Bhadrak.",Improvement to Shiba Mahara DC under Arodi GP.,Improvement of DC,Please refer Tender documents. ,NA ,"4,24,369",Civil Works - Others,NA ,Tender,90.0,60.0,"Aradi, Bhadrak",756100.0,NA ,NA ,NA ,"O/O the S.E., Drainage Division, Bhadrak.",No ,No,AOC,02-Jul-2025,"INR 360,756",60.0,Priyabrata Behera,02-Jul-2025 12:28 PM,AOC03.pdf (836.00 KB),Awarded,1.0,2835119.0,Chitaranjan Nayak,INR,"360,756",1,2830544,ALOK KUMAR SETHI,24-Feb-2025 11:02 AM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,Finance,13 nos tenderer tender documents downloaded successfully,Sripati Karan,27-Feb-2025 01:44 PM,finance_529879.pdf,BOQ Comparative Chart,Er Priyabrata Behera,Internal,Er Priyabrata Behera SE Sabuj Podder DA P K Behera AEE Estimator S Karan AE Estimator,Priyabrata Behera,02-Jul-2025 12:19 PM,finsummary_529879.pdf (680.10 KB),"CE,Drainage,Cuttack||SE,Drainage,Balasore||EE, Drainage Divn,Bhadrak",2025_CEDC_110550_1,DDBDK-03-03/2024-25,Improvement to Shiba Mahara DC under Arodi GP.,Er Priyabrata Behera,Internal,Er Priyabrata Behera SE Er Pramod Behera AEE Estimator Er S Karan Estimator AE Sri Sabuj Kumar Padar SE,Sripati Karan,04-Mar-2025 11:14 AM,techsummary_529879.pdf (714.81 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2828060,BAIDHAR BHARATI,20-Feb-2025 05:11 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2824196,BIKASH KUMAR BHANJA,18-Feb-2025 02:08 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2830470,BRAJASUNDAR MOHANTY,22-Feb-2025 12:23 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2822769,Chandra Kanta Behera,17-Feb-2025 04:20 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2835119,Chitaranjan Nayak,24-Feb-2025 04:35 PM,Accepted-AOC,Awarded,02-Jul-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2828861,GANGADHAR DAS,21-Feb-2025 12:01 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2834830,Manorama Panigrahi,24-Feb-2025 01:08 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2835256,NIRAKAR MALLICK,24-Feb-2025 03:02 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2829069,Priya Ranjan Senapati,21-Feb-2025 01:30 PM,Rejected-Finance,Defeated bidder in transparent lottery,02-Jul-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
