Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,02/OPHWC/2025-26,2025_OSPHW_112889_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",28-Apr-2025 06:00 PM,14-May-2025 10:30 AM,28-Apr-2025 06:00 PM,13-May-2025 05:00 PM,NA ,NA ,28-Apr-2025 06:00 PM,13-May-2025 05:00 PM,13-Jun-2025 10:30 AM,"6,78,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Cluster of Constn. of 6 nos. F type Qtr., 4 nos. E type Qtr. and 4 nos. D type Qtr. at RTO, Nayagarh",Building Work,Please refer Tender documents  ,NA ,"6,78,34,182",Civil Works - Buildings,NA ,Tender,90.0,365.0,Nayagarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,07-Jul-2025,"INR 59,022,521.4",365.0,BIBHUTI BHUSHAN NAIK,07-Jul-2025 04:35 PM,WORLKOIUJM.pdf (667.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 01.07.2025,1.0,2913316.0,SUJIT KUMAR JENA,INR,"59,022,521.4",1,2910205,Biswa Bihari Pattanaik,13-May-2025 11:12 AM,Rejected-Finance,DUE TO L3 BIDDER,07-Jul-2025 04:30 PM,Finance,financial bid open and comparative generated,Bikram Keshari Malla,13-Jun-2025 11:34 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,BIBHUTI BHUSHAN NAIK,07-Jul-2025 04:30 PM,finsummary_537866.pdf (398.09 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_112889_1,02/OPHWC/2025-26,"Cluster of Constn. of 6 nos. F type Qtr., 4 nos. E type Qtr. and 4 nos. D type Qtr. at RTO, Nayagarh",Technical,TEN BIDDER HAVE PARTICIPATED,Bikram Keshari Malla,16-May-2025 11:50 AM,,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,12-Jun-2025 05:38 PM,13-Jun-2025 10:30 AM,techsummary_537866.pdf (250.85 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2913833,DIPTI RANJAN MOHANTY,13-May-2025 02:35 PM,Rejected-Finance,DUE TO L2 BIDDER,07-Jul-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2910267,Ms GOLDEN WOOD PECKER,12-May-2025 08:43 PM,Rejected-Finance,DUE TO L4 BIDDER,07-Jul-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2913453,NAGEN KUMAR BISWAL,12-May-2025 10:50 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Jun-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2915431,PRAMOD KUMAR NAYAK,13-May-2025 12:24 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Jun-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2910886,PRASANTA KUMAR PATTNAIK,13-May-2025 09:20 AM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Jun-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2911406,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,12-May-2025 08:56 PM,Rejected-Finance,DUE TO L5 BIDDER,07-Jul-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2916082,SUBHASHKUMAR S JENA,13-May-2025 02:47 PM,Rejected-Finance,DUE TO L5 BIDDER,07-Jul-2025 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2913316,SUJIT KUMAR JENA,12-May-2025 08:33 PM,Accepted-AOC,QUALIFIED BIDDER,07-Jul-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2915875,SUMANTA KUMAR SAHOO,13-May-2025 01:56 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,12-Jun-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
