Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||GHATGAON Block,BID ID No. 03 - Ghatgaon / 2024-2025,2025_PRBGT_111699_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GST, PAN, RC, Affidavit, Exceperience and other documents as per DTCN",17-Mar-2025 11:00 AM,28-Mar-2025 11:00 AM,17-Mar-2025 11:05 AM,27-Mar-2025 05:00 PM,NA ,NA ,17-Mar-2025 11:05 AM,27-Mar-2025 05:00 PM,"24,182",Yes,percentage,1.0%,Nil,Nil,1.0,1st Corrigendum,Other,,1.0,ICICI BANK,"6,000",Nil,Nil,No,BDO Ghatgaon,"At/Po- Ghatgaon, Dist-Keonjhar PIN-758027",Construction of GPLF Office Building with Market Complex at Upperdiha GP,Construction of GPLF Office Building with Market Complex at Paidapatna GP,Please refer Tender documents. ,NA ,"24,18,181",Civil Works - Buildings,NA ,Tender,90.0,180.0,Ghatgaon Block of Keonjhar District,758027.0,NA ,NA ,NA ,Conference Hall at Ghatgaon,No ,No,AOC,07-Jul-2025,"INR 2,418,181",180.0,Khageswar Baral,07-Jul-2025 11:48 AM,TCN.pdf (1703.00 KB),1.0,2869175.0,SATYAPRIYA BEHERA,INR,"2,055,697.05",1,2867900,ALOK KUMAR SWAIN,25-Mar-2025 02:14 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,Finance,14 nos,Bholanath Mohanty,28-Mar-2025 03:19 PM,,BOQ Comparative Chart,BDO Ghatgaon,Internal,,Khageswar Baral,07-Jul-2025 11:31 AM,finsummary_533340.pdf (1702.95 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||GHATGAON Block,2025_PRBGT_111699_5,BID ID No. 03 - Ghatgaon / 2024-2025,Construction of GPLF Office Building with Market Complex at Upperdiha GP,BDO Ghatgaon,Internal,,Khageswar Baral,07-Jul-2025 11:25 AM,techsummary_533340.pdf (1702.95 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2869676,BIPIN BIHARI MAHANTA,26-Mar-2025 06:53 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2869236,BISWAJIT ROUT,26-Mar-2025 02:17 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2868928,DILLIP KUMAR PATTANAYAK,26-Mar-2025 11:46 AM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2867464,JYOTISMITA SAHU,24-Mar-2025 09:51 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2866555,LAMBODARA MAHANTA,24-Mar-2025 01:09 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2868129,LOKANATH PALEI,26-Mar-2025 04:38 AM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2868309,Mamata Mayee Mishra,25-Mar-2025 06:47 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2868246,PRADEEP KUMAR MISHRA,25-Mar-2025 06:12 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2869496,PRITIPRAVA GHADEI,26-Mar-2025 04:26 PM,Rejected-AOC,Dis qualified,07-Jul-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
