Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ODISHA CONSTRUCTION CORPORATION LTD,Bid identification No. OCCL-TSP/05/2024-25,2024_OCCL_103100_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,VALID CI ENLISTMENT CERTIFICATE OF OCC LTD etc",12-Jun-2024 09:00 AM,26-Jun-2024 12:00 PM,12-Jun-2024 09:00 AM,25-Jun-2024 05:30 PM,12-Jun-2024 09:00 AM ,18-Jun-2024 03:30 PM ,12-Jun-2024 09:00 AM,25-Jun-2024 05:30 PM,01-Aug-2024 11:30 AM,"2,16,000",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum.,Technical Bid,,1.0,ICICI BANK,"11,800",Nil,Nil,No,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION LTD., UNIT - VIII, GOPABANDHUNAGAR, BBSR-751012",E-procurement Notice No.01/OCCL/2024-25(on-line),"Improvement of Service Road with black topping of Lift Main Canal under Lift Canal Division, Kusumkhunti from RD 29.640 Km to RD 34.110 Km.",Please refer Tender documents. ,NA ,"2,15,67,950",Civil Works - Others,NA ,Tender,90.0,180.0,Kusumkhunti,766011.0,NA ,NA ,NA ,"HEAD OFFICE, OCCL",No ,No,AOC,25-Nov-2024,"INR 21,567,950.453",180.0,Pratap Chandra Chaudhury,07-Jul-2025 01:49 PM,AOC_TSP_05.pdf (580.00 KB),AOC,1.0,2496154.0,"M/s Arnav Construction, Prop.Dibya Kishor Padhi",INR,"18,334,915",1,2501749,ABHISEK KUMAR AGRAWAL,25-Jun-2024 05:09 PM,Rejected-Finance,L2 BIDDER.,20-Nov-2024 12:24 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,01-Aug-2024 01:15 PM,,BOQ Comparative Chart,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,20-Nov-2024 12:24 PM,finsummary_501277.pdf (476.91 KB),ODISHA CONSTRUCTION CORPORATION LTD,2024_OCCL_103100_1,Bid identification No. OCCL-TSP/05/2024-25,E-procurement Notice No.01/OCCL/2024-25(on-line),Technical,Opened Successfully.,Pratap Chandra Chaudhury,26-Jun-2024 02:48 PM,,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,30-Jul-2024 04:32 PM,01-Aug-2024 11:30 AM,techsummary_501277.pdf (1686.51 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2500224,GAUTAM KUMAR AGRAWAL,25-Jun-2024 01:59 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2501533,JAI BAJRANGBALI INFRA,25-Jun-2024 03:00 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2500718,JAYADEV SAHU,25-Jun-2024 05:06 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2501837,JAY PRAKASH SHARMA,25-Jun-2024 05:13 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2501683,kamal kishor agrawal,25-Jun-2024 05:10 PM,Rejected-Finance,L2 BIDDER.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2497507,m/s Anand Kumar Agrawal,25-Jun-2024 01:16 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2496154,"M/s Arnav Construction, Prop.Dibya Kishor Padhi",24-Jun-2024 12:39 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,07-Jul-2025 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2497518,M/s BABA BAJRANGBALI INFRA,25-Jun-2024 12:10 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2501798,RAPS INFRATECH PRIVATE LIMITED,25-Jun-2024 04:44 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2501797,R.B.S Constructions,25-Jun-2024 04:46 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2500795,SANDEEP KUMAR BEHERA,25-Jun-2024 01:40 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2501295,TANKADHAR MEHER,25-Jun-2024 04:48 PM,Rejected-Finance,UNSUCCESSFUL IN TRANSPARENT LOTTERY.,20-Nov-2024 12:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
