Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-05/2025-26 Dt. 11.04.2025,2025_ORULB_112522_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copy of all documents,16-Apr-2025 04:00 PM,28-Apr-2025 04:00 PM,16-Apr-2025 04:00 PM,28-Apr-2025 03:30 PM,16-Apr-2025 04:00 PM ,21-Apr-2025 04:30 PM ,16-Apr-2025 04:00 PM,28-Apr-2025 03:30 PM,"12,000",Yes,fixed,,Nil,Nil,1.0,Specification for Tools and equipment,Other,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Executive Engineer (Central Tender Cell),"UG Floor, Central Tender Cell, ICOMC Tower, BMC","Desilting of Internal Strom water Drain at Baramunda, Gandamunda and Paika Nagar in Ward No. 50 in BMC Area","Desilting of Internal Strom water Drain at Baramunda, Gandamunda and Paika Nagar in Ward No. 50 in BMC Area",Please refer Tender documents. ,NA ,"11,91,861",Civil Works - Others,NA ,Tender,120.0,180.0,BMC Area,751022.0,Office chamber of EE (Central Tender Cell) ,"UG Floor, Central Tender Cell, ICOMC Tower, BMC ",22-Apr-2025 12:30 PM ,"Central Tender Cell,BMC",No ,No,AOC,18-Jul-2025,"INR 1,195,577",180.0,Lipsa Parida,18-Jul-2025 11:38 AM,WO_53_25.pdf (1604.00 KB),1.0,2896212.0,NURSHING CONSTRUCTION CO,INR,"1,195,577",1,2898123,ASHOK KUMAR SWAIN,28-Apr-2025 02:13 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,Finance,11 bids opened successfully,Taras Marandi,28-Apr-2025 04:26 PM,finance_536726.pdf,BOQ Comparative Chart,City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,18-Jul-2025 11:34 AM,finsummary_536726.pdf (1981.48 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_112522_20,BMC-EE-Tender Cell-05/2025-26 Dt. 11.04.2025,"Desilting of Internal Strom water Drain at Baramunda, Gandamunda and Paika Nagar in Ward No. 50 in BMC Area",City engineer,Internal,"EECENTRALTENDERCELL,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,18-Jul-2025 11:30 AM,techsummary_536726.pdf (1558.38 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2897639,BIRANCHI BHUSAN MOHANTY,28-Apr-2025 12:12 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2897625,JINIA BEHERA,28-Apr-2025 11:45 AM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2895641,MADHUSUDAN ENTERPRISES,26-Apr-2025 01:24 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2893834,NIKUNJA NARAYAN BHARATI,25-Apr-2025 01:05 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2898009,NILENDU KUMAR ROUT,28-Apr-2025 01:30 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2896212,NURSHING CONSTRUCTION CO,26-Apr-2025 09:25 PM,Accepted-AOC,1st lottery winner,18-Jul-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2892513,PREMKANTH BARIK,23-Apr-2025 01:23 PM,Rejected-Technical,Technically not qualified,18-Jul-2025 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2897702,SAKTIPADA SWAIN,28-Apr-2025 12:47 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2892965,SOUMYA RANAJN BEHERA,23-Apr-2025 07:38 PM,Rejected-Finance,other than 1st lottery winner,18-Jul-2025 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
