Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,01/BPS/2025-26,2025_BBSR_112181_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.xls,boq,04-Apr-2025 11:00 AM,03-May-2025 11:00 AM,04-Apr-2025 11:00 AM,02-May-2025 05:00 PM,NA ,NA ,04-Apr-2025 11:00 AM,02-May-2025 05:00 PM,09-May-2025 09:45 AM,"3,31,819",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,BDO BHUBANESWAR,"PANCHAYAT SAMITI OFFICE, BHUBANESWAR","CONSTRUCTION OF 100 BEDDED HOSTEL AT RAJA MADHUSUDAN DEV DEGREE COLLEGE OF SC. AND EDUCATION ,PATIA,BHUBANESWAR, KHORDHA",AS PER BOQ,Please refer Tender documents. ,NA ,"3,31,81,938",Civil Works - Buildings,NA ,Tender,90.0,545.0,"RMDC, PATIA",751031.0,NA ,NA ,NA ,"PANCHAYAT SAMITI OFFICE, BHUBANESWAR",No ,No,AOC,09-Jun-2025,"INR 28,207,965.54",545.0,DEVIPRASAD MOHANTY,30-Jul-2025 08:23 PM,2642.pdf (1008.00 KB),1.0,2903423.0,SANDIP KUMAR PADHI,INR,"28,207,965.54",1,2897017,BIGYAN CONSTRUCTION PRIVATE LIMITED,02-May-2025 01:07 PM,Rejected-Technical,rejected,09-May-2025 09:17 AM,Finance,bid open in presence of committee member on dt. 09.05.2025,DEVIPRASAD MOHANTY,22-May-2025 10:00 AM,finance_535281.pdf,BOQ Comparative Chart,"DEVI PRASAD MOHANTY, BDO",Internal,,DEVIPRASAD MOHANTY,22-May-2025 10:21 AM,finsummary_535281.pdf (625.75 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,2025_BBSR_112181_1,01/BPS/2025-26,"CONSTRUCTION OF 100 BEDDED HOSTEL AT RAJA MADHUSUDAN DEV DEGREE COLLEGE OF SC. AND EDUCATION ,PATIA,BHUBANESWAR, KHORDHA",Technical,bid opened with the presence of committee member,PRIYANKA PATRA,03-May-2025 01:57 PM,,DEVI PRASAD MOHANTY,Internal,,Niranjan Biswal,09-May-2025 09:17 AM,09-May-2025 09:45 AM,techsummary_535281.pdf (299.06 KB),AOC
,,,,,,,,,,,,,,,,.pdf,dtcn,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2903424,DASHARATHI JENA,02-May-2025 11:04 AM,Rejected-AOC,not won by lottery,30-Jul-2025 08:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2884395,JBS CONSTRUCTIONS PRIVATE LIMITED,30-Apr-2025 05:26 PM,Rejected-Finance,rejected due to BID rank L2,22-May-2025 10:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,dtcn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2897534,MITALI PRIYADARSHINI PRADHAN,28-Apr-2025 01:10 PM,Rejected-AOC,not won by lottery,30-Jul-2025 08:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2898771,M/s BIGYAN PARIDA,02-May-2025 12:58 PM,Rejected-Technical,rejected,09-May-2025 09:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2903085,MS DIBYANSU CONSTRUCTION PVT. LTD.,02-May-2025 04:55 PM,Rejected-Technical,rejected,09-May-2025 09:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2901682,RAKESH KUMAR,30-Apr-2025 11:44 AM,Rejected-AOC,not won by lottery,30-Jul-2025 08:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2903580,RAMAKRISHNA PAIKARAY,02-May-2025 10:53 AM,Rejected-AOC,not won by lottery,30-Jul-2025 08:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2901740,SAIMOHAN SUBUDHI,30-Apr-2025 04:09 PM,Rejected-AOC,not won by lottery,30-Jul-2025 08:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2903206,SANDEEP SWAIN,01-May-2025 05:35 PM,Rejected-Technical,rejected,09-May-2025 09:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
