Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","ACE,RBB-11/2024-25",2025_CEBMB_109688_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Contractor RC",22-Jan-2025 10:00 AM,07-Feb-2025 11:30 AM,22-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,22-Jan-2025 10:00 AM ,31-Jan-2025 05:30 PM ,22-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,16-Apr-2025 11:30 AM,"3,63,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Additional CE, RB Basin, Berhampur","Office of the Additional CE, RB Basin Berhampur PIN 760004","Improvement to Right service bank of Bhismagiri Minor RD 00 to 3200 MT., Palli disributary from RD 1100 to 1550 MT and 2900MT to 4000MT and Syam Sundarpur Minor from RD 00 to 1400 Mt. of Ramanadi Irrigation Project","Improvement to Right service bank of Bhismagiri Minor RD 00 to 3200 MT., Palli disributary from RD 1100 to 1550 MT and 2900MT to 4000MT and Syam Sundarpur Minor from RD 00 to 1400 Mt. of Ramanadi Irrigation Project",Please refer Tender documents. ,NA ,"3,62,18,438",Civil Works - Others,NA ,Tender,90.0,330.0,Digapahandi,761012.0,NA ,NA ,NA ,"Office of the Additional CE, RB Basin, Berhampur",No ,No,AOC,21-May-2025,"INR 30,789,294",330.0,Rajib Kumar Pandit,01-Jul-2025 01:16 PM,AOC.pdf (683.00 KB),"This work is awarded to Manoj Kumar Raula, vide agreement No. 01 P1 of 2025-26 of Chikiti Irrigation Division, Berhampur.",1.0,2800586.0,MANOJ KUMAR RAULA,INR,"30,789,294",1,2799576,AKASH PANIGRAHY,06-Feb-2025 11:35 AM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,Finance,Downloaded Successfully,Rajib Kumar Pandit,02-May-2025 02:04 PM,,BOQ Comparative Chart,"Rajib Kumar Pandit, Addl.CE",Internal,,Rajib Kumar Pandit,02-May-2025 03:42 PM,finsummary_526762.pdf (1363.91 KB),"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur",2025_CEBMB_109688_2,"ACE,RBB-11/2024-25","Improvement to Right service bank of Bhismagiri Minor RD 00 to 3200 MT., Palli disributary from RD 1100 to 1550 MT and 2900MT to 4000MT and Syam Sundarpur Minor from RD 00 to 1400 Mt. of Ramanadi Irrigation Project",Technical,Technical bid opened successfully.,Subhashree .,11-Apr-2025 12:58 PM,,"Rajib Kumar Pandit, Addl.CE",Internal,,Rajib Kumar Pandit,15-Apr-2025 01:50 PM,16-Apr-2025 11:30 AM,techsummary_526762.pdf (825.11 KB),1.0,Revocation,"Revocation of Tender for Bid Identification No. ACE, RBB (CHID)- 23/2024-25",11-Apr-2025 12:35 PM,Corrigendumrevok.pdf ,367.95,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,"Affidavit under taking, declaring no Relationship with Department officials",,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2800676,Amit Kumar Patro,06-Feb-2025 02:36 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,And any other documents as per SBD and DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2800142,Anup Kumar Dash,06-Feb-2025 11:40 AM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2800708,BALARAM BEHERA,06-Feb-2025 03:19 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2795348,BURADA DINESH,03-Feb-2025 05:07 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2800800,CHANDAN PRASAD PADHY,06-Feb-2025 03:31 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2800011,Ganesh Kumar Brahma,06-Feb-2025 08:00 AM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2800913,Ganesh Sahu,06-Feb-2025 04:14 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2792672,Jagannath Mohanty,01-Feb-2025 02:53 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2800067,Kameswar Pradhan,06-Feb-2025 10:06 AM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2791143,Lipsa Rani Patra,01-Feb-2025 11:22 AM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2800586,MANOJ KUMAR RAULA,06-Feb-2025 02:02 PM,Accepted-AOC,Winner of the lottery,01-Jul-2025 01:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2798531,Rajendra Patra,05-Feb-2025 02:40 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2790126,RAJESH KUMAR PATRO,30-Jan-2025 06:17 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2792754,RAJESH PRADHAN,01-Feb-2025 02:35 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,2793162,Rajiba Sahu,01-Feb-2025 07:38 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,2800488,Ranjit Kumar Sahu,06-Feb-2025 01:24 PM,Rejected-Finance,Loser of the lottery,02-May-2025 03:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,2800358,Sukant Kumar Rout,06-Feb-2025 12:47 PM,Rejected-Technical,Non Resposive and disqualified,15-Apr-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
