Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Odisha State Agricultural Marketing Board||RMC Padampur,RMC PADAMPUR 01/2025-26 AND TCN NO.99 DTD 07.04.25,2025_OSAMB_112334_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents as per DTCN,09-Apr-2025 09:55 AM,24-Apr-2025 11:30 AM,09-Apr-2025 10:00 AM,23-Apr-2025 05:00 PM,NA ,NA ,09-Apr-2025 10:00 AM,23-Apr-2025 05:00 PM,"37,920",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"Sub-Collector,Padampur-cum-Chairman,RMC, Padampur","At-Padampur, P.O. Rajborasambar, Dist. Bargarh 768036","Construction of Cover Shed, Open Pindi and Barbed fencing at Kansar PPC of Rajborasambar Block, RMC Padampur",Building type works,Please refer Tender documents. ,NA ,"37,91,815",Civil Works - Buildings,NA ,Rate Contract,90.0,120.0,Kansar PPC,768036.0,NA ,NA ,NA ,"Office of RMC, Padampur",No ,No,AOC,19-Jun-2025,"INR 3,791,815",120.0,SNEHA ARUGULA,08-Jul-2025 12:49 PM,WorkOrderKansarPPC.pdf (223.00 KB),Work Order,1.0,2882702.0,SANTOSH AGRAWAL,INR,"3,223,422",1,2892257,AMAN ULLA KHAN,23-Apr-2025 03:45 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,Finance,Tender was opened. The bids and other documents submitted by the bidders through online mode were downloaded from the tenderodisha portal. The bids will be evaluated by the TEC members of RMC Padampur as per the term and conditions of the DTCN.,RABI NARAYAN PANDA,01-May-2025 08:15 PM,finance_535739.pdf,BOQ Comparative Chart,"Sub-Collector,Padampur-cum-Chairperson,RMC, Padampur",Internal,"Asst.Engineer,OSAM Board,Bhubaneswar,Junior Engineer,OSAM Board, Bhubaneswar,Secretary,RMCPadampur and Accountant,RMC,Padampur",SNEHA ARUGULA,13-May-2025 09:13 PM,finsummary_535739.pdf (5739.32 KB),Odisha State Agricultural Marketing Board||RMC Padampur,2025_OSAMB_112334_2,RMC PADAMPUR 01/2025-26 AND TCN NO.99 DTD 07.04.25,"Construction of Cover Shed, Open Pindi and Barbed fencing at Kansar PPC of Rajborasambar Block, RMC Padampur","Sub-Collector,Padampur-cum-Chairperson,RMC, Padampur",Internal,"Asst.Engineer,OSAM Board,Bhubaneswar,Junior Engineer,OSAM Board, Bhubaneswar,Secretary,RMC, Padampur and Accountant,RMC,Padampur",SNEHA ARUGULA,13-May-2025 08:24 PM,techsummary_535739.pdf (5739.32 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2892738,BLL CONSTRUCTION,23-Apr-2025 04:11 PM,Rejected-Technical,Not Eligible.,13-May-2025 08:24 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2890814,Bolli Shyam Babu,23-Apr-2025 12:00 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2891989,CHAITANYA MAJHI,23-Apr-2025 12:25 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2891968,KAMAL LOCHAN NAIK,23-Apr-2025 10:43 AM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2892440,KL INFRAPROJECTS,23-Apr-2025 12:24 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2892567,LAKSHAPATI MAHANANDA,23-Apr-2025 02:32 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2892319,MANAS RANJAN MISHRA,23-Apr-2025 02:18 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2892203,NARESH AGRAWAL,23-Apr-2025 10:02 AM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2892314,Rabinarayan Pattnaik,23-Apr-2025 01:38 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2892023,RAHUL BOSE,22-Apr-2025 08:58 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2892721,RAHUL KUMAR AGRAWAL,23-Apr-2025 04:57 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2892518,SANJAY KUMAR AGRAWAL,23-Apr-2025 02:36 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2882702,SANTOSH AGRAWAL,21-Apr-2025 11:16 PM,Accepted-AOC,Stood as L1 in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2890631,SHASHIRAM MANGARAJ,22-Apr-2025 12:08 PM,Rejected-AOC,Failed in lottery,08-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
