Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ODISHA CONSTRUCTION CORPORATION LTD,Bid identification No. OCCL-TSP/01/2024-25,2024_OCCL_103096_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,VALID CI ENLISTMENT CERTIFICATE OF OCC LTD etc.",12-Jun-2024 09:00 AM,26-Jun-2024 12:00 PM,12-Jun-2024 09:00 AM,25-Jun-2024 05:30 PM,12-Jun-2024 09:00 AM ,18-Jun-2024 03:30 PM ,12-Jun-2024 09:00 AM,25-Jun-2024 05:30 PM,01-Aug-2024 11:30 AM,"2,30,000",Yes,fixed,,Nil,Nil,1.0,1st Corrigendum.,Technical Bid,,1.0,ICICI BANK,"11,800",Nil,Nil,No,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION LTD., UNIT - VIII, GOPABANDHUNAGAR, BBSR-751012",E-procurement Notice No.01/OCCL/2024-25(on-line),Improvement of Service Road with black topping of Left Main Canal from RD 42.50 Km to 46.50 Km.,Please refer Tender documents. ,NA ,"2,28,77,644",Civil Works - Others,NA ,Tender,90.0,180.0,Kusumkhunti,766011.0,NA ,NA ,NA ,"HEAD OFFICE, OCCL",No ,No,AOC,10-Jul-2025,"INR 22,877,643.663",180.0,Pratap Chandra Chaudhury,10-Jul-2025 04:32 PM,AOC_TSP_01.pdf (221.00 KB),AOC,1.0,2501743.0,R.B.S Constructions,INR,"19,448,285",1,2501732,ABHISEK KUMAR AGRAWAL,25-Jun-2024 05:19 PM,Rejected-Finance,L2 bidder,17-Dec-2024 01:05 PM,Finance,Opened Successfully.,Pratap Chandra Chaudhury,01-Aug-2024 12:50 PM,,BOQ Comparative Chart,Managing Director,Internal,Internal,Pratap Chandra Chaudhury,17-Dec-2024 01:05 PM,finsummary_501271.pdf (1870.88 KB),ODISHA CONSTRUCTION CORPORATION LTD,2024_OCCL_103096_1,Bid identification No. OCCL-TSP/01/2024-25,E-procurement Notice No.01/OCCL/2024-25(on-line),Technical,Opened Successfully.,Pratap Chandra Chaudhury,26-Jun-2024 01:39 PM,,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,30-Jul-2024 04:20 PM,01-Aug-2024 11:30 AM,techsummary_501271.pdf (1689.23 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2500238,GAUTAM KUMAR AGRAWAL,25-Jun-2024 12:47 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2501560,JAI BAJRANGBALI INFRA,25-Jun-2024 03:38 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2500712,JAYADEV SAHU,25-Jun-2024 04:52 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2501816,JAY PRAKASH SHARMA,25-Jun-2024 04:56 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2501671,kamal kishor agrawal,25-Jun-2024 04:28 PM,Rejected-Finance,L2 bidder,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2497642,m/s Anand Kumar Agrawal,25-Jun-2024 12:43 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2496145,"M/s Arnav Construction, Prop.Dibya Kishor Padhi",24-Jun-2024 11:12 AM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2497487,M/s BABA BAJRANGBALI INFRA,25-Jun-2024 01:28 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2501722,RAPS INFRATECH PRIVATE LIMITED,25-Jun-2024 03:56 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2501743,R.B.S Constructions,25-Jun-2024 04:13 PM,Accepted-AOC,L1 SUCCESSFUL BIDDER.,10-Jul-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2500787,SANDEEP KUMAR BEHERA,25-Jun-2024 01:26 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2501277,TANKADHAR MEHER,25-Jun-2024 04:42 PM,Rejected-Finance,Unsuccessful in transparent lottery,17-Dec-2024 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
