Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-BERHAMPUR,Online Tender/19-2024-25/BPR,2025_CERWI_109293_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN",10-Jan-2025 06:55 PM,21-Jan-2025 11:00 AM,10-Jan-2025 06:55 PM,20-Jan-2025 05:30 PM,10-Jan-2025 06:55 PM ,18-Jan-2025 05:30 PM ,10-Jan-2025 06:55 PM,20-Jan-2025 05:30 PM,13-Mar-2025 11:00 AM,"1,42,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Construction Engineer, R.W.Circle, BAM","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",OD/BLG/01/2024-25,OD/BLG/01/2024-25,Please refer Tender documents. ,NA ,"1,42,64,000",Civil Works - Roads,NA ,Tender,90.0,120.0,Balliguda,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM",No ,No,AOC,26-Jun-2025,"INR 12,125,576",120.0,Lopamudra Dalai,16-Jul-2025 12:54 PM,OD_BLG_01_2024_25.pdf (846.00 KB),Successful bidders after lottery system,1.0,2764882.0,M/s GHANASHYAM CONSTRUCTIONS,INR,"12,125,576",1,2766154,ALLAPA AKHIL KUMAR,20-Jan-2025 02:02 PM,Rejected-AOC,2nd Lowest,16-Jul-2025 12:54 PM,Finance,2025_CERWI_109293_18,Lopamudra Dalai,18-Mar-2025 04:49 PM,finance_525172.pdf,BOQ Comparative Chart,"Er. N.K.Das, CCE, RWC, BAM",Internal,,Lopamudra Dalai,22-Apr-2025 04:56 PM,finsummary_525172.pdf (482.51 KB),CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_109293_18,Online Tender/19-2024-25/BPR,OD/BLG/01/2024-25,Technical,Documents to be verified,Lopamudra Dalai,10-Feb-2025 06:34 PM,technical_525172.pdf,"Er. N.K.Das, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Lopamudra Dalai,06-Mar-2025 07:17 PM,13-Mar-2025 11:00 AM,techsummary_525172.pdf (982.80 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2766085,BIKASH KUMAR SAHU,20-Jan-2025 01:51 PM,Rejected-Technical,DIS-QUALIFIED,06-Mar-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2765102,Kunja Bihari Sahu,20-Jan-2025 02:23 PM,Rejected-AOC,1st Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2764882,M/s GHANASHYAM CONSTRUCTIONS,19-Jan-2025 06:41 PM,Accepted-AOC,Successful bidders after lottery system,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2766090,M/s SHREE INFRA AND CO,20-Jan-2025 01:47 PM,Rejected-AOC,1st Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2766287,Prasana Kumar Padhy,20-Jan-2025 02:35 PM,Rejected-AOC,2nd Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2765284,PRASANTA KUMAR SAHU,19-Jan-2025 11:29 PM,Rejected-AOC,2nd Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2764133,PRATIK KUMAR PADHY,20-Jan-2025 11:21 AM,Rejected-AOC,2nd Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2759015,Sagar Kumar Panigrahi,18-Jan-2025 06:52 PM,Rejected-AOC,1st Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2767012,Shibananda Naik,20-Jan-2025 04:53 PM,Rejected-AOC,3rd Lowest,16-Jul-2025 12:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
