Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Agro Industries Corporation Ltd.,MD_OAIC_51_EAND_I_2024_25,2025_OAICL_111207_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Detailed Tender Call Notice (DTCN),28-Feb-2025 09:00 AM,22-Apr-2025 11:30 AM,28-Feb-2025 09:00 AM,21-Apr-2025 05:00 PM,NA ,NA ,28-Feb-2025 09:00 AM,21-Apr-2025 05:00 PM,19-May-2025 05:00 PM,"68,22,000",Yes,fixed,,Nil,Nil,1.0,Date Extension 2,Date,,1.0,ICICI BANK,"11,800",Nil,Nil,No,"Managing Director, OAIC","OAIC Ltd., 95-Satyanagar, Bhubaneswar",CONSTRUCTION OF NEW HEAD OFFICE BUILDING OF OAIC At HO Campus Satyanagar Bhubaneswar,CONSTRUCTION OF NEW HEAD OFFICE BUILDING OF OAIC At HO Campus Satyanagar Bhubaneswar,Please refer Tender documents. ,NA ,"68,21,96,454",Civil Works - Buildings,NA ,Tender,90.0,730.0,Bhubaneswar,751007.0,NA ,NA ,NA ,"O/o M.D. OAIC, Bhubaneswar",No ,No,AOC,09-Jul-2025,"INR 682,196,454",730.0,Lalit Mohan Jena,09-Jul-2025 02:36 PM,LoA_UMSL.pdf (582.00 KB),1.0,2862769.0,UMSL Limited,INR,"579,935,205",1,2859572,ACHARYA BROTHERS CONSTRUCTION PVT LTD,21-Apr-2025 12:52 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,Finance,11 nos. of financial bids opened.,Lalit Mohan Jena,19-May-2025 06:00 PM,,BOQ Comparative Chart,DA_FP_O and Managing Director,Mixed,Committee Members list attached,Lalit Mohan Jena,07-Jun-2025 04:09 PM,finsummary_531689.pdf (1381.73 KB),Odisha Agro Industries Corporation Ltd.,2025_OAICL_111207_1,MD_OAIC_51_EAND_I_2024_25,CONSTRUCTION OF NEW HEAD OFFICE BUILDING OF OAIC At HO Campus Satyanagar Bhubaneswar,Technical,20 nos. of technical bids submitted.,Lalit Mohan Jena,22-Apr-2025 04:03 PM,,DA and FP(O) and MD,Mixed,Committee members list attached.,Lalit Mohan Jena,17-May-2025 02:31 PM,19-May-2025 05:00 PM,techsummary_531689.pdf (1808.19 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities (BoQ),,,,,,,,,,,,,,,,2.0,Modification and Clarification in DTCN,Technical Bid,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2868054,B.C.BHUYAN CONSTRUCTION PVT LTD,21-Apr-2025 12:42 PM,Rejected-Finance,Rejected in lottery,07-Jun-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2869480,BMS PROJECTS,19-Apr-2025 03:51 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2869050,DIVERSIFIED ENERGY SOLUTIONS PRIVATE LIMITED,21-Apr-2025 04:33 PM,Rejected-Finance,Rejected in lottery,07-Jun-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2889913,GCD CONSTRUCTIONS PVT LTD,21-Apr-2025 01:42 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2862770,kaizen infracon,21-Apr-2025 04:19 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2874891,Kalsi Buildcon Pvt Ltd,08-Apr-2025 01:19 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2849082,MACKINTOSH BURN LIMITED,21-Apr-2025 03:46 PM,Rejected-Finance,Rejected in lottery,07-Jun-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2876123,MARS CONSTRUCTION,21-Apr-2025 04:18 PM,Rejected-Technical,Rejected,17-May-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2878670,Narayan Kumar Infrastructure Pvt Ltd,21-Apr-2025 03:23 PM,Rejected-Finance,Rejected in lottery,07-Jun-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
