Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||DHARAMAGARH Block,PS-DHG-T-1/2024-25,2024_PRDB_105133_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN, No Relation certificate",26-Sep-2024 11:00 AM,07-Oct-2024 11:00 AM,26-Sep-2024 11:00 AM,05-Oct-2024 05:00 PM,26-Sep-2024 11:00 AM ,30-Sep-2024 05:00 PM ,26-Sep-2024 11:00 AM,05-Oct-2024 05:00 PM,"13,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"Block Development officer, Dharmagarh","Panchayat Samiti, Dharmagarh",Const. of Addl. Class room at Lachhipur PS under Dharmagarh Block,Building work,Please refer Tender documents. ,NA ,"12,50,826",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dharmagarh,766015.0,NA ,NA ,NA ,"Panchayat Samiti, Dharmagarh",No ,No,AOC,21-Nov-2024,"INR 1,063,327",180.0,Sarat Kumar Patro,21-Nov-2024 05:23 PM,LachhipurpS.pdf (88.00 KB),1.0,2569253.0,DIPTIMAYEE JENA,INR,"1,063,327",1,2565470,BIDYULATA MEHER,03-Oct-2024 07:41 AM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,Finance,13 nos. of bidder participated,Sarat Kumar Patro,07-Oct-2024 01:01 PM,,BOQ Comparative Chart,"Block Development Officer, Dharmagarh",Internal,,Sarat Kumar Patro,21-Nov-2024 05:21 PM,finsummary_507587.pdf (87.99 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||DHARAMAGARH Block,2024_PRDB_105133_3,PS-DHG-T-1/2024-25,Const. of Addl. Class room at Lachhipur PS under Dharmagarh Block,"Block Development Officer, Dharmagarh",Internal,,Sarat Kumar Patro,21-Nov-2024 05:12 PM,techsummary_507587.pdf (87.99 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2569188,DHABALESWAR NAIK,05-Oct-2024 10:39 AM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2569253,DIPTIMAYEE JENA,05-Oct-2024 11:39 AM,Accepted-AOC,Qualified,21-Nov-2024 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2569289,GAJINDRA PRADHAN,05-Oct-2024 12:07 PM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2565409,Ganesh Chandra Patra,03-Oct-2024 07:46 PM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2569219,MAHENDRA NAIK,05-Oct-2024 11:15 AM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2565129,MANOJ KUMAR AGRAWAL,01-Oct-2024 10:27 PM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2569183,PALLY SHREE SAHOO,05-Oct-2024 10:16 AM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2569459,PRIYANKA PUROHIT,05-Oct-2024 03:08 PM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2569443,RASHMI RANJAN JENA,05-Oct-2024 04:03 PM,Rejected-Finance,Disqualified in Lottery process,21-Nov-2024 05:21 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
