Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE M.I. Division Rayagada",03/MID RGD/2024-25,2024_CEMIB_105639_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,DTCN,09-Oct-2024 04:00 PM,25-Oct-2024 11:00 AM,09-Oct-2024 04:00 PM,24-Oct-2024 05:30 PM,09-Oct-2024 04:00 PM ,24-Oct-2024 05:30 PM ,09-Oct-2024 04:00 PM,24-Oct-2024 05:30 PM,05-Nov-2024 11:00 AM,"81,000",Yes,fixed,,Nil,Nil,1.0,Partial Modification in Time of Completion,Other,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"S.E, M.I Division, Rayagada","O/o S.E, M.I Division, Rayagada",Improvement to Canal and MIP Dam Road from RD 00m to 2000m of Arbinalla MIP in Kolnara Block of Rayagada District under Special Central Assistance to State (CAPEX Road) for the year 2024-25,Improvement to Canal and MIP Dam Road from RD 00m to 2000m of Arbinalla MIP in Kolnara Block of Rayagada District under Special Central Assistance to State (CAPEX Road) for the year 2024-25,Please refer Tender documents. ,NA ,"80,93,962",Civil Works - Others,NA ,Tender,90.0,180.0,Kolnara,765017.0,NA ,NA ,NA ,"O/o S.E, M.I Division, Rayagada",No ,No,AOC,21-Nov-2024,"INR 6,880,677",125.0,Dusi Sudhakar Kumar,29-Nov-2024 01:10 PM,2_arbinalla.PDF (146.00 KB),Successful bidder in the Transparent Lottery. Deposited APSD and Balance ISD Amounts,1.0,2589632.0,ARADHANA CHOUDHURY,INR,"6,880,677.46",1,2589118,Ajit Kumar Dora,22-Oct-2024 12:42 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,Finance,"The Financial bid has been opened for the tender ID 2024_CEMIB_105639_2. 28 Nos. of bidders found for the work. After verification of all financial Bid documents, qualified bidder moved to further tender process.",Bijaya Kumar Parida,05-Nov-2024 12:43 PM,finance_509552.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"Superintending Engineer, Asst. Executive Engineer (Estimator), Divisional Accounts Officer and Assistant Engineer (Estimator)",Bijaya Kumar Parida,07-Nov-2024 11:03 AM,finsummary_509552.pdf (312.87 KB),"CE,Minor Irrigation,BBSR||SE,KBK Minor Irr.CircleII,Jeypore||EE M.I. Division Rayagada",2024_CEMIB_105639_2,03/MID RGD/2024-25,Improvement to Canal and MIP Dam Road from RD 00m to 2000m of Arbinalla MIP in Kolnara Block of Rayagada District under Special Central Assistance to State (CAPEX Road) for the year 2024-25,Technical,"The Technical bid has been opened for the tender ID 2024_CEMIB_105639_2.28 No. of bidders found for the work. After verification of all technical Bids documents, qualified bidder moved to further tender process.",Bijaya Kumar Parida,25-Oct-2024 12:31 PM,technical_509552.pdf,Superintending Engineer,Internal,"Superintending Engineer, Assistant Executive Engineer (Estimator), Divisional Accounts Officer and Assistant Engineer (Estimator)",Bijaya Kumar Parida,04-Nov-2024 07:30 PM,05-Nov-2024 11:00 AM,techsummary_509552.pdf (487.24 KB),AOC
,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2590014,Akhyaya Kumar Sahu,22-Oct-2024 05:59 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,RC PAN GSTIN Affidavit regarding Authenticity No Relation and litigation debarring certificate etc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2592103,ALLAPA AKHIL KUMAR,24-Oct-2024 11:55 AM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2592461,Allapa Ganapati Rao,24-Oct-2024 02:52 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2585208,AMIT KUMAR SAHU,23-Oct-2024 01:40 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2589632,ARADHANA CHOUDHURY,22-Oct-2024 03:23 PM,Accepted-AOC,Successful bidder in the Transparent Lottery. Deposited APSD and Balance ISD Amounts,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2592230,BHUJABALA DAKUA,24-Oct-2024 12:46 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2586808,BIKASH SENAPATI,21-Oct-2024 08:32 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2588643,B Nirmal Kumar Subudhi,24-Oct-2024 02:21 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2591550,BRAJAMOHAN HIKAKA,23-Oct-2024 07:21 PM,Rejected-AOC,Unsuccessful bidder in the Transparent Lottery,29-Nov-2024 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
