Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Mining Corporation,NIT No. 03/OMC/CIVIL/2024,2024_OMC_99822_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ",18-Jan-2024 04:30 PM,02-Feb-2024 11:00 AM,18-Jan-2024 04:30 PM,01-Feb-2024 05:00 PM,NA ,NA ,18-Jan-2024 04:30 PM,01-Feb-2024 05:00 PM,22-Feb-2024 04:30 PM,"2,38,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"CGM(C), OMC Ltd.","Office of the CGM(C), OMC Ltd., Bhubaneswar",Proposed Surface Run off Management of D Quarry OB Dump of South Kaliapani Mines in the district of Jajpur.,Proposed Surface Run off Management of D Quarry OB Dump of South Kaliapani Mines in the district of Jajpur.,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"2,38,04,000",Civil Works - Others,NA ,Tender,180.0,180.0,SOUTH KALIAPANI,755028.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,AOC,06-May-2024,"INR 20,232,188.72",180.0,Satyajit Jena,07-Nov-2024 03:25 PM,2024_OMC_99822_1.pdf (263.00 KB),Proposed Surface Run off Management of D Quarry OB Dump of South Kaliapani Mines in the district of Jajpur.,1.0,2416727.0,PRAKASH KUMAR PANDA,INR,"20,232,188.72",1,2415303,AUROBINDA PARIDA,01-Feb-2024 12:36 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,Finance,Financial bid of 11 (Eleven) qualified bidders had been open,MINAKETAN DAS,22-Feb-2024 04:48 PM,,BOQ Comparative Chart,R K PANDA,Internal,S PADHI A K PADHI J K MEKAP,Satyajit Jena,06-May-2024 04:53 PM,finsummary_485484.pdf (61.78 KB),Orissa Mining Corporation,2024_OMC_99822_1,NIT No. 03/OMC/CIVIL/2024,Proposed Surface Run off Management of D Quarry OB Dump of South Kaliapani Mines in the district of Jajpur.,Technical,11 (Eleven) bids has been received subjected to evaluation by committee,MINAKETAN DAS,02-Feb-2024 11:26 AM,,A K PAL,Internal,L D BEHERA S R PATTANAIK P K BISWAL N C BEHERA,Satyajit Jena,22-Feb-2024 04:26 PM,22-Feb-2024 04:30 PM,techsummary_485484.pdf (1109.42 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2403577,BIBHUTI BHUSAN ROUT,24-Jan-2024 11:29 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2412472,BIKRANTA KUMAR BISWAL,30-Jan-2024 02:18 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2414677,MANAMOHAN BARAL,31-Jan-2024 02:49 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2416269,MOHAMMAD SADIQ ANWAR,01-Feb-2024 03:27 PM,Rejected-AOC,L2,07-Nov-2024 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2416791,M/S B.B. ENGINEERING AND WORKS,01-Feb-2024 04:21 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2416727,PRAKASH KUMAR PANDA,01-Feb-2024 03:51 PM,Accepted-AOC,L1,07-Nov-2024 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2416622,SHISHIR KUMAR SATPATHY,01-Feb-2024 03:04 PM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2401347,SIBARAM MALLIK,22-Jan-2024 11:41 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2411752,SUMANTA KUMAR BISWAL,30-Jan-2024 11:01 AM,Rejected-Finance,NOT BEING L1 OR L2,06-May-2024 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
