Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||PIPILI Block,13/PSP/2023-24,2024_ZPPIP_105097_1,Yes,Open Tender,Piece-work,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,23-Sep-2024 11:00 AM,05-Oct-2024 11:00 AM,23-Sep-2024 11:00 AM,03-Oct-2024 05:00 PM,NA ,NA ,23-Sep-2024 11:00 AM,03-Oct-2024 05:00 PM,"12,642",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"7,080",Nil,Nil,No,BDO PIPILI,"PANCHAYAT SAMITI OFFICE PIPILI , PIPILI PIN-752104",CONSTRUCTION OF ADDITIONAL CLASS ROOM AT HARIANTA UPS UNDER PIPILI BLOCK OF PURI,CONSTRUCTION OF ADDITIONAL CLASS ROOM AT HARIANTA UPS UNDER PIPILI BLOCK OF PURI,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,90.0,90.0,"HARIANTA , GOBINDAPUR GP",752104.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE PIPILI,No ,No,AOC,27-Nov-2024,"INR 1,074,660",90.0,SAROJ KUMAR ROUT,27-Nov-2024 12:19 PM,13-FE.pdf (699.00 KB),1.0,2564321.0,SASMITA SWAIN,INR,"1,074,660",1,2564769,ABHIJIT NAYAK,02-Oct-2024 04:17 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,Finance,BID opened in present of all Bidders,SAROJ KUMAR ROUT,27-Nov-2024 11:42 AM,finance_507375.pdf,BOQ Comparative Chart,SAROJ KUMAR ROUT BDO,Internal,"BASANTA KUMAR SAHU, AEE, PRANAB PRAKASH SAHU , AE , KESHABATI TUDU , AO , SAILABALA TRIPATHY , ABDO , GOBARDHAN PATRA , SO",SAROJ KUMAR ROUT,27-Nov-2024 12:12 PM,finsummary_507375.pdf (698.67 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||PIPILI Block,2024_ZPPIP_105097_1,13/PSP/2023-24,CONSTRUCTION OF ADDITIONAL CLASS ROOM AT HARIANTA UPS UNDER PIPILI BLOCK OF PURI,SAROJ KUMAR ROUT,Internal,"BASANTA KUMAR SAHU , AEE , KESHABATI TUDU , AO , PRANAB PRAKASH SAHU , AE , GOBARDHAN PATRA , AO",SAROJ KUMAR ROUT,27-Nov-2024 11:49 AM,techsummary_507375.pdf (1029.67 KB),AOC
,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2566931,BANAMALI BARIK,03-Oct-2024 01:15 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2567518,DEEPAK ROUTRAY,03-Oct-2024 04:24 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2566822,DILLIP KUMAR KHATEI,03-Oct-2024 12:34 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2565837,JITENDRA KUMAR PATASAHANI,02-Oct-2024 02:47 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2566765,LACHHAMAN PRADHAN,03-Oct-2024 12:42 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2565486,Mahesh Bhatt,02-Oct-2024 09:16 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2567529,RAJKISHORE PRADHAN,03-Oct-2024 04:43 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2563534,RAKESH NAYAK,03-Oct-2024 03:36 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2567207,ramesh chandra baral,03-Oct-2024 02:57 PM,Rejected-AOC,NOT SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,27-Nov-2024 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
