Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Pattamundai Municipality,PM_05/2022-23,2022_ORULB_80020_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document as per DTCN,22-Jul-2022 05:00 PM,04-Aug-2022 11:00 AM,22-Jul-2022 05:00 PM,03-Aug-2022 05:00 PM,22-Jul-2022 05:00 PM ,03-Aug-2022 05:00 PM ,22-Jul-2022 05:00 PM,03-Aug-2022 05:00 PM,07-Nov-2022 04:00 PM,"13,975",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,PATTAMUNDAI MUNICIPALITY,"Providing regular Road Sweeping (Two Times) , Road Side Bush Cutting, Drain Cleaning, Garbage lifting, spraying of disinfectants, transportation of all kind of garbages/waste from source to MCC AND MRF(except door to door collection) in all wards","Providing regular Road Sweeping (Two Times) , Road Side Bush Cutting, Drain Cleaning, Garbage lifting, spraying of disinfectants, transportation of all kind of garbages/waste from source to MCC AND MRF(except door to door collection) in all ward",Please refer Tender documents. ,NA ,"13,97,464",Human Resources Supply,NA ,Tender,90.0,30.0,OFFICE OF THE MUNICIPALITY PATTAMUNDAI,754215.0,NA ,NA ,NA ,OFFICE OF THE MUNICIPALITY,No ,No,AOC,01-Nov-2024,"INR 1,332,206",30.0,Ajit Narayanprasad Giri,01-Nov-2024 12:41 PM,3158.pdf (810.00 KB),Work order for providing sanitation services,1.0,1910922.0,M/S Universal Security Service,INR,"1,332,206",1,1910883,BIJAYALAXMI AND PALLAVI PEST CONTROL TARFELTING AND ALLIEDSERVICES,02-Aug-2022 05:41 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,Finance,The rate quoted by M/S Universal Security Services found lowest.,SAMPAD KUMAR SWAIN,24-Jul-2023 06:34 PM,finance_406294.pdf,BOQ Comparative Chart,CHIARPERSON,Internal,"Executive Officer,Municipal Engineer,Asst. Engineer",Ajit Narayanprasad Giri,01-Nov-2024 12:30 PM,finsummary_406294.pdf (263.60 KB),Municipal Bodies||Pattamundai Municipality,2022_ORULB_80020_1,PM_05/2022-23,"Providing regular Road Sweeping (Two Times) , Road Side Bush Cutting, Drain Cleaning, Garbage lifting, spraying of disinfectants, transportation of all kind of garbages/waste from source to MCC AND MRF(except door to door collection) in all wards",Technical,13 no of bidders participated in the above Tender.,SAMPAD KUMAR SWAIN,04-Aug-2022 12:37 PM,,CHIARPERSON,Internal,CHAIRPERSON EO ME JE,SAMPAD KUMAR SWAIN,07-Nov-2022 01:33 PM,07-Nov-2022 04:00 PM,techsummary_406294.pdf (625.33 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,1911640,Kalinga Viikash,03-Aug-2022 02:40 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,1910037,M/S CHANDAN SECURITY SERVICE,02-Aug-2022 04:16 PM,Rejected-Technical,Reject as decided by Tender Committee,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,1911456,M/s. KALINGA WARRIORS SECURITY SERVICES,03-Aug-2022 12:19 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,1911343,M/S MAA BIRAJA TRADERS,03-Aug-2022 02:04 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,1911641,M/s. MANJU SERVICES,03-Aug-2022 02:37 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,1910922,M/S Universal Security Service,02-Aug-2022 06:24 PM,Accepted-AOC,accepted,01-Nov-2024 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,1909418,PMR CONSORTIUM,03-Aug-2022 04:22 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,1903080,PRATYUSH,03-Aug-2022 12:54 PM,Rejected-AOC,rejected,01-Nov-2024 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,1910781,SHREE JAGANNATH SECURITY SERVICES,02-Aug-2022 04:46 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,1910909,SRI SURENDRA BARIK,02-Aug-2022 06:06 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,1910788,SUMEET SECURITY SERVICE,03-Aug-2022 04:06 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,1908347,SWARNADEVI AGENCY,30-Jul-2022 07:08 PM,Rejected-Technical,Non Submission of required documents as per DTCN,07-Nov-2022 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
