Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL,CE-DPI AND R- 01/2024-25,2024_EICCL_103432_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",10-Jul-2024 10:00 AM,13-Aug-2024 11:30 AM,10-Jul-2024 10:00 AM,12-Aug-2024 05:30 PM,NA ,NA ,10-Jul-2024 10:00 AM,12-Aug-2024 05:30 PM,07-Nov-2024 11:30 AM,"26,18,000",Yes,fixed,,Nil,Nil,1.0,2nd Corrigendum,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"Chief Engineer, DPI and Roads, Odisha","Office of the E.I.C. Civil, Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",Improvement such as widening and strengthening of Papadahandi-Umerkote-Yerla road from 12/000 km to 18/000 km and 40/000 km to 47/000 km in the district of Nabarangpur under State Plan,Improvement such as widening and strengthening of Papadahandi-Umerkote-Yerla road from 12/000 km to 18/000 km and 40/000 km to 47/000 km in the district of Nabarangpur under State Plan,Please refer Tender documents. ,NA ,"26,18,02,646",Civil Works - Roads,NA ,Tender,90.0,450.0,In Nabarangpur Dist,751001.0,NA ,NA ,NA ,"O/o the E.I.C. Civil, Odisha, Bhubaneswar",No ,No,AOC,10-Apr-2025,"INR 222,558,429",450.0,Pradipta Kumar Nayak,10-Apr-2025 06:40 PM,PUY_12_18_40_47.pdf (1310.00 KB),279P1 of 2024-25,1.0,2516895.0,M/S Saroj Kumar Sharma,INR,"222,558,429",1,2518917,ANUP BUILDERS,25-Jul-2024 02:09 PM,Rejected-Technical,Disqualified,02-Nov-2024 07:00 PM,Finance,Financial bid opened,Lipsa Mallick,07-Nov-2024 12:34 PM,,BOQ Comparative Chart,CE Roads 1,Internal,,Pradipta Kumar Nayak,06-Dec-2024 05:16 PM,finsummary_502322.pdf (78.60 KB),EIC-CIVIL,2024_EICCL_103432_10,CE-DPI AND R- 01/2024-25,Improvement such as widening and strengthening of Papadahandi-Umerkote-Yerla road from 12/000 km to 18/000 km and 40/000 km to 47/000 km in the district of Nabarangpur under State Plan,Technical,Opening,Pradipta Kumar Nayak,13-Aug-2024 01:58 PM,,EIC Civil-cum-Roads,Internal,,Basistha Kumar Pattanaik,02-Nov-2024 07:00 PM,07-Nov-2024 11:30 AM,techsummary_502322.pdf (232.18 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2518963,BMS PROJECTS,11-Aug-2024 11:05 PM,Rejected-Finance,Other than L1 and L2 bidder,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2519128,BRILLIANT INFRAPROJECTS PRIVATE LIMITED,25-Jul-2024 04:52 PM,Rejected-Finance,Other than L1 and L2 bidder,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2517434,JMBG CONSTRUCTION,12-Aug-2024 03:09 PM,Rejected-Finance,Not participated in lottery system,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2513896,MACKINTOSH BURN LIMITED,02-Aug-2024 05:40 PM,Rejected-AOC,L1 bidder,10-Apr-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2527146,MEHUL GEO PROJECTS LLP,12-Aug-2024 05:26 PM,Rejected-Finance,Other than L1 and L2 bidder,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2518622,MS SANDHYA CONSTRUCTION,11-Aug-2024 04:32 PM,Rejected-Finance,Other than L1 and L2 bidder,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2516895,M/S Saroj Kumar Sharma,29-Jul-2024 10:57 AM,Accepted-AOC,Selected as L1 bidder,10-Apr-2025 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2518711,M/s Tara Tarini Constructions Pvt. Ltd.,25-Jul-2024 04:25 PM,Rejected-Technical,Disqualified,02-Nov-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2517069,Premsons Promoters Private Limited,25-Jul-2024 11:38 AM,Rejected-Technical,Disqualified,02-Nov-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2517556,SAPNESWAR PROJECTS PRIVATE LIMITED,25-Jul-2024 01:31 PM,Rejected-Finance,Other than L1 and L2 bidder,06-Dec-2024 05:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
