Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,e-Procurement BID ID No. 01 EELID (KJR/2024-25),2024_OLIC_108021_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"PAPER COST,EMD,CIVIL ELECT LICENSE COPY, EXP. ,PAN,GSTIN,AFFIDAVIT,JOINT VENTURE AND OTHERASPER DTCN",09-Dec-2024 10:00 AM,20-Dec-2024 11:00 AM,09-Dec-2024 10:00 AM,19-Dec-2024 05:00 PM,09-Dec-2024 10:00 AM ,17-Dec-2024 05:00 PM ,09-Dec-2024 10:00 AM,19-Dec-2024 05:00 PM,11-Mar-2025 10:00 AM,"27,214",Yes,fixed,,Nil,Nil,1.0,Technical,Technical Bid,,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Executive Engineer, L.I. Division, Keonjhar","At/Po- Dhrupada, Via- Raisuan, DIst- Keonjhar","Installation and Commissioning of 5 nos. Surface based Solar Micro RL Project at Kasada, Khuntakata and Lungajhar village under Banspal block in Konjhar district","Installation and Commissioning of 5 nos. Surface based Solar Micro RL Project at Kasada, Khuntakata and Lungajhar village under Banspal block in Konjhar district",Please refer Tender documents. ,NA ,,Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Keonjhar,758001.0,NA ,NA ,NA ,"Office of the E. E., L.I. Division, Keonjhar",No ,No,AOC,15-Apr-2025,"INR 2,313,510",90.0,Sahadev Sethy,17-Apr-2025 02:53 PM,FiveSantosh.pdf (1784.00 KB),Work order issued after agreement,1.0,2702076.0,SANTOSH KUMAR DAS,INR,"2,313,510",1,2699460,Ambika Prasad Samal,19-Dec-2024 10:52 AM,Rejected-Finance,Failed in lottery,01-Apr-2025 05:08 PM,Finance,Financial bid opened for seven nos. bidders,Sahadev Sethy,12-Mar-2025 02:09 PM,finance_519756.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Estimator and AE Elect,Sahadev Sethy,01-Apr-2025 05:08 PM,finsummary_519756.pdf (539.31 KB),Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,2024_OLIC_108021_5,e-Procurement BID ID No. 01 EELID (KJR/2024-25),"Installation and Commissioning of 5 nos. Surface based Solar Micro RL Project at Kasada, Khuntakata and Lungajhar village under Banspal block in Konjhar district",Technical,Sixteen nos. bidders participated in this bid and all are accepted for verification of documents,Sahadev Sethy,09-Mar-2025 01:59 PM,technical_519756.pdf,Executive Engineer,Internal,Estimator and AE Elect,Sahadev Sethy,10-Mar-2025 06:25 PM,11-Mar-2025 10:00 AM,techsummary_519756.pdf (539.31 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2703253,ASHISH KUMAR JAIN,19-Dec-2024 01:02 PM,Rejected-Technical,HT License is repeated in two other bids in this Package,10-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2701480,ASIT KUMAR SAHANI,18-Dec-2024 09:07 PM,Rejected-Finance,Failed in lottery,01-Apr-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2699168,DEMONSTRATIVE SOLAR INDIA PVT. LTD.,19-Dec-2024 03:45 PM,Rejected-Technical,Not submitted Joint Venture Agreement with HT Contractor,10-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2700257,Greenovera India Private Limited,19-Dec-2024 10:56 AM,Rejected-Technical,GST on Tender Paper cost not submitted,10-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2702519,JHADESWAR ELECTRICALS AND ERECTORS,18-Dec-2024 04:39 PM,Rejected-Finance,Failed in lottery,01-Apr-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2703342,M/s Maheswari construction Pro-Amulya kumar sahoo,19-Dec-2024 12:10 PM,Rejected-Technical,HT License is repeated in another bid of this Package,10-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2701242,M/S SOUDAMINI ELECTRICAL WORKS,17-Dec-2024 05:43 PM,Rejected-Finance,Failed in lottery,01-Apr-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2702559,ODISHA ELECTRICAL AND CONSTRUCTIONS.,18-Dec-2024 04:33 PM,Rejected-Finance,Failed in lottery,01-Apr-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2703362,RABINARAYAN MISHRA,19-Dec-2024 12:20 PM,Rejected-Technical,HT License is repeated in another bid of this Package,10-Mar-2025 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
