Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,ACEM/MDB-34/2024-25,2025_CEMWR_109738_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN",27-Jan-2025 10:00 AM,07-Feb-2025 12:00 PM,27-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,27-Jan-2025 10:00 AM ,06-Feb-2025 05:30 PM ,27-Jan-2025 10:00 AM,06-Feb-2025 05:30 PM,"15,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,ADDITIONAL CHIEF ENGINEER MECHANICAL CIRCLE BBSR,"O/O THE ADDITIONAL CHIEF ENGINEER MECHANICAL CIRCLE BBSR, DELTA SQUARE","Annual Maintenance -cum- Painting of 5 Nos Radial gates (size- 13.00 mtr x 5 mtr), Hoist bridge and Walkway of Kuanaria Dam under Superintending Engineer, Nayagarh Irrigation Division, Nayagarh for the Financial year-2024-25","Annual Maintenance -cum- Painting of 5 Nos Radial gates (size- 13.00 mtr x 5 mtr), Hoist bridge and Walkway of Kuanaria Dam under Superintending Engineer, Nayagarh Irrigation Division, Nayagarh for the Financial year-2024-25",Please refer Tender documents. ,NA ,"15,42,468",Mechanical Works,NA ,Tender,90.0,30.0,"KUANRIA, DASPALLA, NAYAGARH",752084.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,AOC,24-Mar-2025,"INR 1,311,252",30.0,RAMESH LADI,04-Apr-2025 12:22 PM,MDB34.pdf (660.00 KB),1.0,2801010.0,NEELAMADHAB ENGINEERING WORKS,INR,"1,311,252",1,2792106,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",31-Jan-2025 11:26 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,RAMESH LADI,07-Feb-2025 04:03 PM,,BOQ Comparative Chart,"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,"ASST. TO ADDL. CHIEF ENGINEER, SUPERINTENDING ENGINEER, MECHANICAL DIVISION, BHUBANESWAR, DIVISIONAL ACCOUNTANT, MECHANICAL DIVISION, BHUBANESWAR",RAMESH LADI,24-Mar-2025 04:10 PM,finsummary_526966.pdf (344.19 KB),Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,2025_CEMWR_109738_1,ACEM/MDB-34/2024-25,"Annual Maintenance -cum- Painting of 5 Nos Radial gates (size- 13.00 mtr x 5 mtr), Hoist bridge and Walkway of Kuanaria Dam under Superintending Engineer, Nayagarh Irrigation Division, Nayagarh for the Financial year-2024-25",ADDL CHIEF ENGINEER MECH CIRCLE BBSR,Internal,,RAMESH LADI,25-Feb-2025 11:40 PM,techsummary_526966.pdf (749.29 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2792344,BANASHREE BHUYAN,06-Feb-2025 11:18 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2791106,LAXMIDHRA BHUYAN,05-Feb-2025 10:38 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2792624,Manashi Dash (Prop - M/s. Babby Engg. & Works),06-Feb-2025 09:56 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2791161,M/S Abirvab Steel Product,06-Feb-2025 10:34 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2790923,M/S Ashreebad Fabricators,05-Feb-2025 04:42 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2800255,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,06-Feb-2025 12:33 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2801010,NEELAMADHAB ENGINEERING WORKS,06-Feb-2025 04:46 PM,Accepted-AOC,WINNER OF LOTTERY,04-Apr-2025 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2795342,POOJARINI ENTERPRISERS,06-Feb-2025 11:49 AM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2800947,Sarkar Engineering Works,06-Feb-2025 05:06 PM,Rejected-Finance,LOOSER OF THE LOTTERY,24-Mar-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
