Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-35/2024-25 Dt. 22.11.2024,2024_ORULB_107451_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,scanned copies of all documents,26-Nov-2024 04:00 PM,11-Dec-2024 12:00 PM,26-Nov-2024 04:00 PM,10-Dec-2024 04:00 PM,26-Nov-2024 04:00 PM ,30-Nov-2024 04:00 PM ,26-Nov-2024 04:00 PM,10-Dec-2024 04:00 PM,03-Jan-2025 04:00 PM,"58,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,EE CENTRAL TENDER CELL,"CENTRAL TENDER CELL,BMC ICOMC TOWER",Construction of drain from Qtr No-IVR-18/4 Towards IVR -48/4 up to Lane -10 at Unit-1 in Ward No.40,Construction of drain from Qtr No-IVR-18/4 Towards IVR -48/4 up to Lane -10 at Unit-1 in Ward No.40,Please refer Tender documents. ,NA ,"58,52,866",Civil Works - Others,NA ,Tender,120.0,120.0,BMC AREA,751022.0,Office chamber of EE(central tender cell) ,"UG FLOOR ,CENTRAL TENDER CELL,BMC ICOMC TOWER ",02-Dec-2024 11:30 AM ,CENTRAL TENDER CELL,No ,No,AOC,21-Apr-2025,"INR 5,871,115",120.0,Lipsa Parida,21-Apr-2025 12:01 PM,workorder_367.24.pdf (564.00 KB),1.0,2688251.0,RAJESH KUMAR MOHANTY,INR,"5,871,115",1,2686862,ASHIT KUMAR PATTNAIK,09-Dec-2024 10:55 PM,Rejected-Technical,technically disqualified,03-Jan-2025 03:54 PM,Finance,10 bids opened successfully,Lipsa Parida,03-Jan-2025 05:33 PM,finance_517678.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,21-Apr-2025 11:56 AM,finsummary_517678.pdf (1713.68 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_107451_12,BMC-EE-Tender Cell-35/2024-25 Dt. 22.11.2024,Construction of drain from Qtr No-IVR-18/4 Towards IVR -48/4 up to Lane -10 at Unit-1 in Ward No.40,Technical,12 bids opened successfully,Taras Marandi,11-Dec-2024 02:51 PM,technical_517678.pdf,City engineer,Internal,"EETENDERCELL,EEDIVISION-III,EEDRAINAGE,DCLEGALBMC,CFO,CITYENGINEER",Lipsa Parida,03-Jan-2025 03:55 PM,03-Jan-2025 04:00 PM,techsummary_517678.pdf (513.61 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2690033,BASANTA KUMAR BHOI,09-Dec-2024 02:03 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2688699,BIBHU PRASANNA MOHANTY,08-Dec-2024 04:42 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2688679,BIJAYA KUMAR PARIDA,08-Dec-2024 03:55 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2691026,LAXMIDHAR SWAIN,10-Dec-2024 12:42 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2691190,MANASH KUMAR BEHERA,10-Dec-2024 01:58 PM,Rejected-Technical,technically disqualified,03-Jan-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2688251,RAJESH KUMAR MOHANTY,08-Dec-2024 09:56 AM,Accepted-AOC,L1 bidder,21-Apr-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2690599,RANJIT MAHASUAR,09-Dec-2024 06:06 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2686857,Rohini Nandan Behera,09-Dec-2024 09:08 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2690864,SACHIN PRADHAN,10-Dec-2024 09:52 AM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,2690689,SUSANTA KUMAR PATRA,09-Dec-2024 07:29 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,2691276,SWADHIN SAHANI,10-Dec-2024 03:23 PM,Rejected-Finance,Rejected,21-Apr-2025 11:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
