Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Tender Stage
CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,09/SERW/BLS/2024-25,2025_CERWI_109887_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"P. cost, EMD, RC, Pan, valid GSTIN, Affidavit, No relation Certificate and other as per DTCN",28-Jan-2025 06:00 PM,04-Feb-2025 05:30 PM,28-Jan-2025 06:00 PM,04-Feb-2025 05:00 PM,28-Jan-2025 06:00 PM ,04-Feb-2025 01:00 PM ,28-Jan-2025 06:00 PM,04-Feb-2025 05:00 PM,"6,980",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,"S.E., R.W. Division, Balasore","O/o the S.E., R.W. Division, Balasore",SR to Balasore Muncipalty road Eng. School chhak to Kasmila road for 2024-25,SR to Balasore Muncipalty road Eng. School chhak to Kasmila road for 2024-25,Please refer tender documents ,NA ,"6,97,986",Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the S.E., R.W. Division, Balasore",No ,No,AOC,22-Apr-2025,"INR 700,162",30.0,Soubhagya Kumar Das,22-Apr-2025 11:11 AM,1594.pdf (70.00 KB),1.0,2791587.0,BHARAT MAJHI,INR,"700,162",1,2796189,AJAY KUMAR GIRI,04-Feb-2025 02:16 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,Finance,Document downloaded,Priyadarshini Behera,04-Feb-2025 06:38 PM,finance_527510.pdf,BOQ Comparative Chart,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2025_CERWI_109887_3,09/SERW/BLS/2024-25,SR to Balasore Muncipalty road Eng. School chhak to Kasmila road for 2024-25,Soubhagya Kumar Das,Internal,,Priyadarshini Behera,09-Apr-2025 11:34 AM,techsummary_527510.pdf (210.70 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2796918,Ajit Mishra,04-Feb-2025 03:32 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2790946,ASIT KUMAR SAHU,04-Feb-2025 11:18 AM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2791587,BHARAT MAJHI,03-Feb-2025 06:36 PM,Accepted-AOC,Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2796799,BIMALENDU MOULI BARIK,04-Feb-2025 02:44 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2795524,DAMBARUDHAR SAHU,03-Feb-2025 07:04 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2795504,GANESWAR PANI,03-Feb-2025 08:21 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2796714,Harish Chandra Bag,04-Feb-2025 02:17 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2791751,HARISH CHANDRA MAJHI,04-Feb-2025 04:03 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2795368,Karunakar Mahalik,03-Feb-2025 05:19 PM,Rejected-AOC,Not Qualified,22-Apr-2025 11:11 AM,,,,,,,,,,,,,,,,,AOC
