Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-09/2024-25,2024_EICCL_106319_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Contractor RC, PAN, GSTIN, Affidavits, Undertaking, other documents as per DTCN",04-Nov-2024 09:00 AM,13-Nov-2024 11:00 AM,04-Nov-2024 09:00 AM,12-Nov-2024 05:00 PM,04-Nov-2024 09:00 AM ,07-Nov-2024 05:00 PM ,04-Nov-2024 09:00 AM,12-Nov-2024 05:00 PM,07-Feb-2025 12:00 PM,"67,775",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Additional Chief Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,"Construction of Paddy procurement center at Lanjigarh LAMPCS, Lanjigarh in the District of Kalahandi for the year 2024-25. (800 sqft Cover Pindi)",Paddy procurement,Please refer Tender documents. ,NA ,"67,77,528",Civil Works - Others,NA ,Tender,90.0,150.0,Kalahandi Bhawanipatna,766001.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,AOC,25-Apr-2025,"INR 5,761,576.689",150.0,Sunaram Murmu,26-Apr-2025 11:46 AM,yash.pdf (596.00 KB),1.0,2631980.0,Biswajit Mund,INR,"5,761,576.689",1,2612623,AJAYA KUMAR BOHIDAR,10-Nov-2024 01:13 PM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,Finance,12 No. of bidders,Subrat Kumar Sahoo,10-Feb-2025 11:25 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,,Sunaram Murmu,25-Apr-2025 07:11 PM,finsummary_514102.pdf (595.55 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2024_EICCL_106319_2,BC KLD-09/2024-25,"Construction of Paddy procurement center at Lanjigarh LAMPCS, Lanjigarh in the District of Kalahandi for the year 2024-25. (800 sqft Cover Pindi)",Technical,12 No. of bidders,Prakash Kumar Behera,13-Nov-2024 03:42 PM,,Superintending Enginner,Internal,,Shibaji Pradhan,07-Feb-2025 11:31 AM,07-Feb-2025 12:00 PM,techsummary_514102.pdf (2751.58 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,2638166.0,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",INR,"5,761,576.689",2,2631552,ANKIT KUMAR AGRAWAL,09-Nov-2024 11:44 AM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2635213,BIKASH RANJAN BABU,10-Nov-2024 03:52 PM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2631980,Biswajit Mund,10-Nov-2024 10:17 AM,Accepted-AOC,Disqualified,26-Apr-2025 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2641087,HITESH KUMAR SHARMA,12-Nov-2024 12:09 PM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2641374,Madan Nayak,12-Nov-2024 01:18 PM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2632451,Meena Bai Bishi,12-Nov-2024 06:12 AM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2633894,MOHIT KUMAR AGRAWAL,10-Nov-2024 05:53 AM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2638166,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",12-Nov-2024 10:46 AM,Accepted-AOC,Qualified,26-Apr-2025 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2640577,SAIBRATA MOHANTY,12-Nov-2024 06:52 AM,Rejected-Finance,Disqualified,25-Apr-2025 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
