Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||TELKOI Block,TENDER CALL NOTICE No. 01 / 2024-25,2024_PRBTK_104435_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost,EMD,GST, PAN, RC,Affidavit,No relation certificate and other document as per DTCN",27-Aug-2024 11:00 AM,11-Sep-2024 11:00 AM,27-Aug-2024 11:00 AM,10-Sep-2024 05:00 PM,NA ,NA ,27-Aug-2024 11:00 AM,10-Sep-2024 05:00 PM,"20,911",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"6,000",Nil,Nil,No,"BDO, Telkoi","Panchayat Samiti, Telkoi, At-Telkoi, Po-Telkoi, Dist-Keonjhar",Const. of AWC Building at Jansanpur Dhatingisahi of Saleikena G.P.,Const. of AWC Building at Jansanpur Dhatingisahi of Saleikena G.P.,Please refer Tender documents. ,NA ,"20,91,051",Civil Works - Others,NA ,Tender,90.0,180.0,Telkoi Block of Keonjhar District,758001.0,NA ,NA ,NA ,"O/o the Panchayat Samiti, Telkoi",No ,No,AOC,07-Apr-2025,"INR 1,777,602.36",180.0,Purna Chandra Naik,07-Apr-2025 09:16 PM,Telkoi_Block.pdf (2812.00 KB),1.0,2544153.0,BULLET MAHANTA,INR,"1,777,602.36",1,2542179,ARUN KUMAR SAHU,09-Sep-2024 05:47 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,Finance,10 no.bidders,SURENDRA KUMAR JENA,11-Sep-2024 04:51 PM,,BOQ Comparative Chart,1777602.36,Internal,,Purna Chandra Naik,07-Apr-2025 09:14 PM,finsummary_505493.pdf (2811.66 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||TELKOI Block,2024_PRBTK_104435_8,TENDER CALL NOTICE No. 01 / 2024-25,Const. of AWC Building at Jansanpur Dhatingisahi of Saleikena G.P.,BDO Telkoi,Internal,,Purna Chandra Naik,07-Apr-2025 09:10 PM,techsummary_505493.pdf (2811.66 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2544040,BENUDHAR SAMAL,10-Sep-2024 01:08 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2544153,BULLET MAHANTA,10-Sep-2024 02:32 PM,Accepted-AOC,Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2543966,LAMBODARA MAHANTA,10-Sep-2024 12:20 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2544018,PRAKASH PRADHAN,10-Sep-2024 12:52 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2543245,SHAKTI SUMAN PRADHAN,09-Sep-2024 01:11 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2543529,SOUMYA RANJAN PRADHAN,09-Sep-2024 06:34 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2543939,SOUMYA RANJAN ROUT,10-Sep-2024 12:08 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2543266,SUVENDU KUMAR DHIR,09-Sep-2024 12:38 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2544127,TUKU SAHU,10-Sep-2024 02:01 PM,Rejected-AOC,Dis Qualified,07-Apr-2025 09:17 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
