Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,08/ACE/RW/AND/2024-25,2025_CERWI_109342_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate, Affidavit, Other Documents as per DTCN",13-Jan-2025 09:00 AM,20-Jan-2025 11:30 AM,13-Jan-2025 09:00 AM,18-Jan-2025 05:30 PM,13-Jan-2025 09:00 AM ,17-Jan-2025 05:30 PM ,13-Jan-2025 09:00 AM,18-Jan-2025 05:30 PM,893.0,Yes,fixed,,Nil,Nil,1.0,ICICI BANK,400.0,0.0,Nil,Nil,No,Additional Chief Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur, Salapada",S/R TO SAREIN TO HATISILA ROAD FROM 2/000KM TO 3/000 KM IN THE DISTRICT OF KEONJHAR FOR THE YEAR 2024-25,S/R TO SAREIN TO HATISILA ROAD FROM 2/000KM TO 3/000 KM IN THE DISTRICT OF KEONJHAR FOR THE YEAR 2024-25,Please refer tender documents ,NA ,"89,300",Civil Works - Roads,NA ,Tender,90.0,15.0,Salapada,758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur at Salapada",No ,No,AOC,04-Apr-2025,"INR 89,310",15.0,Sarat Kumar Rout,14-Apr-2025 08:57 AM,Hatisila.pdf (234.00 KB),1.0,2761379.0,GITA RANI SAHOO,INR,"75,922",1,2763739,BIMAL KUMAR ROUT,18-Jan-2025 05:18 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,Finance,18 bidders bid the tender,Sarat Kumar Rout,22-Jan-2025 04:20 PM,,BOQ Comparative Chart,Er. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,03-Apr-2025 05:14 PM,finsummary_525388.pdf (210.73 KB),CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2025_CERWI_109342_9,08/ACE/RW/AND/2024-25,S/R TO SAREIN TO HATISILA ROAD FROM 2/000KM TO 3/000 KM IN THE DISTRICT OF KEONJHAR FOR THE YEAR 2024-25,AOC
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2758494,DURYODHAN SAHOO,17-Jan-2025 02:51 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2761379,GITA RANI SAHOO,17-Jan-2025 10:13 PM,Accepted-AOC,Won the bid in lottery process,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2761013,JAGANNATH DAS,17-Jan-2025 07:57 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2763163,JYOTSHNARANI JENA,18-Jan-2025 03:17 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2750422,KALANDI BEHERA,14-Jan-2025 11:26 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2757804,MAKESH KUMAR KHUNTIA,17-Jan-2025 01:35 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2757298,MANDARA DHARA RANA,16-Jan-2025 09:38 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2762986,NARAYAN SAHOO,18-Jan-2025 02:24 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2755492,SAFALYA KUMAR PADHI,16-Jan-2025 02:36 PM,Rejected-AOC,.,14-Apr-2025 08:58 AM,,,,,,,,,,,,,,,,,AOC
