Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RWCIRCLE-SUNABEDA,CCERWCSBD Online - 16/2024-25,2024_CERWI_108432_5,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost, EMD, RC,PAN, GST, Affidavit regarding correctness, No relation certificate",17-Dec-2024 06:00 PM,10-Jan-2025 11:00 AM,17-Dec-2024 06:00 PM,09-Jan-2025 05:00 PM,17-Dec-2024 06:00 PM ,08-Jan-2025 02:00 PM ,17-Dec-2024 06:00 PM,09-Jan-2025 05:00 PM,19-Feb-2025 11:00 AM,"2,85,100",Yes,fixed,,Nil,Nil,1.0,CORRIGENDUM,Date,,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Chief Construction Engineer,"Rural Works Circle, Sunabeda-1, Near Jagannath Temple, PIN-763001, Dist-Koraput",Periodical Renewal work of 5 year post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No. PM-JYP-B4/2024-25.,Periodical Renewal work of 5 year post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No. PM-JYP-B4/2024-25.,N.A. ,NA ,"2,85,07,000",Civil Works - Roads,NA ,Tender,90.0,90.0,JEYPORE,764005.0,NA ,NA ,NA ,"Chief Construction Engineer, R.W.Circle, Sunabeda",No ,No,AOC,18-Apr-2025,"INR 28,506,926.783",90.0,Prabhakara Behera,18-Apr-2025 08:00 AM,AOC-JYP-B4.pdf (596.00 KB),Award of contract to Madhusudan Bisoi through transparency lottery system,1.0,2735888.0,MADHUSUDAN BISOI,INR,"24,233,738.458",1,2718174,BATU PRAVEEN KUMAR,31-Dec-2024 08:27 AM,Rejected-Technical,DISQUALFIED,15-Feb-2025 01:27 PM,Finance,CS,Prabhakara Behera,18-Apr-2025 07:42 AM,finance_520879.pdf,BOQ Comparative Chart,"Chief Construction Engineer, R.W. Circle, Sunabeda",Internal,"Executive Engineer, DAO, Estimator of Rural Works Division, Jeypore Estimator, R.W. Circle Sunabeda",Prabhakara Behera,18-Apr-2025 07:51 AM,finsummary_520879.pdf (800.43 KB),CE RW I||RWCIRCLE-SUNABEDA,2024_CERWI_108432_5,CCERWCSBD Online - 16/2024-25,Periodical Renewal work of 5 year post DLP PMGSY Roads for financial year 2024-25 under State Budget for Package No. PM-JYP-B4/2024-25.,Technical,bidders name,Prabhakara Behera,06-Feb-2025 08:32 AM,technical_520879.pdf,"Chief Construction Engineer, R.W. Circle, Sunabeda",Internal,"Additional Chief Engineer, DAO, Estimator of Rural Works Division, Jeypore Estimator R.W. Circle Sunabeda",Prabhakara Behera,15-Feb-2025 01:27 PM,19-Feb-2025 11:00 AM,techsummary_520879.pdf (2788.98 KB),AOC
,,,,,,,,,,,,,,,,.pdf,"Annual Turn over certificate from CA, Similar nature of Work Certificate",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2740305,Bharat Mirgan,09-Jan-2025 04:35 PM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2715812,DEEPAK KUMAR SAHU,05-Jan-2025 11:50 AM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2711038,GANESH PATNAIK,25-Dec-2024 11:13 PM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2736970,HEMANTO KUMAR SWAIN,08-Jan-2025 12:50 PM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2739517,JAY PRAKASH SHARMA,09-Jan-2025 01:03 PM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2738979,Khaga Bhatara,09-Jan-2025 04:16 PM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2735888,MADHUSUDAN BISOI,07-Jan-2025 08:49 PM,Accepted-AOC,Award of contract to MADHUSUDAN BISOI through transparency lottery system,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2740575,M/S HEMANTA KUMAR SHARMA,09-Jan-2025 04:37 PM,Rejected-Technical,DISQUALIFIED,15-Feb-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2738772,NARAYAN TANTI,09-Jan-2025 11:50 AM,Rejected-AOC,REJECT,18-Apr-2025 08:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
