Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||TELKOI Block,TENDER CALL NOTICE No. 01 / 2024-25,2024_PRBTK_104435_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost,EMD,GST, PAN, RC,Affidavit,No relation certificate and other document as per DTCN",27-Aug-2024 11:00 AM,11-Sep-2024 11:00 AM,27-Aug-2024 11:00 AM,10-Sep-2024 05:00 PM,NA ,NA ,27-Aug-2024 11:00 AM,10-Sep-2024 05:00 PM,"77,110",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"10,000",Nil,Nil,No,"BDO, Telkoi","Panchayat Samiti, Telkoi, At-Telkoi, Po-Telkoi, Dist-Keonjhar","Construction of Addl.Class Room-2 Nos, Girls Common Room with attached Toilet and Boys Toilet of Gopaljiew HSS, Benamunda.","Construction of Addl.Class Room-2 Nos, Girls Common Room with attached Toilet and Boys Toilet of Gopaljiew HSS, Benamunda.",Please refer Tender documents. ,NA ,"77,11,036",Civil Works - Others,NA ,Tender,90.0,270.0,Telkoi Block of Keonjhar District,758001.0,NA ,NA ,NA ,"O/o the Panchayat Samiti, Telkoi",No ,No,AOC,01-Apr-2025,"INR 7,120,723.67",270.0,Purna Chandra Naik,01-Apr-2025 08:26 PM,Telkoi_Block.pdf (2812.00 KB),1.0,2543493.0,BIDYADHAR DAS,INR,"7,120,723.67",1,2544032,ASIS KUMAR THAMB,10-Sep-2024 01:06 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,Finance,14 nos bidders,SURENDRA KUMAR JENA,11-Sep-2024 04:27 PM,,BOQ Comparative Chart,BDO,Internal,,Purna Chandra Naik,01-Apr-2025 08:20 PM,finsummary_505492.pdf (2811.66 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Keonjhar||TELKOI Block,2024_PRBTK_104435_7,TENDER CALL NOTICE No. 01 / 2024-25,"Construction of Addl.Class Room-2 Nos, Girls Common Room with attached Toilet and Boys Toilet of Gopaljiew HSS, Benamunda.",BDO,Internal,,Purna Chandra Naik,01-Apr-2025 08:14 PM,techsummary_505492.pdf (2811.66 KB),AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2542491,BENUDHAR SAMAL,07-Sep-2024 02:09 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2544272,BIBHUDATTA SATYAPRAKASH PATRA,10-Sep-2024 04:13 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2543493,BIDYADHAR DAS,09-Sep-2024 04:12 PM,Accepted-AOC,Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2543865,DAYANIDHI NAYAK,10-Sep-2024 11:20 AM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2543094,HIMALAYA MAHANTA,09-Sep-2024 11:36 AM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,2543958,LAMBODARA MAHANTA,10-Sep-2024 12:16 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,2543410,LAXMAN KUMAR THAMB,09-Sep-2024 09:20 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,2543099,OMPRAKASH NAYAK,09-Sep-2024 08:54 AM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,2543182,SANTOSH KUMAR SAHU,09-Sep-2024 08:26 PM,Rejected-AOC,Dis Qualified,01-Apr-2025 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
